"vald_clean","vald","year","type","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"luganuse vald","Lüganuse vald","2010","flat",140,58.4,39.27,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2011","flat",155,47.79,45.74,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2012","flat",164,49.92,44.56,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2013","flat",192,50.52,37.81,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2014","flat",170,53.83,41.37,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2015","flat",105,54.21,31.25,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2016","flat",122,55.05,40.6,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2017","flat",131,54.99,41.84,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2018","flat",174,49.86,37.21,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2019","flat",153,53.41,40.45,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2020","flat",120,57.76,45.93,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2021","flat",167,56.08,38.27,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2022","flat",192,87.52,61.91,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2023","flat",238,103.24,90.85,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2024","flat",255,108.99,63.51,"EE00A","EE007",442
"luganuse vald","Lüganuse vald","2025","flat",172,94.68,72.52,"EE00A","EE007",442
"luunja vald","Luunja vald","2003","flat",14,336.76,386.95,"EE008","EE008",432
"luunja vald","Luunja vald","2004","flat",25,373.05,386.83,"EE008","EE008",432
"luunja vald","Luunja vald","2005","flat",75,754.72,821.14,"EE008","EE008",432
"luunja vald","Luunja vald","2006","flat",103,1098.17,1183.5,"EE008","EE008",432
"luunja vald","Luunja vald","2007","flat",128,836.52,1019.43,"EE008","EE008",432
"luunja vald","Luunja vald","2008","flat",65,1082.07,1113.22,"EE008","EE008",432
"luunja vald","Luunja vald","2009","flat",31,689.57,762.87,"EE008","EE008",432
"luunja vald","Luunja vald","2010","flat",138,410.66,429.15,"EE008","EE008",432
"luunja vald","Luunja vald","2011","flat",78,781.12,774.06,"EE008","EE008",432
"luunja vald","Luunja vald","2012","flat",42,846.8,937.37,"EE008","EE008",432
"luunja vald","Luunja vald","2013","flat",77,1016.71,1124.69,"EE008","EE008",432
"luunja vald","Luunja vald","2014","flat",85,1061.58,1139.07,"EE008","EE008",432
"luunja vald","Luunja vald","2015","flat",110,1077.15,1176.47,"EE008","EE008",432
"luunja vald","Luunja vald","2016","flat",108,1067.45,1206.31,"EE008","EE008",432
"luunja vald","Luunja vald","2017","flat",180,1239.24,1327.01,"EE008","EE008",432
"luunja vald","Luunja vald","2018","flat",172,1346.71,1379.12,"EE008","EE008",432
"luunja vald","Luunja vald","2019","flat",98,1372.56,1430.94,"EE008","EE008",432
"luunja vald","Luunja vald","2020","flat",84,1417.38,1496.48,"EE008","EE008",432
"luunja vald","Luunja vald","2021","flat",174,1649.09,1686.39,"EE008","EE008",432
"luunja vald","Luunja vald","2022","flat",111,1914.67,2007.77,"EE008","EE008",432
"luunja vald","Luunja vald","2023","flat",72,1924.55,2006.87,"EE008","EE008",432
"luunja vald","Luunja vald","2024","flat",106,2189.51,2252.86,"EE008","EE008",432
"luunja vald","Luunja vald","2025","flat",96,2164.88,2337.76,"EE008","EE008",432
"maardu linn","Maardu linn","2003","flat",216,327.85,342.03,"EE001","EE001",446
"maardu linn","Maardu linn","2004","flat",411,386.76,410.44,"EE001","EE001",446
"maardu linn","Maardu linn","2005","flat",495,541.53,559.99,"EE001","EE001",446
"maardu linn","Maardu linn","2006","flat",392,899.51,1013.72,"EE001","EE001",446
"maardu linn","Maardu linn","2007","flat",309,979.16,1121.79,"EE001","EE001",446
"maardu linn","Maardu linn","2008","flat",189,873.39,919.06,"EE001","EE001",446
"maardu linn","Maardu linn","2009","flat",152,418.25,422.6,"EE001","EE001",446
"maardu linn","Maardu linn","2010","flat",202,430.76,428.38,"EE001","EE001",446
"maardu linn","Maardu linn","2011","flat",136,472.06,467.5,"EE001","EE001",446
"maardu linn","Maardu linn","2012","flat",206,462.01,467.44,"EE001","EE001",446
"maardu linn","Maardu linn","2013","flat",239,591.21,589.29,"EE001","EE001",446
"maardu linn","Maardu linn","2014","flat",201,718.82,730.69,"EE001","EE001",446
"maardu linn","Maardu linn","2015","flat",239,758.52,779.09,"EE001","EE001",446
"maardu linn","Maardu linn","2016","flat",231,834.24,842.49,"EE001","EE001",446
"maardu linn","Maardu linn","2017","flat",236,921.4,930.44,"EE001","EE001",446
"maardu linn","Maardu linn","2018","flat",241,1096.16,1073.99,"EE001","EE001",446
"maardu linn","Maardu linn","2019","flat",182,1081,1085.08,"EE001","EE001",446
"maardu linn","Maardu linn","2020","flat",181,1153.91,1138.52,"EE001","EE001",446
"maardu linn","Maardu linn","2021","flat",329,1287.46,1282.05,"EE001","EE001",446
"maardu linn","Maardu linn","2022","flat",190,1619.96,1632.26,"EE001","EE001",446
"maardu linn","Maardu linn","2023","flat",170,1619.25,1573.64,"EE001","EE001",446
"maardu linn","Maardu linn","2024","flat",171,1710.56,1618.12,"EE001","EE001",446
"maardu linn","Maardu linn","2025","flat",262,1735.81,1622.54,"EE001","EE001",446
"marjamaa vald","Märjamaa vald","2003","flat",14,96.71,89.88,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2004","flat",45,93.13,72.63,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2005","flat",47,191.56,176.99,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2006","flat",58,315.13,344.33,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2007","flat",73,321.81,273.42,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2008","flat",74,286.02,311.8,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2009","flat",15,232.59,254.86,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2010","flat",25,164.17,169.68,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2011","flat",20,191.93,166.11,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2012","flat",30,188.01,168.1,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2013","flat",35,164.57,148.15,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2014","flat",52,172.57,162.2,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2015","flat",56,195.01,122.24,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2016","flat",65,164.1,126.15,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2017","flat",75,204.58,183.37,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2018","flat",57,165.89,104.71,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2019","flat",58,230.11,201.32,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2020","flat",56,279.74,249.54,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2021","flat",92,325.6,268.65,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2022","flat",75,446.12,359.52,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2023","flat",51,447.31,332.23,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2024","flat",66,531.83,368.37,"EE009","EE006",503
"marjamaa vald","Märjamaa vald","2025","flat",41,504.17,458.72,"EE009","EE006",503
"muhu vald","Muhu vald","2004","flat",3,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2008","flat",2,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2012","flat",5,213.33,237.69,"EE004","EE004",478
"muhu vald","Muhu vald","2016","flat",3,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2017","flat",2,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2019","flat",2,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2020","flat",4,NA,NA,"EE004","EE004",478
"muhu vald","Muhu vald","2025","flat",2,NA,NA,"EE004","EE004",478
"mulgi vald","Mulgi vald","2003","flat",7,25.3,28.36,"EE008","EE008",480
"mulgi vald","Mulgi vald","2004","flat",39,29.75,22.74,"EE008","EE008",480
"mulgi vald","Mulgi vald","2005","flat",55,41.56,31.39,"EE008","EE008",480
"mulgi vald","Mulgi vald","2006","flat",59,95.54,66.87,"EE008","EE008",480
"mulgi vald","Mulgi vald","2007","flat",60,155.68,92.68,"EE008","EE008",480
"mulgi vald","Mulgi vald","2008","flat",43,184.35,131.03,"EE008","EE008",480
"mulgi vald","Mulgi vald","2009","flat",54,162.35,79.2,"EE008","EE008",480
"mulgi vald","Mulgi vald","2010","flat",39,100.92,75.93,"EE008","EE008",480
"mulgi vald","Mulgi vald","2011","flat",45,75.72,68.49,"EE008","EE008",480
"mulgi vald","Mulgi vald","2012","flat",43,86.53,53.05,"EE008","EE008",480
"mulgi vald","Mulgi vald","2013","flat",65,61.66,49.31,"EE008","EE008",480
"mulgi vald","Mulgi vald","2014","flat",62,106.72,76.85,"EE008","EE008",480
"mulgi vald","Mulgi vald","2015","flat",53,103.22,72.46,"EE008","EE008",480
"mulgi vald","Mulgi vald","2016","flat",58,104.77,81.99,"EE008","EE008",480
"mulgi vald","Mulgi vald","2017","flat",61,120.16,81.97,"EE008","EE008",480
"mulgi vald","Mulgi vald","2018","flat",80,98.11,58.94,"EE008","EE008",480
"mulgi vald","Mulgi vald","2019","flat",78,127.01,109.91,"EE008","EE008",480
"mulgi vald","Mulgi vald","2020","flat",70,133.76,100.61,"EE008","EE008",480
"mulgi vald","Mulgi vald","2021","flat",104,177.91,116.55,"EE008","EE008",480
"mulgi vald","Mulgi vald","2022","flat",94,219.5,158.04,"EE008","EE008",480
"mulgi vald","Mulgi vald","2023","flat",93,222.61,147.06,"EE008","EE008",480
"mulgi vald","Mulgi vald","2024","flat",71,262.01,216.22,"EE008","EE008",480
"mulgi vald","Mulgi vald","2025","flat",62,244.39,212.61,"EE008","EE008",480
"mustvee vald","Mustvee vald","2003","flat",2,NA,NA,"EE008","EE008",486
"mustvee vald","Mustvee vald","2004","flat",10,45.72,13.51,"EE008","EE008",486
"mustvee vald","Mustvee vald","2005","flat",10,134.03,116.16,"EE008","EE008",486
"mustvee vald","Mustvee vald","2006","flat",23,103.38,39.45,"EE008","EE008",486
"mustvee vald","Mustvee vald","2007","flat",16,303.55,161.37,"EE008","EE008",486
"mustvee vald","Mustvee vald","2008","flat",24,234.86,255.74,"EE008","EE008",486
"mustvee vald","Mustvee vald","2009","flat",6,99.02,62.73,"EE008","EE008",486
"mustvee vald","Mustvee vald","2010","flat",9,115.63,113.12,"EE008","EE008",486
"mustvee vald","Mustvee vald","2011","flat",26,71.32,51.08,"EE008","EE008",486
"mustvee vald","Mustvee vald","2012","flat",13,75.38,48.39,"EE008","EE008",486
"mustvee vald","Mustvee vald","2013","flat",15,175.85,144.8,"EE008","EE008",486
"mustvee vald","Mustvee vald","2014","flat",16,95.31,72.71,"EE008","EE008",486
"mustvee vald","Mustvee vald","2015","flat",10,210.16,199.02,"EE008","EE008",486
"mustvee vald","Mustvee vald","2016","flat",11,130.57,103.09,"EE008","EE008",486
"mustvee vald","Mustvee vald","2017","flat",24,114.84,72.25,"EE008","EE008",486
"mustvee vald","Mustvee vald","2018","flat",17,172.13,127.55,"EE008","EE008",486
"mustvee vald","Mustvee vald","2019","flat",21,143.76,85.18,"EE008","EE008",486
"mustvee vald","Mustvee vald","2020","flat",24,139.92,121.95,"EE008","EE008",486
"mustvee vald","Mustvee vald","2021","flat",36,226.61,148.01,"EE008","EE008",486
"mustvee vald","Mustvee vald","2022","flat",27,245.94,191.33,"EE008","EE008",486
"mustvee vald","Mustvee vald","2023","flat",27,286.03,253.99,"EE008","EE008",486
"mustvee vald","Mustvee vald","2024","flat",16,271.86,246.17,"EE008","EE008",486
"mustvee vald","Mustvee vald","2025","flat",23,304.54,283.19,"EE008","EE008",486
"narva linn","Narva linn","2003","flat",142,128.14,118.02,"EE00A","EE007",511
"narva linn","Narva linn","2004","flat",367,183.51,178.7,"EE00A","EE007",511
"narva linn","Narva linn","2005","flat",627,247,241.83,"EE00A","EE007",511
"narva linn","Narva linn","2006","flat",680,554.39,567.62,"EE00A","EE007",511
"narva linn","Narva linn","2007","flat",600,798.54,840.77,"EE00A","EE007",511
"narva linn","Narva linn","2008","flat",529,678.25,653.19,"EE00A","EE007",511
"narva linn","Narva linn","2009","flat",467,318.17,279.68,"EE00A","EE007",511
"narva linn","Narva linn","2010","flat",616,290.55,275.19,"EE00A","EE007",511
"narva linn","Narva linn","2011","flat",506,309.15,286.76,"EE00A","EE007",511
"narva linn","Narva linn","2012","flat",652,359.7,341.55,"EE00A","EE007",511
"narva linn","Narva linn","2013","flat",669,428.57,407.52,"EE00A","EE007",511
"narva linn","Narva linn","2014","flat",693,487.25,473.93,"EE00A","EE007",511
"narva linn","Narva linn","2015","flat",655,484.93,464.55,"EE00A","EE007",511
"narva linn","Narva linn","2016","flat",614,443.38,413.31,"EE00A","EE007",511
"narva linn","Narva linn","2017","flat",734,418.46,394.74,"EE00A","EE007",511
"narva linn","Narva linn","2018","flat",709,425.57,393.12,"EE00A","EE007",511
"narva linn","Narva linn","2019","flat",762,422.41,390.63,"EE00A","EE007",511
"narva linn","Narva linn","2020","flat",675,432.52,401.25,"EE00A","EE007",511
"narva linn","Narva linn","2021","flat",992,473.83,435.52,"EE00A","EE007",511
"narva linn","Narva linn","2022","flat",939,548.56,500,"EE00A","EE007",511
"narva linn","Narva linn","2023","flat",819,576.96,524.11,"EE00A","EE007",511
"narva linn","Narva linn","2024","flat",767,585.32,501.67,"EE00A","EE007",511
"narva linn","Narva linn","2025","flat",738,510.11,425.53,"EE00A","EE007",511
"narvajoesuu linn","Narva-Jõesuu linn","2003","flat",16,145.68,145.05,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2004","flat",25,237.59,234.02,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2005","flat",39,377.93,357.55,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2006","flat",62,751.35,789.31,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2007","flat",44,898.91,1072.97,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2008","flat",78,1140.99,1116.85,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2009","flat",45,681.62,517.5,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2010","flat",73,609.12,532.6,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2011","flat",73,581.48,539.08,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2012","flat",90,668.75,526.34,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2013","flat",126,693.85,584.02,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2014","flat",69,755.87,740.37,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2015","flat",61,565.77,523.56,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2016","flat",51,524.96,494.65,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2017","flat",47,561.8,509.87,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2018","flat",79,593.41,495.78,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2019","flat",56,630.5,602.57,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2020","flat",77,719.75,635.59,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2021","flat",99,709.98,696.29,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2022","flat",77,848.04,906.1,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2023","flat",77,882.11,865.58,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2024","flat",69,879.42,915.49,"EE00A","EE007",514
"narvajoesuu linn","Narva-Jõesuu linn","2025","flat",70,733.56,669.31,"EE00A","EE007",514
"noo vald","Nõo vald","2003","flat",12,191.41,205.04,"EE008","EE008",528
"noo vald","Nõo vald","2004","flat",18,281.17,308.97,"EE008","EE008",528
"noo vald","Nõo vald","2005","flat",43,362.15,358.29,"EE008","EE008",528
"noo vald","Nõo vald","2006","flat",25,550.35,442.95,"EE008","EE008",528
"noo vald","Nõo vald","2007","flat",24,603.63,614.74,"EE008","EE008",528
"noo vald","Nõo vald","2008","flat",15,554.27,619.64,"EE008","EE008",528
"noo vald","Nõo vald","2009","flat",9,370.92,399.97,"EE008","EE008",528
"noo vald","Nõo vald","2010","flat",9,384.44,352.62,"EE008","EE008",528
"noo vald","Nõo vald","2011","flat",19,276.55,290.86,"EE008","EE008",528
"noo vald","Nõo vald","2012","flat",23,368.29,367.35,"EE008","EE008",528
"noo vald","Nõo vald","2013","flat",25,361.96,405.19,"EE008","EE008",528
"noo vald","Nõo vald","2014","flat",20,450.51,438.55,"EE008","EE008",528
"noo vald","Nõo vald","2015","flat",13,431.31,454.15,"EE008","EE008",528
"noo vald","Nõo vald","2016","flat",22,523.36,456.99,"EE008","EE008",528
"noo vald","Nõo vald","2017","flat",28,605.88,612.33,"EE008","EE008",528
"noo vald","Nõo vald","2018","flat",22,598.18,670.66,"EE008","EE008",528
"noo vald","Nõo vald","2019","flat",22,586.85,717.01,"EE008","EE008",528
"noo vald","Nõo vald","2020","flat",24,683.66,678.17,"EE008","EE008",528
"noo vald","Nõo vald","2021","flat",61,1078.62,1318.68,"EE008","EE008",528
"noo vald","Nõo vald","2022","flat",65,1417.88,1514.99,"EE008","EE008",528
"noo vald","Nõo vald","2023","flat",26,1682.76,1851.86,"EE008","EE008",528
"noo vald","Nõo vald","2024","flat",38,1808.95,1951.22,"EE008","EE008",528
"noo vald","Nõo vald","2025","flat",62,1717.59,1768.63,"EE008","EE008",528
"otepaa vald","Otepää vald","2003","flat",16,152.27,142.28,"EE008","EE008",557
"otepaa vald","Otepää vald","2004","flat",29,231.72,280.59,"EE008","EE008",557
"otepaa vald","Otepää vald","2005","flat",41,273.65,288.66,"EE008","EE008",557
"otepaa vald","Otepää vald","2006","flat",42,331.2,261.43,"EE008","EE008",557
"otepaa vald","Otepää vald","2007","flat",49,955.27,531.54,"EE008","EE008",557
"otepaa vald","Otepää vald","2008","flat",53,653.91,446.11,"EE008","EE008",557
"otepaa vald","Otepää vald","2009","flat",22,598.06,280.73,"EE008","EE008",557
"otepaa vald","Otepää vald","2010","flat",29,337.15,239.37,"EE008","EE008",557
"otepaa vald","Otepää vald","2011","flat",17,332.32,256.03,"EE008","EE008",557
"otepaa vald","Otepää vald","2012","flat",27,412.13,120.27,"EE008","EE008",557
"otepaa vald","Otepää vald","2013","flat",31,264.48,81.63,"EE008","EE008",557
"otepaa vald","Otepää vald","2014","flat",36,263.45,125.91,"EE008","EE008",557
"otepaa vald","Otepää vald","2015","flat",35,375.92,291.01,"EE008","EE008",557
"otepaa vald","Otepää vald","2016","flat",48,403.01,265,"EE008","EE008",557
"otepaa vald","Otepää vald","2017","flat",55,385.29,150.75,"EE008","EE008",557
"otepaa vald","Otepää vald","2018","flat",45,431,175.1,"EE008","EE008",557
"otepaa vald","Otepää vald","2019","flat",38,469.95,318.64,"EE008","EE008",557
"otepaa vald","Otepää vald","2020","flat",65,427.99,324.07,"EE008","EE008",557
"otepaa vald","Otepää vald","2021","flat",73,712.44,490.15,"EE008","EE008",557
"otepaa vald","Otepää vald","2022","flat",46,816.89,701.3,"EE008","EE008",557
"otepaa vald","Otepää vald","2023","flat",33,936.8,639.27,"EE008","EE008",557
"otepaa vald","Otepää vald","2024","flat",49,1014.28,666.09,"EE008","EE008",557
"otepaa vald","Otepää vald","2025","flat",48,1198.19,1197.12,"EE008","EE008",557
"paide linn","Paide linn","2003","flat",88,114.03,103.36,"EE009","EE006",567
"paide linn","Paide linn","2004","flat",176,147.66,141.39,"EE009","EE006",567
"paide linn","Paide linn","2005","flat",186,232.3,226.81,"EE009","EE006",567
"paide linn","Paide linn","2006","flat",242,405.59,394.74,"EE009","EE006",567
"paide linn","Paide linn","2007","flat",178,576.77,609.17,"EE009","EE006",567
"paide linn","Paide linn","2008","flat",116,497.71,547.37,"EE009","EE006",567
"paide linn","Paide linn","2009","flat",47,207.51,163.18,"EE009","EE006",567
"paide linn","Paide linn","2010","flat",87,223.18,231.09,"EE009","EE006",567
"paide linn","Paide linn","2011","flat",90,257.27,241.12,"EE009","EE006",567
"paide linn","Paide linn","2012","flat",90,235.8,235.25,"EE009","EE006",567
"paide linn","Paide linn","2013","flat",159,191.67,193.97,"EE009","EE006",567
"paide linn","Paide linn","2014","flat",168,200.4,184.36,"EE009","EE006",567
"paide linn","Paide linn","2015","flat",198,244.56,237.87,"EE009","EE006",567
"paide linn","Paide linn","2016","flat",183,235.34,237.07,"EE009","EE006",567
"paide linn","Paide linn","2017","flat",185,269.93,271.25,"EE009","EE006",567
"paide linn","Paide linn","2018","flat",175,332.13,358.51,"EE009","EE006",567
"paide linn","Paide linn","2019","flat",154,395.95,393.34,"EE009","EE006",567
"paide linn","Paide linn","2020","flat",178,421.7,418.03,"EE009","EE006",567
"paide linn","Paide linn","2021","flat",191,521.9,554.41,"EE009","EE006",567
"paide linn","Paide linn","2022","flat",172,723.59,739.94,"EE009","EE006",567
"paide linn","Paide linn","2023","flat",165,679.52,705.13,"EE009","EE006",567
"paide linn","Paide linn","2024","flat",186,774.47,809.41,"EE009","EE006",567
"paide linn","Paide linn","2025","flat",188,799.78,802.86,"EE009","EE006",567
"parnu linn","Pärnu linn","2007","flat",1060,1203.2,1126.33,"EE004","EE004",624
"parnu linn","Pärnu linn","2008","flat",614,1074.02,1014.32,"EE004","EE004",624
"parnu linn","Pärnu linn","2009","flat",373,697.08,651.77,"EE004","EE004",624
"parnu linn","Pärnu linn","2010","flat",543,658.57,596.3,"EE004","EE004",624
"parnu linn","Pärnu linn","2011","flat",542,682.26,606.06,"EE004","EE004",624
"parnu linn","Pärnu linn","2012","flat",696,705.6,658.31,"EE004","EE004",624
"parnu linn","Pärnu linn","2013","flat",765,741.71,692.42,"EE004","EE004",624
"parnu linn","Pärnu linn","2014","flat",801,806.66,755.32,"EE004","EE004",624
"parnu linn","Pärnu linn","2015","flat",836,836.76,809.88,"EE004","EE004",624
"parnu linn","Pärnu linn","2016","flat",903,934.66,909.09,"EE004","EE004",624
"parnu linn","Pärnu linn","2017","flat",1015,1073.8,1047.77,"EE004","EE004",624
"parnu linn","Pärnu linn","2018","flat",873,1148.12,1097.33,"EE004","EE004",624
"parnu linn","Pärnu linn","2019","flat",966,1239.7,1201.18,"EE004","EE004",624
"parnu linn","Pärnu linn","2020","flat",968,1267.8,1201.43,"EE004","EE004",624
"parnu linn","Pärnu linn","2021","flat",1253,1483.5,1353.85,"EE004","EE004",624
"parnu linn","Pärnu linn","2022","flat",1029,1916.27,1806.45,"EE004","EE004",624
"parnu linn","Pärnu linn","2023","flat",905,2113.34,1975.62,"EE004","EE004",624
