"nuts","year","type","nuts2021","nuts2016","variable","value"
338,2017,"house","EE001","EE001","price_m2",867.272272887708
338,2018,"house","EE001","EE001","price_m2",987.00011566455
338,2019,"house","EE001","EE001","price_m2",1235.51084815093
338,2020,"house","EE001","EE001","price_m2",1185.20503185814
338,2021,"house","EE001","EE001","price_m2",1379.38548274832
338,2022,"house","EE001","EE001","price_m2",1656.06747235866
338,2023,"house","EE001","EE001","price_m2",1638.96349481911
338,2024,"house","EE001","EE001","price_m2",1663.11028663965
338,2025,"house","EE001","EE001","price_m2",1748.6301743374
353,2007,"house","EE001","EE001","price_m2",995.80254146623
353,2008,"house","EE001","EE001","price_m2",929.947864375276
353,2009,"house","EE001","EE001","price_m2",712.427870347583
353,2010,"house","EE001","EE001","price_m2",859.104196595615
353,2011,"house","EE001","EE001","price_m2",644.577596981147
353,2012,"house","EE001","EE001","price_m2",797.240712055629
353,2013,"house","EE001","EE001","price_m2",940.923643890435
353,2014,"house","EE001","EE001","price_m2",993.806945190746
353,2015,"house","EE001","EE001","price_m2",1088.59776827621
353,2016,"house","EE001","EE001","price_m2",955.890615956561
353,2017,"house","EE001","EE001","price_m2",706.441081521133
353,2018,"house","EE001","EE001","price_m2",758.326584683702
353,2019,"house","EE001","EE001","price_m2",843.139426391748
353,2020,"house","EE001","EE001","price_m2",1460.77647365387
353,2021,"house","EE001","EE001","price_m2",1576.52105763191
353,2022,"house","EE001","EE001","price_m2",1418.86895186872
353,2023,"house","EE001","EE001","price_m2",1666.32289002866
353,2024,"house","EE001","EE001","price_m2",1609.44839617738
353,2025,"house","EE001","EE001","price_m2",1658.34050492673
424,2007,"house","EE001","EE001","price_m2",NA
424,2008,"house","EE001","EE001","price_m2",539
424,2009,"house","EE001","EE001","price_m2",532
424,2010,"house","EE001","EE001","price_m2",554
424,2011,"house","EE001","EE001","price_m2",481
424,2012,"house","EE001","EE001","price_m2",521
424,2013,"house","EE001","EE001","price_m2",630
424,2014,"house","EE001","EE001","price_m2",653
424,2015,"house","EE001","EE001","price_m2",621
424,2016,"house","EE001","EE001","price_m2",687
424,2017,"house","EE001","EE001","price_m2",644
424,2018,"house","EE001","EE001","price_m2",564
424,2019,"house","EE001","EE001","price_m2",566
424,2020,"house","EE001","EE001","price_m2",549
424,2021,"house","EE001","EE001","price_m2",778
424,2022,"house","EE001","EE001","price_m2",740
