"LAU CODE","parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016"
296,"Keila",2020,956.913984671635,311,0,"house","all","EE001","EE001"
296,"Keila",2021,1147.04998814059,158,57,"house","all","EE001","EE001"
296,"Keila",2022,1209.3896614091,241,139,"house","all","EE001","EE001"
296,"Keila",2023,1538.23143790049,318,253,"house","all","EE001","EE001"
296,"Keila",2024,1479.78799421127,314,265,"house","all","EE001","EE001"
296,"Keila",2025,1707.32780164133,487,419,"house","all","EE001","EE001"
303,"Kihnu vald",2007,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2008,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2009,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2010,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2011,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2012,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2013,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2014,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2015,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2016,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2017,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2018,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2019,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2020,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2021,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2022,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2023,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2024,NA,0,0,"house","all","EE004","EE004"
303,"Kihnu vald",2025,NA,0,0,"house","all","EE004","EE004"
304,"Kiili vald",2007,1150.9333997839,516,344,"house","all","EE001","EE001"
304,"Kiili vald",2008,1089.8669261034,713,599,"house","all","EE001","EE001"
304,"Kiili vald",2009,793.016012378737,767,693,"house","all","EE001","EE001"
304,"Kiili vald",2010,757.393902731777,998,796,"house","all","EE001","EE001"
304,"Kiili vald",2011,901.578632255184,1097,979,"house","all","EE001","EE001"
304,"Kiili vald",2012,836.271431235759,1063,833,"house","all","EE001","EE001"
304,"Kiili vald",2013,714.138483874755,703,533,"house","all","EE001","EE001"
304,"Kiili vald",2014,841.360304042467,574,413,"house","all","EE001","EE001"
304,"Kiili vald",2015,939.745178305497,590,455,"house","all","EE001","EE001"
304,"Kiili vald",2016,1022.8634341484,693,572,"house","all","EE001","EE001"
304,"Kiili vald",2017,1100.04467171681,768,639,"house","all","EE001","EE001"
304,"Kiili vald",2018,1132.27419949263,649,611,"house","all","EE001","EE001"
304,"Kiili vald",2019,1205.21470972212,448,385,"house","all","EE001","EE001"
304,"Kiili vald",2020,1383.32525795692,495,458,"house","all","EE001","EE001"
304,"Kiili vald",2021,1669.15028060038,296,275,"house","all","EE001","EE001"
304,"Kiili vald",2022,2127.14883320414,889,808,"house","all","EE001","EE001"
304,"Kiili vald",2023,2116.12294212294,1222,1051,"house","all","EE001","EE001"
304,"Kiili vald",2024,2105.09705104174,1250,1103,"house","all","EE001","EE001"
304,"Kiili vald",2025,2334.9444728114,1192,1009,"house","all","EE001","EE001"
317,"Kohila vald",2007,856.809559446739,751,694,"house","all","EE009","EE006"
317,"Kohila vald",2008,753.921454999719,1367,1256,"house","all","EE009","EE006"
317,"Kohila vald",2009,564.997608040966,1187,1071,"house","all","EE009","EE006"
317,"Kohila vald",2010,561.449742370379,1129,898,"house","all","EE009","EE006"
317,"Kohila vald",2011,530.405917752743,1393,1115,"house","all","EE009","EE006"
317,"Kohila vald",2012,501.136025970401,1630,1448,"house","all","EE009","EE006"
317,"Kohila vald",2013,485.17063045276,1603,1363,"house","all","EE009","EE006"
317,"Kohila vald",2014,516.214455070396,1449,1204,"house","all","EE009","EE006"
317,"Kohila vald",2015,524.197152829216,1430,1155,"house","all","EE009","EE006"
317,"Kohila vald",2016,558.788843117439,1485,1158,"house","all","EE009","EE006"
317,"Kohila vald",2017,613.780761011536,1476,1170,"house","all","EE009","EE006"
317,"Kohila vald",2018,642.163686376231,1109,908,"house","all","EE009","EE006"
317,"Kohila vald",2019,619.989525935063,707,651,"house","all","EE009","EE006"
317,"Kohila vald",2020,672.32054457622,650,578,"house","all","EE009","EE006"
317,"Kohila vald",2021,825.765734829104,325,292,"house","all","EE009","EE006"
317,"Kohila vald",2022,1183.21320114074,324,266,"house","all","EE009","EE006"
317,"Kohila vald",2023,1380.11974585831,732,600,"house","all","EE009","EE006"
317,"Kohila vald",2024,1277.23164141129,1034,879,"house","all","EE009","EE006"
317,"Kohila vald",2025,1373.91098093478,1412,1192,"house","all","EE009","EE006"
321,"Kohtla-Järve",2007,477.0447680256,65,13,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2008,479.941801029804,149,56,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2009,426.829529286063,222,104,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2010,393.030810903683,410,341,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2011,351.506671176758,354,333,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2012,383.374034223002,387,339,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2013,326.399051806989,425,335,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2014,278.115168403589,322,286,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2015,279.080846071657,245,204,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2016,259.767292710296,223,182,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2017,273.286780063249,201,177,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2018,307.085498445629,259,242,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2019,326.399051806989,264,195,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2020,305.154143109493,184,166,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2021,263.630003382568,71,74,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2022,347.643960504486,45,51,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2023,364.060480861642,190,178,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2024,393.996488571751,230,207,"house","all","EE00A","EE007"
321,"Kohtla-Järve",2025,412.344364265043,222,200,"house","all","EE00A","EE007"
338,"Kose vald",2007,929.651485090768,27,22,"house","all","EE001","EE001"
338,"Kose vald",2008,941.724881001038,50,33,"house","all","EE001","EE001"
338,"Kose vald",2009,582.541352670514,28,12,"house","all","EE001","EE001"
338,"Kose vald",2010,512.113209860607,47,26,"house","all","EE001","EE001"
338,"Kose vald",2011,1047.3670952159,162,165,"house","all","EE001","EE001"
338,"Kose vald",2012,948.767695282029,291,238,"house","all","EE001","EE001"
338,"Kose vald",2013,736.477150526453,168,125,"house","all","EE001","EE001"
338,"Kose vald",2014,598.639213884207,248,188,"house","all","EE001","EE001"
338,"Kose vald",2015,672.085705671681,290,200,"house","all","EE001","EE001"
338,"Kose vald",2016,810.929758639783,231,185,"house","all","EE001","EE001"
338,"Kose vald",2017,867.272272887708,189,143,"house","all","EE001","EE001"
338,"Kose vald",2018,987.00011566455,194,179,"house","all","EE001","EE001"
338,"Kose vald",2019,1235.51084815093,293,273,"house","all","EE001","EE001"
338,"Kose vald",2020,1185.20503185814,357,337,"house","all","EE001","EE001"
338,"Kose vald",2021,1379.38548274832,135,123,"house","all","EE001","EE001"
338,"Kose vald",2022,1656.06747235866,182,163,"house","all","EE001","EE001"
338,"Kose vald",2023,1638.96349481911,591,484,"house","all","EE001","EE001"
338,"Kose vald",2024,1663.11028663965,735,635,"house","all","EE001","EE001"
338,"Kose vald",2025,1748.6301743374,765,642,"house","all","EE001","EE001"
353,"Kuusalu vald",2007,995.80254146623,174,30,"house","all","EE001","EE001"
353,"Kuusalu vald",2008,929.947864375276,132,52,"house","all","EE001","EE001"
353,"Kuusalu vald",2009,712.427870347583,188,127,"house","all","EE001","EE001"
353,"Kuusalu vald",2010,859.104196595615,140,84,"house","all","EE001","EE001"
353,"Kuusalu vald",2011,644.577596981147,177,117,"house","all","EE001","EE001"
353,"Kuusalu vald",2012,797.240712055629,264,157,"house","all","EE001","EE001"
353,"Kuusalu vald",2013,940.923643890435,222,158,"house","all","EE001","EE001"
353,"Kuusalu vald",2014,993.806945190746,301,219,"house","all","EE001","EE001"
353,"Kuusalu vald",2015,1088.59776827621,494,317,"house","all","EE001","EE001"
353,"Kuusalu vald",2016,955.890615956561,433,289,"house","all","EE001","EE001"
353,"Kuusalu vald",2017,706.441081521133,161,100,"house","all","EE001","EE001"
353,"Kuusalu vald",2018,758.326584683702,162,119,"house","all","EE001","EE001"
353,"Kuusalu vald",2019,843.139426391748,97,71,"house","all","EE001","EE001"
353,"Kuusalu vald",2020,1460.77647365387,66,55,"house","all","EE001","EE001"
353,"Kuusalu vald",2021,1576.52105763191,13,10,"house","all","EE001","EE001"
353,"Kuusalu vald",2022,1418.86895186872,19,15,"house","all","EE001","EE001"
353,"Kuusalu vald",2023,1666.32289002866,308,250,"house","all","EE001","EE001"
353,"Kuusalu vald",2024,1609.44839617738,519,456,"house","all","EE001","EE001"
353,"Kuusalu vald",2025,1658.34050492673,525,434,"house","all","EE001","EE001"
424,"Loksa",2007,NA,0,0,"house","all","EE001","EE001"
424,"Loksa",2008,539,6,4,"house","all","EE001","EE001"
424,"Loksa",2009,532,6,5,"house","all","EE001","EE001"
424,"Loksa",2010,554,63,47,"house","all","EE001","EE001"
424,"Loksa",2011,481,134,105,"house","all","EE001","EE001"
424,"Loksa",2012,521,120,96,"house","all","EE001","EE001"
424,"Loksa",2013,630,117,88,"house","all","EE001","EE001"
424,"Loksa",2014,653,160,85,"house","all","EE001","EE001"
424,"Loksa",2015,621,288,114,"house","all","EE001","EE001"
424,"Loksa",2016,687,245,66,"house","all","EE001","EE001"
424,"Loksa",2017,644,151,32,"house","all","EE001","EE001"
424,"Loksa",2018,564,136,11,"house","all","EE001","EE001"
424,"Loksa",2019,566,131,4,"house","all","EE001","EE001"
424,"Loksa",2020,549,122,2,"house","all","EE001","EE001"
424,"Loksa",2021,778,62,22,"house","all","EE001","EE001"
424,"Loksa",2022,740,6,3,"house","all","EE001","EE001"
424,"Loksa",2023,706,0,0,"house","all","EE001","EE001"
424,"Loksa",2024,849,6,6,"house","all","EE001","EE001"
424,"Loksa",2025,1301,20,20,"house","all","EE001","EE001"
430,"Lääneranna vald",2007,1040.44406028848,142,32,"house","all","EE004","EE004"
430,"Lääneranna vald",2008,893.917490501146,38,27,"house","all","EE004","EE004"
430,"Lääneranna vald",2009,343.652242810582,65,46,"house","all","EE004","EE004"
430,"Lääneranna vald",2010,416.388453712208,137,80,"house","all","EE004","EE004"
430,"Lääneranna vald",2011,501.774440422813,368,253,"house","all","EE004","EE004"
430,"Lääneranna vald",2012,387.926458142007,691,369,"house","all","EE004","EE004"
430,"Lääneranna vald",2013,372.114238380784,504,375,"house","all","EE004","EE004"
430,"Lääneranna vald",2014,482.799776709345,220,192,"house","all","EE004","EE004"
430,"Lääneranna vald",2015,541.832063817912,390,294,"house","all","EE004","EE004"
430,"Lääneranna vald",2016,364.735202492213,319,269,"house","all","EE004","EE004"
430,"Lääneranna vald",2017,402.684529919148,223,164,"house","all","EE004","EE004"
430,"Lääneranna vald",2018,543.940359786075,107,58,"house","all","EE004","EE004"
430,"Lääneranna vald",2019,423.767489600779,90,81,"house","all","EE004","EE004"
430,"Lääneranna vald",2020,463.825112995878,160,132,"house","all","EE004","EE004"
430,"Lääneranna vald",2021,490.178812597916,81,91,"house","all","EE004","EE004"
430,"Lääneranna vald",2022,423.767489600779,31,35,"house","all","EE004","EE004"
430,"Lääneranna vald",2023,631.434642464842,335,289,"house","all","EE004","EE004"
430,"Lääneranna vald",2024,832.776907424417,489,455,"house","all","EE004","EE004"
430,"Lääneranna vald",2025,881.267714692167,564,493,"house","all","EE004","EE004"
431,"Lääne-Harju vald",2007,1245.02967812291,868,642,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2008,1042.51283144105,1366,1150,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2009,788.11974817075,1417,1215,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2010,664.414876305974,1753,1313,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2011,664.414876305974,1895,1516,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2012,691.350614534594,2305,1839,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2013,741.231611254262,2826,2127,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2014,798.095947514683,2491,1792,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2015,840.993604693597,2591,1760,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2016,889.876981478872,2183,1596,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2017,881.896022003725,1494,1232,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2018,878.903162200545,1443,1143,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2019,941.753218067326,1069,768,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2020,1018.56995301561,784,474,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2021,1261.98921700759,389,326,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2022,1602.17761463573,514,439,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2023,1717.90152702536,957,798,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2024,1885.50167600344,1600,1335,"house","all","EE001","EE001"
431,"Lääne-Harju vald",2025,1935.38267272311,1720,1426,"house","all","EE001","EE001"
432,"Luunja vald",2007,997.86969311369,451,380,"house","all","EE008","EE008"
432,"Luunja vald",2008,953.010416200487,590,516,"house","all","EE008","EE008"
432,"Luunja vald",2009,803.479493156478,507,457,"house","all","EE008","EE008"
432,"Luunja vald",2010,737.685887017114,430,350,"house","all","EE008","EE008"
432,"Luunja vald",2011,744.663996759168,414,351,"house","all","EE008","EE008"
432,"Luunja vald",2012,713.760939330072,589,483,"house","all","EE008","EE008"
432,"Luunja vald",2013,728.714031634473,459,386,"house","all","EE008","EE008"
432,"Luunja vald",2014,779.554545469436,521,408,"house","all","EE008","EE008"
432,"Luunja vald",2015,712.764066509779,364,269,"house","all","EE008","EE008"
432,"Luunja vald",2016,808.463857257945,507,361,"house","all","EE008","EE008"
432,"Luunja vald",2017,1054.69144387041,371,265,"house","all","EE008","EE008"
432,"Luunja vald",2018,977.932236707822,325,265,"house","all","EE008","EE008"
432,"Luunja vald",2019,1176.30992794621,258,205,"house","all","EE008","EE008"
432,"Luunja vald",2020,1255.06288074939,356,314,"house","all","EE008","EE008"
432,"Luunja vald",2021,1394.62507559046,107,98,"house","all","EE008","EE008"
432,"Luunja vald",2022,1506.27483146332,126,111,"house","all","EE008","EE008"
432,"Luunja vald",2023,1707.64314116259,464,354,"house","all","EE008","EE008"
432,"Luunja vald",2024,1843.21784472249,549,452,"house","all","EE008","EE008"
432,"Luunja vald",2025,1983.77691238386,397,318,"house","all","EE008","EE008"
441,"Lääne-Nigula vald",2007,1232.43868142001,82,70,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2008,686.446584996378,137,60,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2009,360.03826648225,100,6,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2010,393.668214450372,79,4,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2011,452.026065336231,115,22,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2012,326.408318514128,139,11,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2013,428.287278535204,129,10,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2014,414.439652901271,24,15,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2015,432.243743002042,98,79,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2016,547.970328657051,253,178,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2017,327.397434630837,20,16,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2018,1315.52443522361,49,38,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2019,1265.07951327142,0,0,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2020,914.932407956267,6,3,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2021,1793.26751959428,9,4,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2022,1937.67847263387,0,0,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2023,1518.29323914905,315,265,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2024,1840.74509319634,531,474,"house","all","EE004","EE004"
441,"Lääne-Nigula vald",2025,1863.49476388066,676,600,"house","all","EE004","EE004"
442,"Lüganuse vald",2007,599.157575757576,136,17,"house","all","EE00A","EE007"
442,"Lüganuse vald",2008,410.260606060606,142,63,"house","all","EE00A","EE007"
442,"Lüganuse vald",2009,275.474747474748,101,43,"house","all","EE00A","EE007"
442,"Lüganuse vald",2010,324.666666666667,153,66,"house","all","EE00A","EE007"
442,"Lüganuse vald",2011,318.763636363636,195,88,"house","all","EE00A","EE007"
442,"Lüganuse vald",2012,314.828282828283,261,102,"house","all","EE00A","EE007"
442,"Lüganuse vald",2013,327.618181818182,324,155,"house","all","EE00A","EE007"
442,"Lüganuse vald",2014,335.488888888889,270,119,"house","all","EE00A","EE007"
442,"Lüganuse vald",2015,323.682828282828,281,134,"house","all","EE00A","EE007"
442,"Lüganuse vald",2016,273.507070707071,312,147,"house","all","EE00A","EE007"
442,"Lüganuse vald",2017,189.880808080808,210,69,"house","all","EE00A","EE007"
442,"Lüganuse vald",2018,212.509090909091,194,53,"house","all","EE00A","EE007"
442,"Lüganuse vald",2019,278.426262626263,230,94,"house","all","EE00A","EE007"
442,"Lüganuse vald",2020,287.280808080808,188,73,"house","all","EE00A","EE007"
442,"Lüganuse vald",2021,283.345454545455,28,12,"house","all","EE00A","EE007"
442,"Lüganuse vald",2022,285.313131313131,0,0,"house","all","EE00A","EE007"
442,"Lüganuse vald",2023,482.080808080808,212,181,"house","all","EE00A","EE007"
442,"Lüganuse vald",2024,538.159595959596,316,255,"house","all","EE00A","EE007"
442,"Lüganuse vald",2025,501.757575757576,273,232,"house","all","EE00A","EE007"
446,"Maardu",2007,1418.08219635616,1506,1256,"house","all","EE001","EE001"
446,"Maardu",2008,1220.97063941864,2346,2046,"house","all","EE001","EE001"
446,"Maardu",2009,947.256486894035,2084,1782,"house","all","EE001","EE001"
446,"Maardu",2010,844.496907447937,1821,1486,"house","all","EE001","EE001"
446,"Maardu",2011,773.499379830633,1902,1434,"house","all","EE001","EE001"
446,"Maardu",2012,770.696845845739,1901,1133,"house","all","EE001","EE001"
446,"Maardu",2013,825.813347548646,2132,981,"house","all","EE001","EE001"
446,"Maardu",2014,938.848884939355,1837,878,"house","all","EE001","EE001"
446,"Maardu",2015,987.42614067751,1687,733,"house","all","EE001","EE001"
446,"Maardu",2016,1080.84394017396,1426,675,"house","all","EE001","EE001"
446,"Maardu",2017,1069.63380423439,1310,608,"house","all","EE001","EE001"
446,"Maardu",2018,1125.68448393226,1022,177,"house","all","EE001","EE001"
446,"Maardu",2019,1283.56056508127,1181,0,"house","all","EE001","EE001"
446,"Maardu",2020,1315.32261691006,1230,0,"house","all","EE001","EE001"
446,"Maardu",2021,1535.78862372169,651,243,"house","all","EE001","EE001"
446,"Maardu",2022,2031.83713904786,713,346,"house","all","EE001","EE001"
446,"Maardu",2023,2158.88534636303,943,705,"house","all","EE001","EE001"
446,"Maardu",2024,2041.1789189975,1009,843,"house","all","EE001","EE001"
446,"Maardu",2025,2060.79665689176,1119,949,"house","all","EE001","EE001"
478,"Muhu vald",2007,411.564433935187,66,0,"house","all","EE004","EE004"
478,"Muhu vald",2008,369.280416750065,25,6,"house","all","EE004","EE004"
478,"Muhu vald",2009,269.678065158445,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2010,269.678065158445,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2011,269.678065158445,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2012,269.678065158445,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2013,269.678065158445,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2014,557.209382017274,12,5,"house","all","EE004","EE004"
478,"Muhu vald",2015,328.875689217615,8,0,"house","all","EE004","EE004"
478,"Muhu vald",2016,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2017,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2018,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2019,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2020,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2021,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2022,163.498199782472,0,0,"house","all","EE004","EE004"
478,"Muhu vald",2023,1139.78917434562,77,84,"house","all","EE004","EE004"
478,"Muhu vald",2024,1542.89680484378,180,186,"house","all","EE004","EE004"
478,"Muhu vald",2025,1615.24945647166,244,232,"house","all","EE004","EE004"
480,"Mulgi vald",2007,205,174,50,"house","all","EE008","EE008"
480,"Mulgi vald",2008,324,206,109,"house","all","EE008","EE008"
480,"Mulgi vald",2009,273,202,117,"house","all","EE008","EE008"
480,"Mulgi vald",2010,256,330,153,"house","all","EE008","EE008"
480,"Mulgi vald",2011,270,578,276,"house","all","EE008","EE008"
480,"Mulgi vald",2012,291,500,252,"house","all","EE008","EE008"
480,"Mulgi vald",2013,298,509,299,"house","all","EE008","EE008"
480,"Mulgi vald",2014,266,461,271,"house","all","EE008","EE008"
480,"Mulgi vald",2015,263,295,164,"house","all","EE008","EE008"
480,"Mulgi vald",2016,212,222,94,"house","all","EE008","EE008"
480,"Mulgi vald",2017,246,243,112,"house","all","EE008","EE008"
480,"Mulgi vald",2018,320,158,88,"house","all","EE008","EE008"
480,"Mulgi vald",2019,345,30,9,"house","all","EE008","EE008"
480,"Mulgi vald",2020,301,87,70,"house","all","EE008","EE008"
480,"Mulgi vald",2021,257,0,0,"house","all","EE008","EE008"
480,"Mulgi vald",2022,329,13,14,"house","all","EE008","EE008"
480,"Mulgi vald",2023,446,363,307,"house","all","EE008","EE008"
480,"Mulgi vald",2024,535,435,381,"house","all","EE008","EE008"
480,"Mulgi vald",2025,596,456,426,"house","all","EE008","EE008"
486,"Mustvee vald",2007,540.111296917143,219,94,"house","all","EE008","EE008"
486,"Mustvee vald",2008,471.971096192902,347,288,"house","all","EE008","EE008"
486,"Mustvee vald",2009,388.799968838314,433,251,"house","all","EE008","EE008"
486,"Mustvee vald",2010,349.719559599412,566,321,"house","all","EE008","EE008"
486,"Mustvee vald",2011,298.614409056231,464,258,"house","all","EE008","EE008"
486,"Mustvee vald",2012,297.612347280875,368,149,"house","all","EE008","EE008"
486,"Mustvee vald",2013,316.651521012648,589,215,"house","all","EE008","EE008"
