"vald_clean","vald","year","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE","LAU NAME NATIONAL","type"
"torva vald","Tõrva vald","2019",21,297.79,246.64,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2020",21,344.49,313.25,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2021",32,276.42,232.9,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2022",24,496.34,408.5,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2023",13,442.28,422.89,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2024",10,580.18,392.09,"EE008","EE008",824,"Tõrva vald","house"
"torva vald","Tõrva vald","2025",25,651.37,645.76,"EE008","EE008",824,"Tõrva vald","house"
"turi vald","Türi vald","2003",22,117.31,120.3,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2004",40,154.92,85.18,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2005",55,223.57,184.94,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2006",49,279.75,254.19,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2007",54,382.92,329,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2008",27,364.07,394.17,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2009",22,208.09,66.6,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2010",23,240.57,93.99,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2011",18,182.37,169.74,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2012",24,234.19,209.15,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2013",38,258.62,200.77,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2014",49,284.24,273.26,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2015",48,249.59,197.88,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2016",44,231.82,223.21,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2017",42,303.44,282.07,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2018",36,261.79,267.02,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2019",53,336.54,310.19,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2020",54,295.87,262.87,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2021",58,464.63,382.91,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2022",50,442.12,401.9,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2023",54,506.09,470.23,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2024",40,439.77,430.67,"EE009","EE006",834,"Türi vald","house"
"turi vald","Türi vald","2025",33,516.43,411.52,"EE009","EE006",834,"Türi vald","house"
"vaikemaarja vald","Väike-Maarja vald","2003",5,56.53,58,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2004",16,49.19,37.9,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2005",27,98.19,50.03,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2006",21,272.55,169.28,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2007",21,230.98,142.93,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2008",14,304.69,379.03,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2009",13,172.72,151.45,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2010",14,116.75,68.02,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2011",15,86.07,73.27,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2012",9,215.24,128.21,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2013",18,181.18,155.66,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2014",24,153.57,105.29,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2015",14,214.49,156.19,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2016",22,201.85,151.4,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2017",18,163.45,138.71,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2018",31,133.43,91.69,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2019",19,166.62,149.52,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2020",24,175.5,131.35,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2021",51,196.72,122.32,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2022",28,256.22,174.72,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2023",32,277.19,157.47,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2024",17,294.09,313.65,"EE009","EE006",928,"Väike-Maarja vald","house"
"vaikemaarja vald","Väike-Maarja vald","2025",16,367.73,331.92,"EE009","EE006",928,"Väike-Maarja vald","house"
"valga vald","Valga vald","2007",52,384.19,302.26,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2008",25,316.08,224.25,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2009",13,227.54,119.35,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2010",11,314.82,260.86,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2011",11,315.57,110,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2012",20,236.03,134.02,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2013",19,312.6,204.08,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2014",33,191.69,128.05,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2015",41,230.3,197.6,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2016",46,149.15,91.56,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2017",43,199.9,166.67,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2018",48,219.87,154.5,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2019",49,204.41,162.38,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2020",47,239.05,209.52,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2021",81,245.52,189.16,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2022",50,406.88,318.71,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2023",28,450.43,462.71,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2024",29,981.43,437.98,"EE008","EE008",855,"Valga vald","house"
"valga vald","Valga vald","2025",30,453.07,289.32,"EE008","EE008",855,"Valga vald","house"
"viimsi vald","Viimsi vald","2003",25,514.47,514.29,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2004",75,643.21,627.77,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2005",94,730.74,685.45,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2006",87,1223.06,1134,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2007",52,1360.13,1327.19,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2008",34,1252.8,1268.31,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2009",23,1007.14,945.24,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2010",46,881.5,871.05,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2011",53,1260.42,1043.54,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2012",38,1074,871.4,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2013",72,1268,1172.36,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2014",59,1085.46,1135.75,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2015",62,1158.97,1143.49,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2016",57,1208.14,1276.6,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2017",81,1219.72,1191.01,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2018",56,1357.32,1298.82,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2019",90,1474.2,1495.09,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2020",93,1524.68,1486.83,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2021",115,1712.51,1709.99,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2022",62,2318.61,2400.4,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2023",59,2192.27,2287.67,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2024",58,2526.32,2312.99,"EE001","EE001",890,"Viimsi vald","house"
"viimsi vald","Viimsi vald","2025",80,2311.04,2460.48,"EE001","EE001",890,"Viimsi vald","house"
"viljandi linn","Viljandi linn","2003",20,250.32,225.45,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2004",61,314.7,252.89,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2005",48,376.29,347.36,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2006",40,511.16,560.33,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2007",42,604.99,616.22,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2008",27,586.06,574.06,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2009",16,373.21,305.52,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2010",24,378.22,347.76,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2011",35,382.26,338.31,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2012",23,341.55,295.57,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2013",42,342.31,313.86,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2014",37,397.97,379.89,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2015",49,438.18,389.41,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2016",41,401.17,374.58,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2017",48,523.17,438.91,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2018",46,487.77,461.78,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2019",59,553.26,473.48,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2020",45,511.69,458.72,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2021",53,720.96,681.36,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2022",45,805.95,728.36,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2023",48,899.03,747.87,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2024",40,799.96,732.96,"EE008","EE008",897,"Viljandi linn","house"
"viljandi linn","Viljandi linn","2025",53,948.63,797.7,"EE008","EE008",897,"Viljandi linn","house"
"viljandi vald","Viljandi vald","2003",16,120.78,99.37,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2004",32,104.61,62.81,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2005",46,123.78,81.6,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2006",42,269.21,174.19,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2007",40,281.36,190.43,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2008",50,310.91,257.58,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2009",20,177.24,104.39,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2010",27,182.97,161.04,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2011",29,288.14,197.91,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2012",20,273.78,261.85,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2013",32,224.54,137.12,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2014",37,305.19,226.4,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2015",51,258.51,174.1,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2016",49,322.04,232.17,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2017",53,343.68,274.42,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2018",59,333.72,213.22,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2019",66,363.61,285.89,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2020",69,297.89,180.36,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2021",66,467.68,307.02,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2022",76,541.78,414.23,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2023",42,509.16,376.3,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2024",49,726.65,433.93,"EE008","EE008",899,"Viljandi vald","house"
"viljandi vald","Viljandi vald","2025",50,690.51,516.62,"EE008","EE008",899,"Viljandi vald","house"
"vinni vald","Vinni vald","2003",11,55.06,32.33,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2004",24,148.38,75.01,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2005",28,126.44,84.84,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2006",36,266.2,183.1,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2007",32,308.57,262.63,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2008",26,415.76,209.06,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2009",14,141.26,104.99,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2010",16,156.59,102.27,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2011",17,278.71,208.21,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2012",32,157.55,82.06,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2013",21,150.44,72.93,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2014",22,304.9,242.78,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2015",37,315.6,197.04,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2016",30,217.43,121.34,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2017",34,177.57,133.14,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2018",33,314.58,238.1,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2019",33,174.11,141.34,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2020",43,220.81,119.69,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2021",55,267.84,203.76,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2022",39,378.26,310.08,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2023",22,327.28,187.96,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2024",40,543.43,477.45,"EE009","EE006",901,"Vinni vald","house"
"vinni vald","Vinni vald","2025",26,566.35,477.37,"EE009","EE006",901,"Vinni vald","house"
"virunigula vald","Viru-Nigula vald","2003",7,104.78,38.39,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2004",10,173.83,147.17,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2005",11,197.36,196.8,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2006",22,184.08,95.47,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2007",13,460.37,259.8,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2008",6,217.44,182.78,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2009",4,NA,NA,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2010",5,315.15,389.71,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2011",5,268,256.68,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2012",10,542.97,548.61,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2013",7,397.01,160.07,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2014",8,228.78,152.27,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2015",8,586.53,354.92,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2016",14,212.84,153.16,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2017",15,370.25,285.29,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2018",16,303.48,200.25,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2019",13,418.53,256.85,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2020",17,315.66,362.32,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2021",29,441.79,332.45,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2022",20,465.78,271.69,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2023",9,388.46,242.65,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2024",17,396.9,393.77,"EE009","EE006",903,"Viru-Nigula vald","house"
"virunigula vald","Viru-Nigula vald","2025",13,398.48,344.83,"EE009","EE006",903,"Viru-Nigula vald","house"
"vormsi vald","Vormsi vald","2003",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2004",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2005",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2006",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2007",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2008",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2009",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2010",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2011",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2012",2,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2013",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2014",2,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2015",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2016",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2017",2,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2019",2,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2020",3,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2021",4,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2022",2,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2023",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2024",5,1234.23,1496.48,"EE004","EE004",907,"Vormsi vald","house"
"vormsi vald","Vormsi vald","2025",1,NA,NA,"EE004","EE004",907,"Vormsi vald","house"
"voru linn","Võru linn","2003",13,194.85,206.7,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2004",31,221.34,204.28,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2005",28,381.5,345.64,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2006",42,534.97,512.48,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2007",33,550.38,455.77,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2008",17,717.14,614.07,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2009",5,458.27,467.8,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2010",12,428.84,353.39,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2011",8,469.68,480.27,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2012",8,382.22,302.98,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2013",17,372.42,298.77,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2014",16,396.6,348.83,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2015",25,329.67,347.49,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2016",16,359.99,242.03,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2017",36,327.48,294.92,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2018",24,414.81,435.8,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2019",39,410.97,427.42,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2020",38,551.63,513.77,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2021",31,664.34,579.81,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2022",41,672.73,582.4,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2023",24,736.68,720.15,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2024",12,864.04,628.35,"EE008","EE008",919,"Võru linn","house"
"voru linn","Võru linn","2025",24,740.53,633.49,"EE008","EE008",919,"Võru linn","house"
"voru vald","Võru vald","2003",13,115.45,69.47,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2004",15,118.35,71.49,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2005",20,156.03,110.18,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2006",32,244.44,167.51,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2007",34,348.42,313.94,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2008",16,363.83,350.6,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2009",12,134.55,123.94,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2010",15,148.62,127.82,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2011",6,371.86,126.8,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2012",14,421.54,352.84,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2013",16,144.01,105.14,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2014",28,223.96,160.84,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2015",23,252.42,264.32,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2016",18,338.57,288.83,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2017",27,243.62,142.57,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2018",28,313.11,243.37,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2019",30,278.01,260.83,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2020",19,322.85,239.02,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2021",34,407.39,363.69,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2022",31,561.97,409.56,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2023",29,915.14,566.25,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2024",26,657.78,514.41,"EE008","EE008",917,"Võru vald","house"
"voru vald","Võru vald","2025",26,623.76,536.02,"EE008","EE008",917,"Võru vald","house"
