"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Nõo vald",2012,456,324,259,"flat","all","EE008","EE008",528
"Nõo vald",2013,474,215,157,"flat","all","EE008","EE008",528
"Nõo vald",2014,562,258,163,"flat","all","EE008","EE008",528
"Nõo vald",2015,643,242,158,"flat","all","EE008","EE008",528
"Nõo vald",2016,688,112,86,"flat","all","EE008","EE008",528
"Nõo vald",2017,702,167,120,"flat","all","EE008","EE008",528
"Nõo vald",2018,758,39,26,"flat","all","EE008","EE008",528
"Nõo vald",2019,789,39,30,"flat","all","EE008","EE008",528
"Nõo vald",2020,1218,131,118,"flat","all","EE008","EE008",528
"Nõo vald",2021,1308,56,37,"flat","all","EE008","EE008",528
"Nõo vald",2022,1762,67,73,"flat","all","EE008","EE008",528
"Nõo vald",2023,1893,83,71,"flat","all","EE008","EE008",528
"Nõo vald",2024,1705,214,184,"flat","all","EE008","EE008",528
"Nõo vald",2025,1807,157,141,"flat","all","EE008","EE008",528
"Otepää vald",2005,NA,0,0,"flat","all","EE008","EE008",557
"Otepää vald",2006,559,8,4,"flat","all","EE008","EE008",557
"Otepää vald",2007,813,36,37,"flat","all","EE008","EE008",557
"Otepää vald",2008,1133,155,148,"flat","all","EE008","EE008",557
"Otepää vald",2009,1047,198,188,"flat","all","EE008","EE008",557
"Otepää vald",2010,663,353,212,"flat","all","EE008","EE008",557
"Otepää vald",2011,575,282,198,"flat","all","EE008","EE008",557
"Otepää vald",2012,712,207,172,"flat","all","EE008","EE008",557
"Otepää vald",2013,790,147,150,"flat","all","EE008","EE008",557
"Otepää vald",2014,879,252,239,"flat","all","EE008","EE008",557
"Otepää vald",2015,975,348,294,"flat","all","EE008","EE008",557
"Otepää vald",2016,882,255,215,"flat","all","EE008","EE008",557
"Otepää vald",2017,883,162,145,"flat","all","EE008","EE008",557
"Otepää vald",2018,998,170,159,"flat","all","EE008","EE008",557
"Otepää vald",2019,948,233,219,"flat","all","EE008","EE008",557
"Otepää vald",2020,982,171,153,"flat","all","EE008","EE008",557
"Otepää vald",2021,1067,22,19,"flat","all","EE008","EE008",557
"Otepää vald",2022,1416,45,46,"flat","all","EE008","EE008",557
"Otepää vald",2023,1635,250,209,"flat","all","EE008","EE008",557
"Otepää vald",2024,2042,365,310,"flat","all","EE008","EE008",557
"Otepää vald",2025,2199,458,420,"flat","all","EE008","EE008",557
"Paide",2005,332,12,8,"flat","all","EE009","EE006",567
"Paide",2006,472,230,122,"flat","all","EE009","EE006",567
"Paide",2007,704,486,157,"flat","all","EE009","EE006",567
"Paide",2008,682,875,304,"flat","all","EE009","EE006",567
"Paide",2009,512,801,304,"flat","all","EE009","EE006",567
"Paide",2010,416,1041,452,"flat","all","EE009","EE006",567
"Paide",2011,354,1120,433,"flat","all","EE009","EE006",567
"Paide",2012,315,1115,381,"flat","all","EE009","EE006",567
"Paide",2013,302,1448,392,"flat","all","EE009","EE006",567
"Paide",2014,308,1109,336,"flat","all","EE009","EE006",567
"Paide",2015,359,820,231,"flat","all","EE009","EE006",567
"Paide",2016,394,540,242,"flat","all","EE009","EE006",567
"Paide",2017,423,325,161,"flat","all","EE009","EE006",567
"Paide",2018,556,340,73,"flat","all","EE009","EE006",567
"Paide",2019,621,488,8,"flat","all","EE009","EE006",567
"Paide",2020,630,570,20,"flat","all","EE009","EE006",567
"Paide",2021,891,353,223,"flat","all","EE009","EE006",567
"Paide",2022,1066,352,263,"flat","all","EE009","EE006",567
"Paide",2023,871,477,382,"flat","all","EE009","EE006",567
"Paide",2024,953,818,672,"flat","all","EE009","EE006",567
"Paide",2025,934,874,721,"flat","all","EE009","EE006",567
"Peipsiääre vald",2005,NA,0,0,"flat","all","EE008","EE008",586
"Peipsiääre vald",2006,284,51,37,"flat","all","EE008","EE008",586
"Peipsiääre vald",2007,388,258,225,"flat","all","EE008","EE008",586
"Peipsiääre vald",2008,378,424,398,"flat","all","EE008","EE008",586
"Peipsiääre vald",2009,311,521,432,"flat","all","EE008","EE008",586
"Peipsiääre vald",2010,255,521,398,"flat","all","EE008","EE008",586
"Peipsiääre vald",2011,279,416,332,"flat","all","EE008","EE008",586
"Peipsiääre vald",2012,228,268,201,"flat","all","EE008","EE008",586
"Peipsiääre vald",2013,210,315,201,"flat","all","EE008","EE008",586
"Peipsiääre vald",2014,236,370,233,"flat","all","EE008","EE008",586
"Peipsiääre vald",2015,215,342,210,"flat","all","EE008","EE008",586
"Peipsiääre vald",2016,270,132,77,"flat","all","EE008","EE008",586
"Peipsiääre vald",2017,315,12,9,"flat","all","EE008","EE008",586
"Peipsiääre vald",2018,329,0,0,"flat","all","EE008","EE008",586
"Peipsiääre vald",2019,440,28,18,"flat","all","EE008","EE008",586
"Peipsiääre vald",2020,478,6,3,"flat","all","EE008","EE008",586
"Peipsiääre vald",2021,476,0,0,"flat","all","EE008","EE008",586
"Peipsiääre vald",2022,476,0,0,"flat","all","EE008","EE008",586
"Peipsiääre vald",2023,584,122,109,"flat","all","EE008","EE008",586
"Peipsiääre vald",2024,670,201,176,"flat","all","EE008","EE008",586
"Peipsiääre vald",2025,583,186,166,"flat","all","EE008","EE008",586
"Pärnu",2005,1046,179,96,"flat","all","EE004","EE004",624
"Pärnu",2006,1329,3828,1709,"flat","all","EE004","EE004",624
"Pärnu",2007,1566,7534,3871,"flat","all","EE004","EE004",624
"Pärnu",2008,1436,13813,7107,"flat","all","EE004","EE004",624
"Pärnu",2009,1098,13670,6182,"flat","all","EE004","EE004",624
"Pärnu",2010,985,16483,7393,"flat","all","EE004","EE004",624
"Pärnu",2011,988,15939,5363,"flat","all","EE004","EE004",624
"Pärnu",2012,975,17836,4268,"flat","all","EE004","EE004",624
"Pärnu",2013,1018,14248,3251,"flat","all","EE004","EE004",624
"Pärnu",2014,1141,12073,2832,"flat","all","EE004","EE004",624
"Pärnu",2015,1250,11020,2153,"flat","all","EE004","EE004",624
"Pärnu",2016,1346,10016,1965,"flat","all","EE004","EE004",624
"Pärnu",2017,1473,8292,1715,"flat","all","EE004","EE004",624
"Pärnu",2018,1542,9904,812,"flat","all","EE004","EE004",624
"Pärnu",2019,1490,10064,429,"flat","all","EE004","EE004",624
"Pärnu",2020,1573,9444,533,"flat","all","EE004","EE004",624
"Pärnu",2021,1976,6915,4779,"flat","all","EE004","EE004",624
"Pärnu",2022,2569,5834,4758,"flat","all","EE004","EE004",624
"Pärnu",2023,2741,7459,6253,"flat","all","EE004","EE004",624
"Pärnu",2024,2812,10494,9014,"flat","all","EE004","EE004",624
"Pärnu",2025,2924,10519,9141,"flat","all","EE004","EE004",624
"Põhja-Pärnumaa vald",2005,NA,0,0,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2006,173,51,45,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2007,289,43,35,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2008,396,328,254,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2009,261,421,201,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2010,244,682,342,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2011,234,929,801,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2012,245,1682,858,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2013,209,1256,815,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2014,196,830,685,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2015,234,704,559,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2016,218,554,428,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2017,229,399,310,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2018,262,377,354,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2019,272,397,345,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2020,303,248,215,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2021,324,235,205,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2022,455,163,147,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2023,550,377,313,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2024,551,477,396,"flat","all","EE004","EE004",638
"Põhja-Pärnumaa vald",2025,604,716,611,"flat","all","EE004","EE004",638
"Põhja-Sakala vald",2005,NA,0,0,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2006,139,123,68,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2007,168,195,133,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2008,210,240,141,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2009,183,306,152,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2010,160,467,165,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2011,143,441,146,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2012,127,369,142,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2013,111,337,127,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2014,108,164,97,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2015,146,138,71,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2016,213,119,51,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2017,229,96,37,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2018,269,86,19,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2019,226,90,0,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2020,256,95,0,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2021,253,98,70,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2022,372,37,32,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2023,491,175,147,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2024,591,247,205,"flat","all","EE008","EE008",615
"Põhja-Sakala vald",2025,538,300,247,"flat","all","EE008","EE008",615
"Põltsamaa vald",2005,NA,0,0,"flat","all","EE008","EE008",618
"Põltsamaa vald",2006,513,60,46,"flat","all","EE008","EE008",618
"Põltsamaa vald",2007,715,136,108,"flat","all","EE008","EE008",618
"Põltsamaa vald",2008,525,298,222,"flat","all","EE008","EE008",618
"Põltsamaa vald",2009,404,332,193,"flat","all","EE008","EE008",618
"Põltsamaa vald",2010,334,330,241,"flat","all","EE008","EE008",618
"Põltsamaa vald",2011,298,372,294,"flat","all","EE008","EE008",618
"Põltsamaa vald",2012,230,465,317,"flat","all","EE008","EE008",618
"Põltsamaa vald",2013,265,492,338,"flat","all","EE008","EE008",618
"Põltsamaa vald",2014,333,496,301,"flat","all","EE008","EE008",618
"Põltsamaa vald",2015,345,426,200,"flat","all","EE008","EE008",618
"Põltsamaa vald",2016,328,409,217,"flat","all","EE008","EE008",618
"Põltsamaa vald",2017,388,349,194,"flat","all","EE008","EE008",618
"Põltsamaa vald",2018,414,250,99,"flat","all","EE008","EE008",618
"Põltsamaa vald",2019,401,190,48,"flat","all","EE008","EE008",618
"Põltsamaa vald",2020,481,134,0,"flat","all","EE008","EE008",618
