"year","NUTS 3 CODE 2021","vald_clean","vald","type","LAU CODE","NUTS 3 CODE 2016","number","median_price_final","average_price_final"
2013,"EE001","saue vald","Saue vald","house",726,"EE001",59,651.81,758.77
2013,"EE001","tallinn","Tallinn","house",784,"EE001",264,1135.89,1356.41
2013,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",72,1172.36,1268
2013,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",12,480.58,492.84
2013,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",27,570.96,626.87
2013,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",24,295.2,423.53
2013,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",NA,348.84,406.087272727273
2013,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",17,273.52,330.71
2013,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",18,143.52,182.06
2013,"EE004","muhu vald","Muhu vald","house",478,"EE004",6,360.04,531.49
2013,"EE004","parnu linn","Pärnu linn","house",624,"EE004",92,589.89,586
2013,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",22,180.35,182.81
2013,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,348.84,406.087272727273
2013,"EE004","saarde vald","Saarde vald","house",712,"EE004",16,182.57,229.61
2013,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",59,398.13,478.35
2013,"EE004","tori vald","Tori vald","house",809,"EE004",27,348.84,402.69
2013,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,452.01887902744,494.75528481433
2013,"EE008","antsla vald","Antsla vald","house",142,"EE008",14,236.58,277.81
2013,"EE008","elva vald","Elva vald","house",171,"EE008",57,329.28,416.93
2013,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",29,82.47,132.95
2013,"EE008","kambja vald","Kambja vald","house",283,"EE008",44,705.94,722.08
2013,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",11,236.28,249.25
2013,"EE008","kastre vald","Kastre vald","house",291,"EE008",12,561.87,585.26
2013,"EE008","luunja vald","Luunja vald","house",432,"EE008",11,516.63,541.05
2013,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",25,102.04,130.38
2013,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",25,160.64,217.19
2013,"EE008","noo vald","Nõo vald","house",528,"EE008",7,660.54,708.01
2013,"EE008","otepaa vald","Otepää vald","house",557,"EE008",21,383.23,474.04
2013,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",10,212.52,234.81
2013,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",19,147.35,163.7
2013,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",22,170.6,237.72
2013,"EE008","polva vald","Põlva vald","house",622,"EE008",17,207.04,220.76
2013,"EE008","rapina vald","Räpina vald","house",708,"EE008",19,309.68,293.55
2013,"EE008","rouge vald","Rõuge vald","house",698,"EE008",13,140.09,189.08
2013,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",14,80.18,192.54
2013,"EE008","tartu linn","Tartu linn","house",793,"EE008",133,692.7,751.55
2013,"EE008","tartu vald","Tartu vald","house",796,"EE008",26,770.16,705.19
2013,"EE008","torva vald","Tõrva vald","house",824,"EE008",12,264.32,289.82
2013,"EE008","valga vald","Valga vald","house",855,"EE008",19,204.08,312.6
2013,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",42,313.86,342.31
2013,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",32,137.12,224.54
2013,"EE008","voru linn","Võru linn","house",919,"EE008",17,298.77,372.42
2013,"EE008","voru vald","Võru vald","house",917,"EE008",16,105.14,144.01
2013,"EE009","haljala vald","Haljala vald","house",191,"EE006",16,434.61,561.47
2013,"EE009","jarva vald","Järva vald","house",255,"EE006",39,82.89,117.59
2013,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",13,231.21,240.01
2013,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",13,160.55,224.2
2013,"EE009","kohila vald","Kohila vald","house",317,"EE006",14,362.06,421.28
2013,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",21,140.16,222.75
2013,"EE009","paide linn","Paide linn","house",567,"EE006",18,157.92,185.5
2013,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",42,335.71,394.31
2013,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",15,306.13,289.51
2013,"EE009","rapla vald","Rapla vald","house",668,"EE006",31,230.81,334.24
2013,"EE009","tapa vald","Tapa vald","house",792,"EE006",30,139.91,246.56
2013,"EE009","turi vald","Türi vald","house",834,"EE006",38,200.77,258.62
2013,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",18,155.66,181.18
2013,"EE009","vinni vald","Vinni vald","house",901,"EE006",21,72.93,150.44
2013,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",7,160.07,397.01
2013,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",18,115.03,231.15
2013,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",44,342.49,355.41
2013,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",26,218.54,235.35
2013,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",31,176.99,182.47
2013,"EE00A","narva linn","Narva linn","house",511,"EE007",15,425.27,537.21
2013,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",15,275.4,404.07
2013,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,218.54,314.571904761905
2013,"EE00A","toila vald","Toila vald","house",803,"EE007",31,211.503333333333,256.343333333333
2014,"EE001","anija vald","Anija vald","house",141,"EE001",25,437.5,492.03
2014,"EE001","harku vald","Harku vald","house",198,"EE001",39,1054.88,1070.39
2014,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",19,1013.89,1023.22
2014,"EE001","keila linn","Keila linn","house",296,"EE001",21,780.35,849.57
2014,"EE001","kiili vald","Kiili vald","house",304,"EE001",10,768.63,739.33
2014,"EE001","kose vald","Kose vald","house",338,"EE001",11,522.39,589.04
2014,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",25,709.53,700.14
2014,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",39,409.84,501.4
2014,"EE001","loksa linn","Loksa linn","house",424,"EE001",4,517.94,744.346
2014,"EE001","maardu linn","Maardu linn","house",446,"EE001",27,950.72,975.6
2014,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",14,973.78,993.06
2014,"EE001","rae vald","Rae vald","house",653,"EE001",53,1333.33,1196.06
2014,"EE001","saku vald","Saku vald","house",718,"EE001",34,734.45,810.72
2014,"EE001","saue vald","Saue vald","house",726,"EE001",63,681.82,727.81
2014,"EE001","tallinn","Tallinn","house",784,"EE001",276,1239.85,1455.1
2014,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",59,1135.75,1085.46
2014,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",20,289.94,378.31
2014,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",32,536.47,608.58
2014,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",29,404.86,495.88
2014,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",1,344.495,438.158
2014,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",16,374.57,386.42
2014,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",15,123.29,332.4
2014,"EE004","muhu vald","Muhu vald","house",478,"EE004",3,379.785,510.2275
2014,"EE004","parnu linn","Pärnu linn","house",624,"EE004",114,588.48,644.01
2014,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",26,217.38,270.8
2014,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,344.495,438.158
2014,"EE004","saarde vald","Saarde vald","house",712,"EE004",11,324.68,393.53
2014,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",51,304.82,449.89
2014,"EE004","tori vald","Tori vald","house",809,"EE004",40,364.31,421.76
2014,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",2,446.388727584445,533.828565046575
2014,"EE008","antsla vald","Antsla vald","house",142,"EE008",14,183.8,205.98
2014,"EE008","elva vald","Elva vald","house",171,"EE008",36,332.52,368.67
2014,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",27,115.38,184.69
2014,"EE008","kambja vald","Kambja vald","house",283,"EE008",37,1006.71,992.57
2014,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",11,318.42,427.94
2014,"EE008","kastre vald","Kastre vald","house",291,"EE008",14,600.08,637.74
2014,"EE008","luunja vald","Luunja vald","house",432,"EE008",14,723.28,781.17
2014,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",26,93.01,154.24
2014,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",22,183.25,207.65
2014,"EE008","noo vald","Nõo vald","house",528,"EE008",23,231.33,347.11
2014,"EE008","otepaa vald","Otepää vald","house",557,"EE008",21,215.64,249.85
2014,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",10,207.65,264.48
2014,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",25,112.99,211.17
2014,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",31,117.65,192.64
2014,"EE008","polva vald","Põlva vald","house",622,"EE008",35,298.97,335.29
2014,"EE008","rapina vald","Räpina vald","house",708,"EE008",25,174.22,194.46
2014,"EE008","rouge vald","Rõuge vald","house",698,"EE008",11,192.31,553.48
2014,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",19,138.12,176.9
2014,"EE008","tartu linn","Tartu linn","house",793,"EE008",110,696.16,755.44
2014,"EE008","tartu vald","Tartu vald","house",796,"EE008",22,657.6,742.33
2014,"EE008","torva vald","Tõrva vald","house",824,"EE008",16,261.5,257.64
2014,"EE008","valga vald","Valga vald","house",855,"EE008",33,128.05,191.69
2014,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",37,379.89,397.97
2014,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",37,226.4,305.19
2014,"EE008","voru linn","Võru linn","house",919,"EE008",16,348.83,396.6
2014,"EE008","voru vald","Võru vald","house",917,"EE008",28,160.84,223.96
2014,"EE009","haljala vald","Haljala vald","house",191,"EE006",30,513.81,723.94
2014,"EE009","jarva vald","Järva vald","house",255,"EE006",38,95.67,130.39
2014,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",19,284.9,353.99
2014,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",14,202.74,227.68
2014,"EE009","kohila vald","Kohila vald","house",317,"EE006",21,747.49,674.67
2014,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",20,234.27,279.07
2014,"EE009","paide linn","Paide linn","house",567,"EE006",18,351.18,332.34
2014,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",56,420.21,410.52
2014,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",19,335.2,362.58
2014,"EE009","rapla vald","Rapla vald","house",668,"EE006",34,294.17,393.51
2014,"EE009","tapa vald","Tapa vald","house",792,"EE006",34,160.42,202.4
2014,"EE009","turi vald","Türi vald","house",834,"EE006",49,273.26,284.24
2014,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",24,105.29,153.57
2014,"EE009","vinni vald","Vinni vald","house",901,"EE006",22,242.78,304.9
2014,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",8,152.27,228.78
2014,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",30,160.84,267.96
2014,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",46,366.37,419.95
2014,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",23,274.51,273.36
2014,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",29,227.27,235.35
2014,"EE00A","narva linn","Narva linn","house",511,"EE007",13,666.67,657.49
2014,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",12,674.35,738.86
2014,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,274.51,414.389047619048
2014,"EE00A","toila vald","Toila vald","house",803,"EE007",35,251.493333333333,307.753333333333
2015,"EE001","anija vald","Anija vald","house",141,"EE001",13,581.93,586.48
2015,"EE001","harku vald","Harku vald","house",198,"EE001",32,1131.87,1070.4
2015,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",20,749.72,759.8
2015,"EE001","keila linn","Keila linn","house",296,"EE001",29,900.6,924.97
2015,"EE001","kiili vald","Kiili vald","house",304,"EE001",18,1060.9,938.54
2015,"EE001","kose vald","Kose vald","house",338,"EE001",10,891.47,810.8
2015,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",12,531.07,678.98
2015,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",29,588.77,720.91
2015,"EE001","loksa linn","Loksa linn","house",424,"EE001",3,579.05,877.728
2015,"EE001","maardu linn","Maardu linn","house",446,"EE001",24,1118.56,1062.72
2015,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",14,858.82,796.12
2015,"EE001","rae vald","Rae vald","house",653,"EE001",52,1283.52,1260.73
2015,"EE001","saku vald","Saku vald","house",718,"EE001",28,763.23,794.78
2015,"EE001","saue vald","Saue vald","house",726,"EE001",66,772.46,780.12
2015,"EE001","tallinn","Tallinn","house",784,"EE001",273,1357.08,1564.14
2015,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",62,1143.49,1158.97
2015,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",15,416.67,458.57
2015,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",31,507.94,631.45
2015,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",25,277.78,377.3
2015,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",NA,336.91,410.745
2015,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",27,151.12,312.27
2015,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",23,145.77,312.27
2015,"EE004","muhu vald","Muhu vald","house",478,"EE004",4,399.53,488.965
2015,"EE004","parnu linn","Pärnu linn","house",624,"EE004",99,569.49,687.82
2015,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",22,149.05,185.68
2015,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,336.91,410.745
2015,"EE004","saarde vald","Saarde vald","house",712,"EE004",10,105.19,141.01
2015,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",72,419.67,548.3
2015,"EE004","tori vald","Tori vald","house",809,"EE004",51,396.04,452.78
2015,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,436.560258379586,500.430013716639
2015,"EE008","antsla vald","Antsla vald","house",142,"EE008",9,167.68,224.69
2015,"EE008","elva vald","Elva vald","house",171,"EE008",46,355.35,371.43
2015,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",42,138.81,218.64
2015,"EE008","kambja vald","Kambja vald","house",283,"EE008",45,960.96,851.98
2015,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",17,185.43,289.07
2015,"EE008","kastre vald","Kastre vald","house",291,"EE008",8,339.81,348.96
2015,"EE008","luunja vald","Luunja vald","house",432,"EE008",12,944.19,942.66
2015,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",37,183.99,212.53
2015,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",37,180.07,292.68
2015,"EE008","noo vald","Nõo vald","house",528,"EE008",17,424.3,493.56
2015,"EE008","otepaa vald","Otepää vald","house",557,"EE008",30,357.07,516.44
2015,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",16,127.79,209.12
2015,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",30,149.01,210.99
2015,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",16,159.55,238.91
2015,"EE008","polva vald","Põlva vald","house",622,"EE008",26,235.91,294.2
2015,"EE008","rapina vald","Räpina vald","house",708,"EE008",19,148.15,237.8
2015,"EE008","rouge vald","Rõuge vald","house",698,"EE008",10,121.88,205.53
2015,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",12,57.25,320.41
2015,"EE008","tartu linn","Tartu linn","house",793,"EE008",98,711.1,768.51
2015,"EE008","tartu vald","Tartu vald","house",796,"EE008",18,414.03,548.77
2015,"EE008","torva vald","Tõrva vald","house",824,"EE008",19,213.3,254.57
2015,"EE008","valga vald","Valga vald","house",855,"EE008",41,197.6,230.3
2015,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",49,389.41,438.18
2015,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",51,174.1,258.51
2015,"EE008","voru linn","Võru linn","house",919,"EE008",25,347.49,329.67
2015,"EE008","voru vald","Võru vald","house",917,"EE008",23,264.32,252.42
2015,"EE009","haljala vald","Haljala vald","house",191,"EE006",17,317.46,685.77
2015,"EE009","jarva vald","Järva vald","house",255,"EE006",38,112.32,162.46
2015,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",11,275.38,285.8
2015,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",26,165.29,248.44
2015,"EE009","kohila vald","Kohila vald","house",317,"EE006",21,523.29,613.94
2015,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",26,163.98,264.73
2015,"EE009","paide linn","Paide linn","house",567,"EE006",35,278.29,315.72
2015,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",33,372.86,413.94
2015,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",23,348.07,358.07
2015,"EE009","rapla vald","Rapla vald","house",668,"EE006",27,395.6,461.02
2015,"EE009","tapa vald","Tapa vald","house",792,"EE006",40,190,266.1
2015,"EE009","turi vald","Türi vald","house",834,"EE006",48,197.88,249.59
2015,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",14,156.19,214.49
2015,"EE009","vinni vald","Vinni vald","house",901,"EE006",37,197.04,315.6
2015,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",8,354.92,586.53
2015,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",21,134.05,202.09
2015,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",46,337.37,435.01
2015,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",28,211.23,260.04
2015,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",13,122.45,168.07
2015,"EE00A","narva linn","Narva linn","house",511,"EE007",8,323.64,458.44
2015,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",10,939.16,899.97
2015,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,211.23,384.572857142857
2015,"EE00A","toila vald","Toila vald","house",803,"EE007",26.6666666666667,197.956666666667,268.39
2016,"EE001","anija vald","Anija vald","house",141,"EE001",21,462.56,529.81
2016,"EE001","harku vald","Harku vald","house",198,"EE001",35,1021.47,1062.45
2016,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",17,1202.4,1177.98
2016,"EE001","keila linn","Keila linn","house",296,"EE001",22,944.02,967.42
2016,"EE001","kiili vald","Kiili vald","house",304,"EE001",25,1153.64,1194.99
2016,"EE001","kose vald","Kose vald","house",338,"EE001",13,1070.73,915.69
2016,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",17,726.32,682.57
2016,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",32,658.1,704.18
2016,"EE001","loksa linn","Loksa linn","house",424,"EE001",5,640.16,1011.11
2016,"EE001","maardu linn","Maardu linn","house",446,"EE001",19,1103.75,1077.44
2016,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",25,981.37,1251.8
2016,"EE001","rae vald","Rae vald","house",653,"EE001",31,1364,1274.63
2016,"EE001","saku vald","Saku vald","house",718,"EE001",48,960.08,946.87
2016,"EE001","saue vald","Saue vald","house",726,"EE001",58,975.52,996.6
2016,"EE001","tallinn","Tallinn","house",784,"EE001",262,1367.2,1618.73
2016,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",57,1276.6,1208.14
2016,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",37,283.02,386.78
2016,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",29,684.04,632.91
2016,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",25,315.91,462
2016,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",NA,299.465,431.468
2016,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",25,219.3,272.67
2016,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",27,170.65,180.53
2016,"EE004","muhu vald","Muhu vald","house",478,"EE004",3,419.275,467.7025
2016,"EE004","parnu linn","Pärnu linn","house",624,"EE004",134,733,807.65
2016,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",24,144.29,190.62
2016,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,299.465,431.468
2016,"EE004","saarde vald","Saarde vald","house",712,"EE004",18,180.01,280.05
2016,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",98,514.31,576.69
2016,"EE004","tori vald","Tori vald","house",809,"EE004",64,467.59,524.78
2016,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,388.039885357047,525.67782239173
2016,"EE008","antsla vald","Antsla vald","house",142,"EE008",15,122.7,141.37
2016,"EE008","elva vald","Elva vald","house",171,"EE008",47,383.04,482.1
2016,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",40,155.8,216.34
2016,"EE008","kambja vald","Kambja vald","house",283,"EE008",48,1084.03,1003.66
2016,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",12,355.46,398.69
2016,"EE008","kastre vald","Kastre vald","house",291,"EE008",21,650,705.36
2016,"EE008","luunja vald","Luunja vald","house",432,"EE008",13,894.7,787.48
2016,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",19,68.81,101.36
2016,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",24,153.94,257.44
2016,"EE008","noo vald","Nõo vald","house",528,"EE008",14,709.16,752.71
2016,"EE008","otepaa vald","Otepää vald","house",557,"EE008",23,354.54,483.71
2016,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",21,120.39,215.96
2016,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",23,148.75,201.5
2016,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",22,152.26,213.41
2016,"EE008","polva vald","Põlva vald","house",622,"EE008",34,266.62,328.29
2016,"EE008","rapina vald","Räpina vald","house",708,"EE008",16,150.94,235.36
2016,"EE008","rouge vald","Rõuge vald","house",698,"EE008",6,175.21,167.93
2016,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",13,179.72,215.15
2016,"EE008","tartu linn","Tartu linn","house",793,"EE008",99,737.7,1072.84
2016,"EE008","tartu vald","Tartu vald","house",796,"EE008",28,516.5,599.35
2016,"EE008","torva vald","Tõrva vald","house",824,"EE008",20,256.06,281.73
2016,"EE008","valga vald","Valga vald","house",855,"EE008",46,91.56,149.15
2016,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",41,374.58,401.17
2016,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",49,232.17,322.04
2016,"EE008","voru linn","Võru linn","house",919,"EE008",16,242.03,359.99
2016,"EE008","voru vald","Võru vald","house",917,"EE008",18,288.83,338.57
2016,"EE009","haljala vald","Haljala vald","house",191,"EE006",25,368.46,503.85
2016,"EE009","jarva vald","Järva vald","house",255,"EE006",38,206.19,214.74
2016,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",15,261.1,234.91
2016,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",15,363.07,407.12
2016,"EE009","kohila vald","Kohila vald","house",317,"EE006",21,662.2,662.66
2016,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",17,257.51,212.72
2016,"EE009","paide linn","Paide linn","house",567,"EE006",25,365.73,425.56
2016,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",46,451.31,451.52
2016,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",14,309.86,303.52
2016,"EE009","rapla vald","Rapla vald","house",668,"EE006",40,465.52,502.49
2016,"EE009","tapa vald","Tapa vald","house",792,"EE006",51,171.7,211.88
2016,"EE009","turi vald","Türi vald","house",834,"EE006",44,223.21,231.82
2016,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",22,151.4,201.85
2016,"EE009","vinni vald","Vinni vald","house",901,"EE006",30,121.34,217.43
2016,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",14,153.16,212.84
2016,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",22,133.46,248.35
2016,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",43,350.88,426.96
2016,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",20,235.09,236.98
2016,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",23,219.61,234.74
2016,"EE00A","narva linn","Narva linn","house",511,"EE007",8,270.54,281.41
2016,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",6,548.94,642.07
2016,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,235.09,339.122857142857
2016,"EE00A","toila vald","Toila vald","house",803,"EE007",29.3333333333333,234.65,303.35
2017,"EE001","anija vald","Anija vald","house",141,"EE001",28,457.66,440.84
2017,"EE001","harku vald","Harku vald","house",198,"EE001",43,1305.89,1302.02
2017,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",22,1077.75,1265.24
2017,"EE001","keila linn","Keila linn","house",296,"EE001",15,798.04,893.09
2017,"EE001","kiili vald","Kiili vald","house",304,"EE001",19,967.53,975.57
2017,"EE001","kose vald","Kose vald","house",338,"EE001",21,823.9,812.99
2017,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",25,547.62,775.36
2017,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",31,584.89,985.04
2017,"EE001","loksa linn","Loksa linn","house",424,"EE001",3,613.62,796.275
2017,"EE001","maardu linn","Maardu linn","house",446,"EE001",21,1202.22,1303.59
2017,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",23,907.99,795.38
2017,"EE001","rae vald","Rae vald","house",653,"EE001",55,1300.17,1300.56
2017,"EE001","saku vald","Saku vald","house",718,"EE001",55,1076.43,989.28
2017,"EE001","saue vald","Saue vald","house",726,"EE001",68,826.94,872.17
2017,"EE001","tallinn","Tallinn","house",784,"EE001",248,1417.47,1652.09
2017,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",81,1191.01,1219.72
2017,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",23,594.77,567.48
2017,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",42,685.21,730.92
2017,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",16,337.14,404.9
2017,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",1,439.02,480.617272727273
2017,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",23,262.23,334.23
2017,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",10,229.12,246.55
2017,"EE004","muhu vald","Muhu vald","house",478,"EE004",7,439.02,446.44
2017,"EE004","parnu linn","Pärnu linn","house",624,"EE004",149,741.06,779.58
2017,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",19,269.96,273.24
2017,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",1,439.02,480.617272727273
2017,"EE004","saarde vald","Saarde vald","house",712,"EE004",27,251.62,305.62
