Municipality.code,year,type.of.building,variable,value
1864,1996,flat,price,55661
1864,1997,flat,price,62406
1864,1998,flat,price,71876
1864,1999,flat,price,82164
1864,2000,flat,price,99332
1864,2001,flat,price,109620
1864,2002,flat,price,115820
1864,2003,flat,price,118613
1864,2004,flat,price,127061
1864,2005,flat,price,136258
1864,2006,flat,price,153495
1864,2007,flat,price,175637
1864,2008,flat,price,180133
1864,2009,flat,price,180270
1864,2010,flat,price,198869
1864,2011,flat,price,201594
1864,2012,flat,price,200231
1864,2013,flat,price,206840
1864,2014,flat,price,230345
1864,2015,flat,price,262229
1864,2016,flat,price,285325
1864,2017,flat,price,301880
1864,2018,flat,price,286415
1864,2019,flat,price,284303
1864,2020,flat,price,304946
1864,2021,flat,price,361152
1864,2022,flat,price,376005
1864,2023,flat,price,334310
1864,2024,flat,price,333220
1880,1986,flat,price,40253
1880,1987,flat,price,48238
1880,1988,flat,price,61244
1880,1989,flat,price,73016
1880,1990,flat,price,81248
1880,1991,flat,price,83223
1880,1992,flat,price,71617
1880,1993,flat,price,60421
1880,1994,flat,price,66266
1880,1995,flat,price,67007
1880,1996,flat,price,67254
1880,1997,flat,price,75403
1880,1998,flat,price,86845
1880,1999,flat,price,99275
1880,2000,flat,price,120019
1880,2001,flat,price,132449
1880,2002,flat,price,139940
1880,2003,flat,price,143315
1880,2004,flat,price,153523
1880,2005,flat,price,164636
1880,2006,flat,price,185462
1880,2007,flat,price,212215
1880,2008,flat,price,217648
1880,2009,flat,price,217813
1880,2010,flat,price,240286
1880,2011,flat,price,243578
1880,2012,flat,price,241932
1880,2013,flat,price,249917
1880,2014,flat,price,278317
1880,2015,flat,price,316841
1880,2016,flat,price,344747
1880,2017,flat,price,364750
1880,2018,flat,price,346064
1880,2019,flat,price,343512
1880,2020,flat,price,368455
1880,2021,flat,price,436367
1880,2022,flat,price,454312
1880,2023,flat,price,403934
1880,2024,flat,price,402617
1881,1986,flat,price,22489
1881,1987,flat,price,26950
1881,1988,flat,price,34216
1881,1989,flat,price,40793
1881,1990,flat,price,45392
1881,1991,flat,price,46495
1881,1992,flat,price,40011
1881,1993,flat,price,33756
1881,1994,flat,price,37022
1881,1995,flat,price,37436
1881,1996,flat,price,37573
1881,1997,flat,price,42126
1881,1998,flat,price,48519
1881,1999,flat,price,55463
1881,2000,flat,price,67053
1881,2001,flat,price,73997
1881,2002,flat,price,78182
1881,2003,flat,price,80068
1881,2004,flat,price,85771
1881,2005,flat,price,91979
1881,2006,flat,price,103614
1881,2007,flat,price,118561
1881,2008,flat,price,121596
1881,2009,flat,price,121688
1881,2010,flat,price,134244
1881,2011,flat,price,136083
1881,2012,flat,price,135163
1881,2013,flat,price,139624
1881,2014,flat,price,155491
1881,2015,flat,price,177014
1881,2016,flat,price,192604
1881,2017,flat,price,203780
1881,2018,flat,price,193340
1881,2019,flat,price,191914
1881,2020,flat,price,205849
1881,2021,flat,price,243791
1881,2022,flat,price,253816
1881,2023,flat,price,225671
1881,2024,flat,price,224935
1882,1986,flat,price,24139
1882,1987,flat,price,28927
1882,1988,flat,price,36727
1882,1989,flat,price,43786
1882,1990,flat,price,48722
1882,1991,flat,price,49907
1882,1992,flat,price,42947
1882,1993,flat,price,36233
1882,1994,flat,price,39738
1882,1995,flat,price,40182
1882,1996,flat,price,40330
1882,1997,flat,price,45218
1882,1998,flat,price,52079
1882,1999,flat,price,59533
1882,2000,flat,price,71973
1882,2001,flat,price,79427
1882,2002,flat,price,83919
1882,2003,flat,price,85943
1882,2004,flat,price,92064
1882,2005,flat,price,98728
1882,2006,flat,price,111217
1882,2007,flat,price,127261
1882,2008,flat,price,130519
1882,2009,flat,price,130617
1882,2010,flat,price,144094
1882,2011,flat,price,146068
1882,2012,flat,price,145081
1882,2013,flat,price,149869
1882,2014,flat,price,166900
1882,2015,flat,price,190002
1882,2016,flat,price,206737
1882,2017,flat,price,218732
1882,2018,flat,price,207527
1882,2019,flat,price,205996
1882,2020,flat,price,220954
1882,2021,flat,price,261679
1882,2022,flat,price,272440
1882,2023,flat,price,242230
1882,2024,flat,price,241440
1883,1986,flat,price,16136
1883,1987,flat,price,19337
1883,1988,flat,price,24550
1883,1989,flat,price,29269
1883,1990,flat,price,32568
1883,1991,flat,price,33360
1883,1992,flat,price,28708
1883,1993,flat,price,24220
1883,1994,flat,price,26563
1883,1995,flat,price,26860
1883,1996,flat,price,26959
1883,1997,flat,price,30226
1883,1998,flat,price,34812
1883,1999,flat,price,39795
1883,2000,flat,price,48110
1883,2001,flat,price,53093
1883,2002,flat,price,56096
1883,2003,flat,price,57449
1883,2004,flat,price,61540
1883,2005,flat,price,65995
1883,2006,flat,price,74343
1883,2007,flat,price,85067
1883,2008,flat,price,87245
1883,2009,flat,price,87311
1883,2010,flat,price,96320
1883,2011,flat,price,97639
1883,2012,flat,price,96980
1883,2013,flat,price,100180
1883,2014,flat,price,111564
1883,2015,flat,price,127007
1883,2016,flat,price,138193
1883,2017,flat,price,146212
1883,2018,flat,price,138721
1883,2019,flat,price,137698
1883,2020,flat,price,147697
1883,2021,flat,price,174920
1883,2022,flat,price,182113
1883,2023,flat,price,161919
1883,2024,flat,price,161391
1884,1986,flat,price,4283
1884,1987,flat,price,5133
1884,1988,flat,price,6517
1884,1989,flat,price,7770
1884,1990,flat,price,8645
1884,1991,flat,price,8856
1884,1992,flat,price,7621
1884,1993,flat,price,6429
1884,1994,flat,price,7051
1884,1995,flat,price,7130
1884,1996,flat,price,7156
1884,1997,flat,price,8024
1884,1998,flat,price,9241
1884,1999,flat,price,10564
1884,2000,flat,price,12771
1884,2001,flat,price,14094
1884,2002,flat,price,14891
1884,2003,flat,price,15250
1884,2004,flat,price,16336
1884,2005,flat,price,17519
1884,2006,flat,price,19735
1884,2007,flat,price,22582
1884,2008,flat,price,23160
1884,2009,flat,price,23177
1884,2010,flat,price,25568
1884,2011,flat,price,25919
1884,2012,flat,price,25744
1884,2013,flat,price,26593
1884,2014,flat,price,29615
1884,2015,flat,price,33715
1884,2016,flat,price,36684
1884,2017,flat,price,38813
1884,2018,flat,price,36824
1884,2019,flat,price,36553
1884,2020,flat,price,39207
1884,2021,flat,price,46433
1884,2022,flat,price,48343
1884,2023,flat,price,42982
1884,2024,flat,price,42842
1885,1986,flat,price,8209
1885,1987,flat,price,9837
1885,1988,flat,price,12489
1885,1989,flat,price,14890
1885,1990,flat,price,16568
1885,1991,flat,price,16971
1885,1992,flat,price,14604
1885,1993,flat,price,12321
1885,1994,flat,price,13513
1885,1995,flat,price,13664
1885,1996,flat,price,13714
1885,1997,flat,price,15376
1885,1998,flat,price,17710
1885,1999,flat,price,20244
1885,2000,flat,price,24475
1885,2001,flat,price,27009
1885,2002,flat,price,28537
1885,2003,flat,price,29225
1885,2004,flat,price,31307
1885,2005,flat,price,33573
1885,2006,flat,price,37820
1885,2007,flat,price,43275
1885,2008,flat,price,44383
1885,2009,flat,price,44417
1885,2010,flat,price,48999
1885,2011,flat,price,49671
1885,2012,flat,price,49335
1885,2013,flat,price,50963
1885,2014,flat,price,56755
1885,2015,flat,price,64611
1885,2016,flat,price,70301
1885,2017,flat,price,74380
1885,2018,flat,price,70570
1885,2019,flat,price,70050
1885,2020,flat,price,75136
1885,2021,flat,price,88985
1885,2022,flat,price,92644
1885,2023,flat,price,82371
1885,2024,flat,price,82102
1904,1986,flat,price,4589
1904,1987,flat,price,5499
1904,1988,flat,price,6982
1904,1989,flat,price,8324
1904,1990,flat,price,9262
1904,1991,flat,price,9487
1904,1992,flat,price,8164
1904,1993,flat,price,6888
1904,1994,flat,price,7554
1904,1995,flat,price,7639
1904,1996,flat,price,7667
1904,1997,flat,price,8596
1904,1998,flat,price,9900
1904,1999,flat,price,11317
1904,2000,flat,price,13682
1904,2001,flat,price,15099
1904,2002,flat,price,15953
1904,2003,flat,price,16338
1904,2004,flat,price,17501
1904,2005,flat,price,18768
1904,2006,flat,price,21142
1904,2007,flat,price,24192
1904,2008,flat,price,24811
1904,2009,flat,price,24830
1904,2010,flat,price,27392
1904,2011,flat,price,27767
1904,2012,flat,price,27580
1904,2013,flat,price,28490
1904,2014,flat,price,31727
1904,2015,flat,price,36119
1904,2016,flat,price,39300
1904,2017,flat,price,41580
1904,2018,flat,price,39450
1904,2019,flat,price,39159
1904,2020,flat,price,42003
1904,2021,flat,price,49745
1904,2022,flat,price,51790
1904,2023,flat,price,46047
1904,2024,flat,price,45897
1907,1986,flat,price,11938
1907,1987,flat,price,14306
1907,1988,flat,price,18163
1907,1989,flat,price,21655
1907,1990,flat,price,24096
1907,1991,flat,price,24682
1907,1992,flat,price,21239
1907,1993,flat,price,17919
1907,1994,flat,price,19653
1907,1995,flat,price,19872
1907,1996,flat,price,19946
1907,1997,flat,price,22363
1907,1998,flat,price,25756
1907,1999,flat,price,29442
1907,2000,flat,price,35594
1907,2001,flat,price,39281
1907,2002,flat,price,41502
1907,2003,flat,price,42503
1907,2004,flat,price,45531
1907,2005,flat,price,48826
1907,2006,flat,price,55003
1907,2007,flat,price,62937
1907,2008,flat,price,64549
1907,2009,flat,price,64597
1907,2010,flat,price,71262
1907,2011,flat,price,72239
1907,2012,flat,price,71750
1907,2013,flat,price,74119
1907,2014,flat,price,82541
1907,2015,flat,price,93966
1907,2016,flat,price,102243
1907,2017,flat,price,108175
1907,2018,flat,price,102633
1907,2019,flat,price,101876
1907,2020,flat,price,109274
1907,2021,flat,price,129414
1907,2022,flat,price,134737
1907,2023,flat,price,119796
1907,2024,flat,price,119405
1960,1986,flat,price,32361
1960,1987,flat,price,38780
1960,1988,flat,price,49237
1960,1989,flat,price,58700
1960,1990,flat,price,65318
1960,1991,flat,price,66906
1960,1992,flat,price,57575
1960,1993,flat,price,48575
1960,1994,flat,price,53273
1960,1995,flat,price,53869
1960,1996,flat,price,54068
1960,1997,flat,price,60619
1960,1998,flat,price,69818
1960,1999,flat,price,79811
1960,2000,flat,price,96488
1960,2001,flat,price,106481
1960,2002,flat,price,112503
1960,2003,flat,price,115216
1960,2004,flat,price,123422
1960,2005,flat,price,132356
1960,2006,flat,price,149100
1960,2007,flat,price,170607
1960,2008,flat,price,174975
1960,2009,flat,price,175108
1960,2010,flat,price,193174
1960,2011,flat,price,195821
1960,2012,flat,price,194498
1960,2013,flat,price,200917
1960,2014,flat,price,223749
1960,2015,flat,price,254720
1960,2016,flat,price,277154
1960,2017,flat,price,293236
1960,2018,flat,price,278213
1960,2019,flat,price,276162
1960,2020,flat,price,296214
1960,2021,flat,price,350811
1960,2022,flat,price,365238
1960,2023,flat,price,324737
1960,2024,flat,price,323678
1961,1986,flat,price,10324
1961,1987,flat,price,12372
1961,1988,flat,price,15707
1961,1989,flat,price,18726
1961,1990,flat,price,20838
1961,1991,flat,price,21344
1961,1992,flat,price,18367
1961,1993,flat,price,15496
1961,1994,flat,price,16995
1961,1995,flat,price,17185
1961,1996,flat,price,17248
1961,1997,flat,price,19339
1961,1998,flat,price,22273
1961,1999,flat,price,25461
1961,2000,flat,price,30781
1961,2001,flat,price,33969
1961,2002,flat,price,35890
1961,2003,flat,price,36756
1961,2004,flat,price,39374
1961,2005,flat,price,42224
1961,2006,flat,price,47565
1961,2007,flat,price,54427
1961,2008,flat,price,55820
1961,2009,flat,price,55862
1961,2010,flat,price,61626
1961,2011,flat,price,62470
1961,2012,flat,price,62048
1961,2013,flat,price,64096
1961,2014,flat,price,71380
1961,2015,flat,price,81260
1961,2016,flat,price,88417
1961,2017,flat,price,93547
1961,2018,flat,price,88755
1961,2019,flat,price,88100
1961,2020,flat,price,94497
1961,2021,flat,price,111915
1961,2022,flat,price,116517
1961,2023,flat,price,103596
1961,2024,flat,price,103259
1962,1986,flat,price,18277
1962,1987,flat,price,21902
1962,1988,flat,price,27808
1962,1989,flat,price,33153
1962,1990,flat,price,36890
1962,1991,flat,price,37787
1962,1992,flat,price,32517
1962,1993,flat,price,27434
1962,1994,flat,price,30088
1962,1995,flat,price,30424
1962,1996,flat,price,30536
1962,1997,flat,price,34236
1962,1998,flat,price,39432
1962,1999,flat,price,45075
1962,2000,flat,price,54494
1962,2001,flat,price,60138
1962,2002,flat,price,63539
1962,2003,flat,price,65072
1962,2004,flat,price,69706
1962,2005,flat,price,74752
1962,2006,flat,price,84208
1962,2007,flat,price,96355
1962,2008,flat,price,98822
1962,2009,flat,price,98897
1962,2010,flat,price,109101
1962,2011,flat,price,110596
1962,2012,flat,price,109848
1962,2013,flat,price,113474
1962,2014,flat,price,126368
1962,2015,flat,price,143860
1962,2016,flat,price,156531
1962,2017,flat,price,165613
1962,2018,flat,price,157129
1962,2019,flat,price,155970
1962,2020,flat,price,167295
1962,2021,flat,price,198130
1962,2022,flat,price,206278
1962,2023,flat,price,183404
1962,2024,flat,price,182806
1980,1986,flat,price,36818
1980,1987,flat,price,44121
1980,1988,flat,price,56017
1980,1989,flat,price,66784
1980,1990,flat,price,74313
1980,1991,flat,price,76120
1980,1992,flat,price,65504
1980,1993,flat,price,55264
1980,1994,flat,price,60610
1980,1995,flat,price,61288
1980,1996,flat,price,61514
1980,1997,flat,price,68968
1980,1998,flat,price,79433
1980,1999,flat,price,90802
1980,2000,flat,price,109776
1980,2001,flat,price,121145
1980,2002,flat,price,127997
1980,2003,flat,price,131084
1980,2004,flat,price,140420
1980,2005,flat,price,150584
1980,2006,flat,price,169633
1980,2007,flat,price,194103
1980,2008,flat,price,199072
1980,2009,flat,price,199223
1980,2010,flat,price,219778
1980,2011,flat,price,222789
1980,2012,flat,price,221283
1980,2013,flat,price,228587
1980,2014,flat,price,254563
1980,2015,flat,price,289799
1980,2016,flat,price,315323
1980,2017,flat,price,333619
1980,2018,flat,price,316528
1980,2019,flat,price,314194
1980,2020,flat,price,337007
1980,2021,flat,price,399123
1980,2022,flat,price,415537
1980,2023,flat,price,369458
1980,2024,flat,price,368254
1981,1986,flat,price,17205
1981,1987,flat,price,20618
1981,1988,flat,price,26177
1981,1989,flat,price,31208
1981,1990,flat,price,34726
1981,1991,flat,price,35571
1981,1992,flat,price,30610
1981,1993,flat,price,25825
1981,1994,flat,price,28323
1981,1995,flat,price,28639
1981,1996,flat,price,28745
1981,1997,flat,price,32228
1981,1998,flat,price,37119
1981,1999,flat,price,42431
1981,2000,flat,price,51298
1981,2001,flat,price,56610
1981,2002,flat,price,59812
1981,2003,flat,price,61255
1981,2004,flat,price,65617
1981,2005,flat,price,70367
1981,2006,flat,price,79268
1981,2007,flat,price,90703
1981,2008,flat,price,93025
1981,2009,flat,price,93096
1981,2010,flat,price,102701
1981,2011,flat,price,104108
1981,2012,flat,price,103404
1981,2013,flat,price,106817
1981,2014,flat,price,118955
1981,2015,flat,price,135421
1981,2016,flat,price,147349
1981,2017,flat,price,155898
1981,2018,flat,price,147912
1981,2019,flat,price,146821
1981,2020,flat,price,157481
1981,2021,flat,price,186508
1981,2022,flat,price,194178
1981,2023,flat,price,172646
1981,2024,flat,price,172083
1982,1986,flat,price,4260
1982,1987,flat,price,5105
1982,1988,flat,price,6482
1982,1989,flat,price,7728
1982,1990,flat,price,8599
1982,1991,flat,price,8808
1982,1992,flat,price,7580
1982,1993,flat,price,6395
1982,1994,flat,price,7013
1982,1995,flat,price,7092
1982,1996,flat,price,7118
1982,1997,flat,price,7980
1982,1998,flat,price,9192
1982,1999,flat,price,10507
1982,2000,flat,price,12703
1982,2001,flat,price,14018
1982,2002,flat,price,14811
1982,2003,flat,price,15168
1982,2004,flat,price,16248
1982,2005,flat,price,17425
1982,2006,flat,price,19629
1982,2007,flat,price,22460
1982,2008,flat,price,23035
1982,2009,flat,price,23053
1982,2010,flat,price,25431
1982,2011,flat,price,25780
1982,2012,flat,price,25606
1982,2013,flat,price,26451
1982,2014,flat,price,29456
1982,2015,flat,price,33534
1982,2016,flat,price,36487
1982,2017,flat,price,38604
1982,2018,flat,price,36627
1982,2019,flat,price,36357
1982,2020,flat,price,38996
1982,2021,flat,price,46184
1982,2022,flat,price,48083
1982,2023,flat,price,42751
1982,2024,flat,price,42612
1983,1986,flat,price,10657
1983,1987,flat,price,12771
1983,1988,flat,price,16215
1983,1989,flat,price,19331
1983,1990,flat,price,21511
1983,1991,flat,price,22034
1983,1992,flat,price,18961
1983,1993,flat,price,15997
1983,1994,flat,price,17544
1983,1995,flat,price,17740
1983,1996,flat,price,17806
1983,1997,flat,price,19963
1983,1998,flat,price,22993
1983,1999,flat,price,26284
1983,2000,flat,price,31776
1983,2001,flat,price,35067
1983,2002,flat,price,37050
1983,2003,flat,price,37944
1983,2004,flat,price,40646
1983,2005,flat,price,43588
1983,2006,flat,price,49102
1983,2007,flat,price,56185
1983,2008,flat,price,57624
1983,2009,flat,price,57667
1983,2010,flat,price,63617
1983,2011,flat,price,64489
1983,2012,flat,price,64053
1983,2013,flat,price,66167
1983,2014,flat,price,73686
1983,2015,flat,price,83885
1983,2016,flat,price,91274
1983,2017,flat,price,96570
1983,2018,flat,price,91622
1983,2019,flat,price,90947
1983,2020,flat,price,97550
1983,2021,flat,price,115530
1983,2022,flat,price,120282
1983,2023,flat,price,106944
1983,2024,flat,price,106595
1984,1986,flat,price,13629
1984,1987,flat,price,16332
1984,1988,flat,price,20735
1984,1989,flat,price,24721
1984,1990,flat,price,27508
1984,1991,flat,price,28177
1984,1992,flat,price,24247
1984,1993,flat,price,20457
1984,1994,flat,price,22436
1984,1995,flat,price,22686
1984,1996,flat,price,22770
1984,1997,flat,price,25529
1984,1998,flat,price,29403
1984,1999,flat,price,33612
1984,2000,flat,price,40635
1984,2001,flat,price,44843
1984,2002,flat,price,47379
1984,2003,flat,price,48522
1984,2004,flat,price,51978
1984,2005,flat,price,55740
1984,2006,flat,price,62792
1984,2007,flat,price,71849
1984,2008,flat,price,73689
1984,2009,flat,price,73745
1984,2010,flat,price,81353
1984,2011,flat,price,82468
1984,2012,flat,price,81911
1984,2013,flat,price,84614
1984,2014,flat,price,94229
1984,2015,flat,price,107273
1984,2016,flat,price,116721
1984,2017,flat,price,123493
1984,2018,flat,price,117166
1984,2019,flat,price,116303
1984,2020,flat,price,124747
1984,2021,flat,price,147740
1984,2022,flat,price,153816
1984,2023,flat,price,136759
1984,2024,flat,price,136313
2021,1986,flat,price,47299
2021,1987,flat,price,51027
2021,1988,flat,price,58058
2021,1989,flat,price,67113
