"nuts","year","type.of.building","value","level","measure"
"SE124","2022","house",7999329,"nuts3","totalm2"
"SE124","2019","flat",4815381,"nuts3","totalm2"
"SE124","2020","flat",4874063,"nuts3","totalm2"
"SE124","2021","flat",4939183,"nuts3","totalm2"
"SE124","2022","flat",5024182,"nuts3","totalm2"
"SE124","2019","other",228969,"nuts3","totalm2"
"SE124","2020","other",218105,"nuts3","totalm2"
"SE124","2021","other",217847,"nuts3","totalm2"
"SE124","2022","other",218484,"nuts3","totalm2"
"SE125","2019","house",6653842,"nuts3","totalm2"
"SE125","2020","house",6699247,"nuts3","totalm2"
"SE125","2021","house",6729933,"nuts3","totalm2"
"SE125","2022","house",6811709,"nuts3","totalm2"
"SE125","2019","flat",4872635,"nuts3","totalm2"
"SE125","2020","flat",4913408,"nuts3","totalm2"
"SE125","2021","flat",4949324,"nuts3","totalm2"
"SE125","2022","flat",5033797,"nuts3","totalm2"
"SE125","2019","other",160958,"nuts3","totalm2"
"SE125","2020","other",159071,"nuts3","totalm2"
"SE125","2021","other",162647,"nuts3","totalm2"
"SE125","2022","other",169562,"nuts3","totalm2"
"SE312","2019","house",9207060,"nuts3","totalm2"
"SE312","2020","house",9250092,"nuts3","totalm2"
"SE312","2021","house",9275117,"nuts3","totalm2"
"SE312","2022","house",9297904,"nuts3","totalm2"
"SE312","2019","flat",3447799,"nuts3","totalm2"
"SE312","2020","flat",3480230,"nuts3","totalm2"
"SE312","2021","flat",3552563,"nuts3","totalm2"
"SE312","2022","flat",3584970,"nuts3","totalm2"
"SE312","2019","other",230992,"nuts3","totalm2"
"SE312","2020","other",231398,"nuts3","totalm2"
"SE312","2021","other",175073,"nuts3","totalm2"
"SE312","2022","other",178451,"nuts3","totalm2"
"SE313","2019","house",8441932,"nuts3","totalm2"
"SE313","2020","house",8468406,"nuts3","totalm2"
"SE313","2021","house",8484422,"nuts3","totalm2"
"SE313","2022","house",8555130,"nuts3","totalm2"
"SE313","2019","flat",4051262,"nuts3","totalm2"
"SE313","2020","flat",4078553,"nuts3","totalm2"
"SE313","2021","flat",4108120,"nuts3","totalm2"
"SE313","2022","flat",4150354,"nuts3","totalm2"
"SE313","2019","other",168322,"nuts3","totalm2"
"SE313","2020","other",165033,"nuts3","totalm2"
"SE313","2021","other",167351,"nuts3","totalm2"
"SE313","2022","other",166113,"nuts3","totalm2"
"SE321","2019","house",7398921,"nuts3","totalm2"
"SE321","2020","house",7407182,"nuts3","totalm2"
"SE321","2021","house",7416323,"nuts3","totalm2"
"SE321","2022","house",7397860,"nuts3","totalm2"
"SE321","2019","flat",3708131,"nuts3","totalm2"
"SE321","2020","flat",3724492,"nuts3","totalm2"
"SE321","2021","flat",3741326,"nuts3","totalm2"
"SE321","2022","flat",3755877,"nuts3","totalm2"
"SE321","2019","other",137931,"nuts3","totalm2"
"SE321","2020","other",139372,"nuts3","totalm2"
"SE321","2021","other",139812,"nuts3","totalm2"
"SE321","2022","other",143877,"nuts3","totalm2"
"SE322","2019","house",4128289,"nuts3","totalm2"
"SE322","2020","house",4148959,"nuts3","totalm2"
"SE322","2021","house",4165955,"nuts3","totalm2"
"SE322","2022","house",4234523,"nuts3","totalm2"
"SE322","2019","flat",1892110,"nuts3","totalm2"
"SE322","2020","flat",1906450,"nuts3","totalm2"
"SE322","2021","flat",1922967,"nuts3","totalm2"
"SE322","2022","flat",1942925,"nuts3","totalm2"
"SE322","2019","other",102784,"nuts3","totalm2"
"SE322","2020","other",102976,"nuts3","totalm2"
"SE322","2021","other",103291,"nuts3","totalm2"
"SE322","2022","other",102324,"nuts3","totalm2"
"SE331","2019","house",7534981,"nuts3","totalm2"
"SE331","2020","house",7559554,"nuts3","totalm2"
"SE331","2021","house",7580488,"nuts3","totalm2"
"SE331","2022","house",7579277,"nuts3","totalm2"
"SE331","2019","flat",4107157,"nuts3","totalm2"
"SE331","2020","flat",4138942,"nuts3","totalm2"
"SE331","2021","flat",4166167,"nuts3","totalm2"
"SE331","2022","flat",4240297,"nuts3","totalm2"
"SE331","2019","other",178892,"nuts3","totalm2"
"SE331","2020","other",177276,"nuts3","totalm2"
"SE331","2021","other",176972,"nuts3","totalm2"
"SE331","2022","other",178686,"nuts3","totalm2"
"SE332","2019","house",7325906,"nuts3","totalm2"
"SE332","2020","house",7372044,"nuts3","totalm2"
"SE332","2021","house",7341853,"nuts3","totalm2"
"SE332","2022","house",7334791,"nuts3","totalm2"
"SE332","2019","flat",3695417,"nuts3","totalm2"
"SE332","2020","flat",3726614,"nuts3","totalm2"
"SE332","2021","flat",3751749,"nuts3","totalm2"
"SE332","2022","flat",3772748,"nuts3","totalm2"
"SE332","2019","other",157479,"nuts3","totalm2"
"SE332","2020","other",151740,"nuts3","totalm2"
"SE332","2021","other",152783,"nuts3","totalm2"
"SE332","2022","other",152046,"nuts3","totalm2"
"SE110","2023","house",34600956,"nuts3","totalm2"
"SE110","2024","house",34851132,"nuts3","totalm2"
"SE110","2023","flat",53115211,"nuts3","totalm2"
"SE110","2024","flat",53894487,"nuts3","totalm2"
"SE110","2023","other",1188332,"nuts3","totalm2"
"SE110","2024","other",1166521,"nuts3","totalm2"
"SE121","2023","house",9282551,"nuts3","totalm2"
"SE211","2023","house",11694629,"nuts3","totalm2"
"SE121","2024","house",9334720,"nuts3","totalm2"
"SE211","2024","house",11717415,"nuts3","totalm2"
"SE121","2023","flat",6733488,"nuts3","totalm2"
"SE211","2023","flat",5381496,"nuts3","totalm2"
"SE121","2024","flat",6857618,"nuts3","totalm2"
"SE211","2024","flat",5426573,"nuts3","totalm2"
"SE121","2023","other",184116,"nuts3","totalm2"
"SE211","2023","other",219185,"nuts3","totalm2"
"SE121","2024","other",180582,"nuts3","totalm2"
"SE211","2024","other",219599,"nuts3","totalm2"
"SE122","2023","house",7209415,"nuts3","totalm2"
"SE122","2024","house",7239460,"nuts3","totalm2"
"SE122","2023","flat",5257823,"nuts3","totalm2"
"SE122","2024","flat",5328755,"nuts3","totalm2"
"SE122","2023","other",203079,"nuts3","totalm2"
"SE122","2024","other",188869,"nuts3","totalm2"
"SE123","2023","house",11528312,"nuts3","totalm2"
"SE123","2024","house",11590131,"nuts3","totalm2"
"SE123","2023","flat",8582613,"nuts3","totalm2"
"SE123","2024","flat",8668386,"nuts3","totalm2"
"SE123","2023","other",172690,"nuts3","totalm2"
"SE123","2024","other",171934,"nuts3","totalm2"
"SE212","2023","house",6713051,"nuts3","totalm2"
"SE212","2024","house",6713529,"nuts3","totalm2"
"SE212","2023","flat",2627960,"nuts3","totalm2"
"SE212","2024","flat",2645806,"nuts3","totalm2"
"SE212","2023","other",125516,"nuts3","totalm2"
"SE212","2024","other",125814,"nuts3","totalm2"
"SE213","2023","house",8118357,"nuts3","totalm2"
"SE213","2024","house",8129568,"nuts3","totalm2"
"SE213","2023","flat",3343514,"nuts3","totalm2"
"SE213","2024","flat",3368615,"nuts3","totalm2"
"SE213","2023","other",157118,"nuts3","totalm2"
"SE213","2024","other",156304,"nuts3","totalm2"
"SE214","2023","house",1911773,"nuts3","totalm2"
"SE214","2024","house",1914791,"nuts3","totalm2"
"SE214","2023","flat",683325,"nuts3","totalm2"
"SE214","2024","flat",690270,"nuts3","totalm2"
"SE214","2023","other",47027,"nuts3","totalm2"
"SE214","2024","other",48642,"nuts3","totalm2"
"SE221","2023","house",5107691,"nuts3","totalm2"
"SE221","2024","house",5105767,"nuts3","totalm2"
"SE221","2023","flat",2061802,"nuts3","totalm2"
"SE221","2024","flat",2071917,"nuts3","totalm2"
"SE221","2023","other",98791,"nuts3","totalm2"
"SE221","2024","other",96543,"nuts3","totalm2"
"SE224","2023","house",34963568,"nuts3","totalm2"
"SE224","2024","house",35094692,"nuts3","totalm2"
"SE224","2023","flat",23955353,"nuts3","totalm2"
"SE224","2024","flat",24201961,"nuts3","totalm2"
"SE224","2023","other",684792,"nuts3","totalm2"
"SE224","2024","other",669327,"nuts3","totalm2"
"SE231","2023","house",11219795,"nuts3","totalm2"
"SE231","2024","house",11265620,"nuts3","totalm2"
"SE231","2023","flat",3954539,"nuts3","totalm2"
"SE231","2024","flat",3979528,"nuts3","totalm2"
"SE231","2023","other",153473,"nuts3","totalm2"
"SE231","2024","other",146770,"nuts3","totalm2"
"SE232","2023","house",42216099,"nuts3","totalm2"
"SE232","2024","house",42344368,"nuts3","totalm2"
"SE232","2023","flat",29423907,"nuts3","totalm2"
"SE232","2024","flat",29729461,"nuts3","totalm2"
"SE232","2023","other",928808,"nuts3","totalm2"
"SE232","2024","other",933223,"nuts3","totalm2"
"SE311","2023","house",8906337,"nuts3","totalm2"
"SE311","2024","house",8936445,"nuts3","totalm2"
"SE311","2023","flat",4208713,"nuts3","totalm2"
"SE311","2024","flat",4247350,"nuts3","totalm2"
"SE311","2023","other",150221,"nuts3","totalm2"
"SE311","2024","other",146793,"nuts3","totalm2"
"SE124","2023","house",8130550,"nuts3","totalm2"
"SE124","2024","house",8150760,"nuts3","totalm2"
"SE124","2023","flat",5060889,"nuts3","totalm2"
"SE124","2024","flat",5125645,"nuts3","totalm2"
"SE124","2023","other",217847,"nuts3","totalm2"
"SE124","2024","other",218849,"nuts3","totalm2"
"SE125","2023","house",6822812,"nuts3","totalm2"
"SE125","2024","house",6826703,"nuts3","totalm2"
"SE125","2023","flat",5097536,"nuts3","totalm2"
"SE125","2024","flat",5134988,"nuts3","totalm2"
"SE125","2023","other",171096,"nuts3","totalm2"
"SE125","2024","other",169451,"nuts3","totalm2"
"SE312","2023","house",9302579,"nuts3","totalm2"
"SE312","2024","house",9349444,"nuts3","totalm2"
"SE312","2023","flat",3601191,"nuts3","totalm2"
"SE312","2024","flat",3620814,"nuts3","totalm2"
"SE312","2023","other",171282,"nuts3","totalm2"
"SE312","2024","other",167611,"nuts3","totalm2"
"SE313","2023","house",8565041,"nuts3","totalm2"
"SE313","2024","house",8573011,"nuts3","totalm2"
"SE313","2023","flat",4181189,"nuts3","totalm2"
"SE313","2024","flat",4187485,"nuts3","totalm2"
"SE313","2023","other",169374,"nuts3","totalm2"
"SE313","2024","other",170745,"nuts3","totalm2"
"SE321","2023","house",7382258,"nuts3","totalm2"
"SE321","2024","house",7382163,"nuts3","totalm2"
"SE321","2023","flat",3782993,"nuts3","totalm2"
"SE321","2024","flat",3805123,"nuts3","totalm2"
"SE321","2023","other",145855,"nuts3","totalm2"
"SE321","2024","other",146705,"nuts3","totalm2"
"SE322","2023","house",4240657,"nuts3","totalm2"
"SE322","2024","house",4266095,"nuts3","totalm2"
"SE322","2023","flat",1951083,"nuts3","totalm2"
"SE322","2024","flat",1963668,"nuts3","totalm2"
"SE322","2023","other",103263,"nuts3","totalm2"
"SE322","2024","other",98913,"nuts3","totalm2"
"SE331","2023","house",7573662,"nuts3","totalm2"
"SE331","2024","house",7604317,"nuts3","totalm2"
"SE331","2023","flat",4317222,"nuts3","totalm2"
"SE331","2024","flat",4402406,"nuts3","totalm2"
"SE331","2023","other",179423,"nuts3","totalm2"
"SE331","2024","other",186541,"nuts3","totalm2"
"SE332","2023","house",7287386,"nuts3","totalm2"
"SE332","2024","house",7309967,"nuts3","totalm2"
"SE332","2023","flat",3796271,"nuts3","totalm2"
"SE332","2024","flat",3823531,"nuts3","totalm2"
"SE332","2023","other",166076,"nuts3","totalm2"
"SE332","2024","other",165226,"nuts3","totalm2"
"SE11","2013","house",32294761,"nuts2","totalm2"
"SE11","2014","house",32453129,"nuts2","totalm2"
"SE11","2015","house",32733649,"nuts2","totalm2"
"SE11","2016","house",32942368,"nuts2","totalm2"
"SE11","2017","house",33246291,"nuts2","totalm2"
"SE11","2018","house",33503837,"nuts2","totalm2"
"SE11","2013","flat",45937822,"nuts2","totalm2"
"SE11","2014","flat",46557919,"nuts2","totalm2"
"SE11","2015","flat",47394604,"nuts2","totalm2"
"SE11","2016","flat",48271961,"nuts2","totalm2"
"SE11","2017","flat",48931091,"nuts2","totalm2"
"SE11","2018","flat",49719499,"nuts2","totalm2"
"SE11","2013","other",1058278,"nuts2","totalm2"
"SE11","2014","other",1068700,"nuts2","totalm2"
"SE11","2015","other",1094488,"nuts2","totalm2"
"SE11","2016","other",1147794,"nuts2","totalm2"
"SE11","2017","other",1186897,"nuts2","totalm2"
"SE11","2018","other",1211204,"nuts2","totalm2"
"SE12","2013","house",40456882,"nuts2","totalm2"
"SE21","2013","house",27409274,"nuts2","totalm2"
"SE12","2014","house",40666805,"nuts2","totalm2"
"SE21","2014","house",27507239,"nuts2","totalm2"
"SE12","2015","house",40983620,"nuts2","totalm2"
"SE21","2015","house",27649625,"nuts2","totalm2"
"SE12","2016","house",41146522,"nuts2","totalm2"
"SE21","2016","house",27726882,"nuts2","totalm2"
"SE12","2017","house",41467699,"nuts2","totalm2"
"SE21","2017","house",27905703,"nuts2","totalm2"
"SE12","2018","house",41702553,"nuts2","totalm2"
"SE21","2018","house",28040758,"nuts2","totalm2"
"SE12","2013","flat",26449908,"nuts2","totalm2"
"SE21","2013","flat",10215407,"nuts2","totalm2"
"SE12","2014","flat",26671409,"nuts2","totalm2"
"SE21","2014","flat",10387897,"nuts2","totalm2"
"SE12","2015","flat",27063161,"nuts2","totalm2"
"SE21","2015","flat",10506044,"nuts2","totalm2"
"SE12","2016","flat",27489368,"nuts2","totalm2"
"SE21","2016","flat",10634242,"nuts2","totalm2"
"SE12","2017","flat",27949843,"nuts2","totalm2"
"SE21","2017","flat",10794456,"nuts2","totalm2"
"SE12","2018","flat",28592071,"nuts2","totalm2"
"SE21","2018","flat",10969365,"nuts2","totalm2"
"SE12","2013","other",1031028,"nuts2","totalm2"
"SE21","2013","other",623323,"nuts2","totalm2"
"SE12","2014","other",1026502,"nuts2","totalm2"
"SE21","2014","other",597355,"nuts2","totalm2"
"SE12","2015","other",1040459,"nuts2","totalm2"
"SE21","2015","other",604112,"nuts2","totalm2"
"SE12","2016","other",993370,"nuts2","totalm2"
"SE21","2016","other",614111,"nuts2","totalm2"
"SE12","2017","other",977183,"nuts2","totalm2"
"SE21","2017","other",615198,"nuts2","totalm2"
"SE12","2018","other",972698,"nuts2","totalm2"
"SE21","2018","other",638562,"nuts2","totalm2"
"SE22","2013","house",38237789,"nuts2","totalm2"
"SE22","2014","house",38382145,"nuts2","totalm2"
"SE22","2015","house",38615734,"nuts2","totalm2"
"SE22","2016","house",38763409,"nuts2","totalm2"
"SE22","2017","house",39020967,"nuts2","totalm2"
"SE22","2018","house",39179038,"nuts2","totalm2"
"SE22","2013","flat",22290759,"nuts2","totalm2"
"SE22","2014","flat",22529321,"nuts2","totalm2"
"SE22","2015","flat",22798153,"nuts2","totalm2"
"SE22","2016","flat",23061038,"nuts2","totalm2"
"SE22","2017","flat",23449132,"nuts2","totalm2"
"SE22","2018","flat",23869464,"nuts2","totalm2"
"SE22","2013","other",876787,"nuts2","totalm2"
"SE22","2014","other",810919,"nuts2","totalm2"
"SE22","2015","other",801448,"nuts2","totalm2"
"SE22","2016","other",807202,"nuts2","totalm2"
"SE22","2017","other",809315,"nuts2","totalm2"
"SE22","2018","other",820207,"nuts2","totalm2"
"SE23","2013","house",50508688,"nuts2","totalm2"
"SE23","2014","house",50735813,"nuts2","totalm2"
"SE23","2015","house",51095578,"nuts2","totalm2"
"SE23","2016","house",51314456,"nuts2","totalm2"
"SE23","2017","house",51806244,"nuts2","totalm2"
"SE23","2018","house",52207509,"nuts2","totalm2"
"SE23","2013","flat",29031879,"nuts2","totalm2"
"SE23","2014","flat",29323597,"nuts2","totalm2"
"SE23","2015","flat",29703192,"nuts2","totalm2"
"SE23","2016","flat",30062921,"nuts2","totalm2"
"SE23","2017","flat",30518025,"nuts2","totalm2"
"SE23","2018","flat",30872007,"nuts2","totalm2"
"SE23","2013","other",1000161,"nuts2","totalm2"
"SE23","2014","other",1001128,"nuts2","totalm2"
"SE23","2015","other",1004405,"nuts2","totalm2"
"SE23","2016","other",1010368,"nuts2","totalm2"
"SE23","2017","other",1021742,"nuts2","totalm2"
"SE23","2018","other",1036930,"nuts2","totalm2"
"SE31","2013","house",26253449,"nuts2","totalm2"
"SE31","2014","house",26291075,"nuts2","totalm2"
"SE31","2015","house",26360695,"nuts2","totalm2"
"SE31","2016","house",26332351,"nuts2","totalm2"
"SE31","2017","house",26406984,"nuts2","totalm2"
"SE31","2018","house",26462172,"nuts2","totalm2"
"SE31","2013","flat",10957604,"nuts2","totalm2"
"SE31","2014","flat",10996534,"nuts2","totalm2"
"SE31","2015","flat",11053223,"nuts2","totalm2"
"SE31","2016","flat",11103527,"nuts2","totalm2"
"SE31","2017","flat",11198128,"nuts2","totalm2"
"SE31","2018","flat",11388419,"nuts2","totalm2"
"SE31","2013","other",595235,"nuts2","totalm2"
"SE31","2014","other",605692,"nuts2","totalm2"
"SE31","2015","other",605770,"nuts2","totalm2"
"SE31","2016","other",603163,"nuts2","totalm2"
"SE31","2017","other",599339,"nuts2","totalm2"
"SE31","2018","other",596936,"nuts2","totalm2"
"SE32","2013","house",11417782,"nuts2","totalm2"
"SE32","2014","house",11436007,"nuts2","totalm2"
"SE32","2015","house",11437309,"nuts2","totalm2"
"SE32","2016","house",11459266,"nuts2","totalm2"
"SE32","2017","house",11510377,"nuts2","totalm2"
"SE32","2018","house",11529161,"nuts2","totalm2"
"SE32","2013","flat",5317469,"nuts2","totalm2"
"SE32","2014","flat",5332887,"nuts2","totalm2"
"SE32","2015","flat",5342290,"nuts2","totalm2"
"SE32","2016","flat",5428246,"nuts2","totalm2"
"SE32","2017","flat",5484947,"nuts2","totalm2"
"SE32","2018","flat",5541531,"nuts2","totalm2"
"SE32","2013","other",267603,"nuts2","totalm2"
"SE32","2014","other",269671,"nuts2","totalm2"
"SE32","2015","other",271861,"nuts2","totalm2"
"SE32","2016","other",234497,"nuts2","totalm2"
"SE32","2017","other",239779,"nuts2","totalm2"
"SE32","2018","other",243115,"nuts2","totalm2"
"SE33","2013","house",14803428,"nuts2","totalm2"
"SE33","2014","house",14814272,"nuts2","totalm2"
"SE33","2015","house",14811118,"nuts2","totalm2"
"SE33","2016","house",14806600,"nuts2","totalm2"
"SE33","2017","house",14885722,"nuts2","totalm2"
"SE33","2018","house",14902208,"nuts2","totalm2"
"SE33","2013","flat",7248349,"nuts2","totalm2"
"SE33","2014","flat",7341525,"nuts2","totalm2"
"SE33","2015","flat",7451121,"nuts2","totalm2"
"SE33","2016","flat",7514086,"nuts2","totalm2"
"SE33","2017","flat",7620153,"nuts2","totalm2"
"SE33","2018","flat",7739239,"nuts2","totalm2"
"SE33","2013","other",365053,"nuts2","totalm2"
"SE33","2014","other",352512,"nuts2","totalm2"
"SE33","2015","other",359530,"nuts2","totalm2"
"SE33","2016","other",368705,"nuts2","totalm2"
"SE33","2017","other",358266,"nuts2","totalm2"
"SE33","2018","other",328216,"nuts2","totalm2"
"SE11","2019","house",33646121,"nuts2","totalm2"
"SE11","2020","house",33948420,"nuts2","totalm2"
"SE11","2021","house",34178547,"nuts2","totalm2"
"SE11","2022","house",34434568,"nuts2","totalm2"
"SE11","2019","flat",50494255,"nuts2","totalm2"
"SE11","2020","flat",51058315,"nuts2","totalm2"
"SE11","2021","flat",51657861,"nuts2","totalm2"
"SE11","2022","flat",52365720,"nuts2","totalm2"
"SE11","2019","other",1257665,"nuts2","totalm2"
"SE11","2020","other",1260341,"nuts2","totalm2"
"SE11","2021","other",1269049,"nuts2","totalm2"
"SE11","2022","other",1221616,"nuts2","totalm2"
"SE12","2019","house",41877375,"nuts2","totalm2"
"SE21","2019","house",28121246,"nuts2","totalm2"
"SE12","2020","house",42132357,"nuts2","totalm2"
"SE21","2020","house",28275109,"nuts2","totalm2"
"SE12","2021","house",42451690,"nuts2","totalm2"
"SE21","2021","house",28384876,"nuts2","totalm2"
"SE12","2022","house",42746512,"nuts2","totalm2"
"SE21","2022","house",28460869,"nuts2","totalm2"
"SE12","2019","flat",28993157,"nuts2","totalm2"
"SE21","2019","flat",11165607,"nuts2","totalm2"
"SE12","2020","flat",29339636,"nuts2","totalm2"
"SE21","2020","flat",11385688,"nuts2","totalm2"
"SE12","2021","flat",29817908,"nuts2","totalm2"
"SE21","2021","flat",11559501,"nuts2","totalm2"
"SE12","2022","flat",30331468,"nuts2","totalm2"
"SE21","2022","flat",11832123,"nuts2","totalm2"
"SE12","2019","other",970280,"nuts2","totalm2"
