"year","LAU_CODE","type.of.building","avg_floor_m2"
2021,"1283","all",5992068
2022,"1283","all",6075920
2023,"1283","all",6115278
2024,"1283","all",6157024
2021,"1284","all",1262430
2022,"1284","all",1264544
2023,"1284","all",1277360
2024,"1284","all",1293655
2021,"1285","all",1434302
2022,"1285","all",1435268
2023,"1285","all",1447084
2024,"1285","all",1453494
2021,"1286","all",1457232
2022,"1286","all",1460222
2023,"1286","all",1462318
2024,"1286","all",1466612
2021,"1287","all",2013604
2022,"1287","all",2053136
2023,"1287","all",2048328
2024,"1287","all",2046975
2021,"1290","all",3865992
2022,"1290","all",3888707
2023,"1290","all",3901614
2024,"1290","all",3903995
2021,"1291","all",1015328
