"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","laucode","type"
"rõuge vald","Haanja rural municipality",2003,"dwelling",143.705678869991,"EE008","EE008",698,"flat"
"rõuge vald","Haanja rural municipality",2004,"dwelling",145.511674834246,"EE008","EE008",698,"flat"
"rõuge vald","Haanja rural municipality",2005,"dwelling",148.607667915826,"EE008","EE008",698,"flat"
"rõuge vald","Misso rural municipality",2003,"dwelling",113.777745748054,"EE008","EE008",698,"flat"
"rõuge vald","Misso rural municipality",2004,"dwelling",115.841741135774,"EE008","EE008",698,"flat"
"rõuge vald","Misso rural municipality",2005,"dwelling",117.131738253099,"EE008","EE008",698,"flat"
"rõuge vald","Mõniste rural municipality",2003,"dwelling",151.445661573941,"EE008","EE008",698,"flat"
"rõuge vald","Mõniste rural municipality",2004,"dwelling",152.735658691266,"EE008","EE008",698,"flat"
"rõuge vald","Mõniste rural municipality",2005,"dwelling",154.283655232055,"EE008","EE008",698,"flat"
"rõuge vald","Rõuge rural municipality",2003,"dwelling",247.163447679447,"EE008","EE008",698,"flat"
"rõuge vald","Rõuge rural municipality",2004,"dwelling",248.453444796771,"EE008","EE008",698,"flat"
"rõuge vald","Rõuge rural municipality",2005,"dwelling",250.775439607956,"EE008","EE008",698,"flat"
"rõuge vald","Varstu rural municipality",2003,"dwelling",160.475641395215,"EE008","EE008",698,"flat"
"rõuge vald","Varstu rural municipality",2004,"dwelling",162.539636782935,"EE008","EE008",698,"flat"
"rõuge vald","Varstu rural municipality",2005,"dwelling",167.183626405304,"EE008","EE008",698,"flat"
"rõuge vald","Haanja rural municipality",2006,"dwelling",141.258683427059,"EE008","EE008",698,"flat"
"rõuge vald","Haanja rural municipality",2007,"dwelling",141.258683427059,"EE008","EE008",698,"flat"
"rõuge vald","Misso rural municipality",2006,"dwelling",109.361561362885,"EE008","EE008",698,"flat"
"rõuge vald","Misso rural municipality",2007,"dwelling",109.361561362885,"EE008","EE008",698,"flat"
"rõuge vald","Mõniste rural municipality",2006,"dwelling",144.376447237843,"EE008","EE008",698,"flat"
"rõuge vald","Mõniste rural municipality",2007,"dwelling",143.896791266953,"EE008","EE008",698,"flat"
"rõuge vald","Rõuge rural municipality",2006,"dwelling",236.950049619583,"EE008","EE008",698,"flat"
"rõuge vald","Rõuge rural municipality",2007,"dwelling",237.189877605028,"EE008","EE008",698,"flat"
"rõuge vald","Varstu rural municipality",2006,"dwelling",158.526298379094,"EE008","EE008",698,"flat"
"rõuge vald","Varstu rural municipality",2007,"dwelling",158.526298379094,"EE008","EE008",698,"flat"
"räpina vald","Meeksi rural municipality",2003,"dwelling",151.674348697395,"EE008","EE008",708,"flat"
"räpina vald","Meeksi rural municipality",2004,"dwelling",151.310621242485,"EE008","EE008",708,"flat"
"räpina vald","Meeksi rural municipality",2005,"dwelling",157.493987975952,"EE008","EE008",708,"flat"
"räpina vald","Räpina rural municipality",2003,"dwelling",823.842685370741,"EE008","EE008",708,"flat"
"räpina vald","Räpina rural municipality",2004,"dwelling",829.298597194389,"EE008","EE008",708,"flat"
"räpina vald","Räpina rural municipality",2005,"dwelling",839.119238476954,"EE008","EE008",708,"flat"
"räpina vald","Veriora rural municipality",2003,"dwelling",245.879759519038,"EE008","EE008",708,"flat"
"räpina vald","Veriora rural municipality",2004,"dwelling",250.608216432866,"EE008","EE008",708,"flat"
"räpina vald","Veriora rural municipality",2005,"dwelling",251.699398797595,"EE008","EE008",708,"flat"
"räpina vald","Meeksi rural municipality",2006,"dwelling",169.61797752809,"EE008","EE008",708,"flat"
"räpina vald","Meeksi rural municipality",2007,"dwelling",168.85393258427,"EE008","EE008",708,"flat"
"räpina vald","Räpina rural municipality",2006,"dwelling",907.303370786517,"EE008","EE008",708,"flat"
"räpina vald","Räpina rural municipality",2007,"dwelling",907.685393258427,"EE008","EE008",708,"flat"
"räpina vald","Veriora rural municipality",2006,"dwelling",269.707865168539,"EE008","EE008",708,"flat"
"räpina vald","Veriora rural municipality",2007,"dwelling",269.707865168539,"EE008","EE008",708,"flat"
"saarde vald","Kilingi-Nõmme city*",2003,"dwelling",485.04118616145,"EE004","EE004",712,"flat"
"saarde vald","Kilingi-Nõmme city*",2004,"dwelling",486.427018121911,"EE004","EE004",712,"flat"
"saarde vald","Kilingi-Nõmme city*",2005,"dwelling",487.350906095552,"EE004","EE004",712,"flat"
"saarde vald","Saarde rural municipality*",2003,"dwelling",455.938714991763,"EE004","EE004",712,"flat"
"saarde vald","Saarde rural municipality*",2004,"dwelling",458.248434925865,"EE004","EE004",712,"flat"
"saarde vald","Saarde rural municipality*",2005,"dwelling",460.558154859967,"EE004","EE004",712,"flat"
"saarde vald","Surju rural municipality",2003,"dwelling",187.549258649094,"EE004","EE004",712,"flat"
"saarde vald","Surju rural municipality",2004,"dwelling",188.473146622735,"EE004","EE004",712,"flat"
"saarde vald","Surju rural municipality",2005,"dwelling",190.782866556837,"EE004","EE004",712,"flat"
"saarde vald","Tali rural municipality*",2003,"dwelling",135.349588138385,"EE004","EE004",712,"flat"
"saarde vald","Tali rural municipality*",2004,"dwelling",135.349588138385,"EE004","EE004",712,"flat"
"saarde vald","Tali rural municipality*",2005,"dwelling",137.659308072488,"EE004","EE004",712,"flat"
"saarde vald","Kilingi-Nõmme city*",2006,"dwelling",NA,"EE004","EE004",712,"flat"
"saarde vald","Kilingi-Nõmme city*",2007,"dwelling",NA,"EE004","EE004",712,"flat"
"saarde vald","Saarde rural municipality*",2006,"dwelling",1042.53246753247,"EE004","EE004",712,"flat"
"saarde vald","Saarde rural municipality*",2007,"dwelling",1037.7038961039,"EE004","EE004",712,"flat"
"saarde vald","Surju rural municipality",2006,"dwelling",196.215584415584,"EE004","EE004",712,"flat"
"saarde vald","Surju rural municipality",2007,"dwelling",196.654545454545,"EE004","EE004",712,"flat"
"saarde vald","Tali rural municipality*",2006,"dwelling",NA,"EE004","EE004",712,"flat"
"saarde vald","Tali rural municipality*",2007,"dwelling",NA,"EE004","EE004",712,"flat"
"saaremaa vald","Kaarma rural municipality",2003,"dwelling",630.073069165203,"EE004","EE004",714,"flat"
"saaremaa vald","Kaarma rural municipality",2004,"dwelling",654.487865183161,"EE004","EE004",714,"flat"
"saaremaa vald","Kaarma rural municipality",2005,"dwelling",671.621055371202,"EE004","EE004",714,"flat"
"saaremaa vald","Kihelkonna rural municipality",2003,"dwelling",231.298067538552,"EE004","EE004",714,"flat"
"saaremaa vald","Kihelkonna rural municipality",2004,"dwelling",239.436332877871,"EE004","EE004",714,"flat"
"saaremaa vald","Kihelkonna rural municipality",2005,"dwelling",256.141193311211,"EE004","EE004",714,"flat"
"saaremaa vald","Kuressaare city",2003,"dwelling",2677.91762639079,"EE004","EE004",714,"flat"
"saaremaa vald","Kuressaare city",2004,"dwelling",2677.06096688138,"EE004","EE004",714,"flat"
"saaremaa vald","Kuressaare city",2005,"dwelling",2706.61571995576,"EE004","EE004",714,"flat"
"saaremaa vald","Kärla rural municipality",2003,"dwelling",239.436332877871,"EE004","EE004",714,"flat"
"saaremaa vald","Kärla rural municipality",2004,"dwelling",242.434641160778,"EE004","EE004",714,"flat"
"saaremaa vald","Kärla rural municipality",2005,"dwelling",249.716246990696,"EE004","EE004",714,"flat"
"saaremaa vald","Laimjala rural municipality",2003,"dwelling",148.202095126553,"EE004","EE004",714,"flat"
"saaremaa vald","Laimjala rural municipality",2004,"dwelling",150.77207365476,"EE004","EE004",714,"flat"
"saaremaa vald","Laimjala rural municipality",2005,"dwelling",152.057062918863,"EE004","EE004",714,"flat"
"saaremaa vald","Leisi rural municipality",2003,"dwelling",310.967401912942,"EE004","EE004",714,"flat"
"saaremaa vald","Leisi rural municipality",2004,"dwelling",319.533997006962,"EE004","EE004",714,"flat"
"saaremaa vald","Leisi rural municipality",2005,"dwelling",324.673954063374,"EE004","EE004",714,"flat"
"saaremaa vald","Lümanda rural municipality",2003,"dwelling",136.637191749626,"EE004","EE004",714,"flat"
"saaremaa vald","Lümanda rural municipality",2004,"dwelling",137.922181013729,"EE004","EE004",714,"flat"
"saaremaa vald","Lümanda rural municipality",2005,"dwelling",140.063829787234,"EE004","EE004",714,"flat"
"saaremaa vald","Mustjala rural municipality",2003,"dwelling",154.198711692368,"EE004","EE004",714,"flat"
"saaremaa vald","Mustjala rural municipality",2004,"dwelling",158.482009239378,"EE004","EE004",714,"flat"
"saaremaa vald","Mustjala rural municipality",2005,"dwelling",162.765306786388,"EE004","EE004",714,"flat"
"saaremaa vald","Orissaare rural municipality",2003,"dwelling",366.650270024074,"EE004","EE004",714,"flat"
"saaremaa vald","Orissaare rural municipality",2004,"dwelling",372.646886589889,"EE004","EE004",714,"flat"
"saaremaa vald","Orissaare rural municipality",2005,"dwelling",375.216865118095,"EE004","EE004",714,"flat"
"saaremaa vald","Pihtla rural municipality",2003,"dwelling",239.864662632572,"EE004","EE004",714,"flat"
"saaremaa vald","Pihtla rural municipality",2004,"dwelling",248.859587481294,"EE004","EE004",714,"flat"
"saaremaa vald","Pihtla rural municipality",2005,"dwelling",254.427874292407,"EE004","EE004",714,"flat"
"saaremaa vald","Pöide rural municipality",2003,"dwelling",208.596590539397,"EE004","EE004",714,"flat"
"saaremaa vald","Pöide rural municipality",2004,"dwelling",211.594898822305,"EE004","EE004",714,"flat"
"saaremaa vald","Pöide rural municipality",2005,"dwelling",212.451558331707,"EE004","EE004",714,"flat"
"saaremaa vald","Salme rural municipality",2003,"dwelling",184.61012427614,"EE004","EE004",714,"flat"
"saaremaa vald","Salme rural municipality",2004,"dwelling",187.608432559047,"EE004","EE004",714,"flat"
"saaremaa vald","Salme rural municipality",2005,"dwelling",191.035070596656,"EE004","EE004",714,"flat"
"saaremaa vald","Torgu rural municipality",2003,"dwelling",114.364044505173,"EE004","EE004",714,"flat"
"saaremaa vald","Torgu rural municipality",2004,"dwelling",116.077363523977,"EE004","EE004",714,"flat"
"saaremaa vald","Torgu rural municipality",2005,"dwelling",118.647342052183,"EE004","EE004",714,"flat"
"saaremaa vald","Valjala rural municipality",2003,"dwelling",236.866354349665,"EE004","EE004",714,"flat"
"saaremaa vald","Valjala rural municipality",2004,"dwelling",240.721322141974,"EE004","EE004",714,"flat"
"saaremaa vald","Valjala rural municipality",2005,"dwelling",242.862970915479,"EE004","EE004",714,"flat"
"saaremaa vald","Kaarma rural municipality",2006,"dwelling",764.525629077353,"EE004","EE004",714,"flat"
"saaremaa vald","Kaarma rural municipality",2007,"dwelling",773.164336750544,"EE004","EE004",714,"flat"
"saaremaa vald","Kihelkonna rural municipality",2006,"dwelling",262.616713264989,"EE004","EE004",714,"flat"
"saaremaa vald","Kihelkonna rural municipality",2007,"dwelling",262.616713264989,"EE004","EE004",714,"flat"
"saaremaa vald","Kuressaare city",2006,"dwelling",2802.39676918298,"EE004","EE004",714,"flat"
"saaremaa vald","Kuressaare city",2007,"dwelling",2830.9045045045,"EE004","EE004",714,"flat"
"saaremaa vald","Kärla rural municipality",2006,"dwelling",253.546070208139,"EE004","EE004",714,"flat"
"saaremaa vald","Kärla rural municipality",2007,"dwelling",253.978005591799,"EE004","EE004",714,"flat"
"saaremaa vald","Laimjala rural municipality",2006,"dwelling",158.952221186704,"EE004","EE004",714,"flat"
"saaremaa vald","Laimjala rural municipality",2007,"dwelling",158.952221186704,"EE004","EE004",714,"flat"
"saaremaa vald","Leisi rural municipality",2006,"dwelling",337.341534638086,"EE004","EE004",714,"flat"
"saaremaa vald","Leisi rural municipality",2007,"dwelling",337.773470021746,"EE004","EE004",714,"flat"
"saaremaa vald","Lümanda rural municipality",2006,"dwelling",144.26641814228,"EE004","EE004",714,"flat"
"saaremaa vald","Lümanda rural municipality",2007,"dwelling",144.26641814228,"EE004","EE004",714,"flat"
"saaremaa vald","Mustjala rural municipality",2006,"dwelling",176.229636533085,"EE004","EE004",714,"flat"
"saaremaa vald","Mustjala rural municipality",2007,"dwelling",178.389313451382,"EE004","EE004",714,"flat"
"saaremaa vald","Orissaare rural municipality",2006,"dwelling",387.446039142591,"EE004","EE004",714,"flat"
"saaremaa vald","Orissaare rural municipality",2007,"dwelling",387.87797452625,"EE004","EE004",714,"flat"
"saaremaa vald","Pihtla rural municipality",2006,"dwelling",267.368002485244,"EE004","EE004",714,"flat"
"saaremaa vald","Pihtla rural municipality",2007,"dwelling",269.527679403541,"EE004","EE004",714,"flat"
"saaremaa vald","Pöide rural municipality",2006,"dwelling",219.423174899037,"EE004","EE004",714,"flat"
"saaremaa vald","Pöide rural municipality",2007,"dwelling",220.287045666356,"EE004","EE004",714,"flat"
"saaremaa vald","Salme rural municipality",2006,"dwelling",203.873501087294,"EE004","EE004",714,"flat"
"saaremaa vald","Salme rural municipality",2007,"dwelling",206.033178005592,"EE004","EE004",714,"flat"
"saaremaa vald","Torgu rural municipality",2006,"dwelling",125.261261261261,"EE004","EE004",714,"flat"
"saaremaa vald","Torgu rural municipality",2007,"dwelling",124.829325877602,"EE004","EE004",714,"flat"
"saaremaa vald","Valjala rural municipality",2006,"dwelling",251.818328673501,"EE004","EE004",714,"flat"
"saaremaa vald","Valjala rural municipality",2007,"dwelling",251.818328673501,"EE004","EE004",714,"flat"
"saku vald","Saku rural municipality",2003,"dwelling",1484.94472361809,"EE001","EE001",718,"flat"
"saku vald","Saku rural municipality",2004,"dwelling",1528.7552045944,"EE001","EE001",718,"flat"
"saku vald","Saku rural municipality",2005,"dwelling",1588.7063890883,"EE001","EE001",718,"flat"
"saku vald","Saku rural municipality",2006,"dwelling",1584.26564965807,"EE001","EE001",718,"flat"
"saku vald","Saku rural municipality",2007,"dwelling",1591.42819568648,"EE001","EE001",718,"flat"
"saue vald","Kernu rural municipality",2003,"dwelling",470.903279369033,"EE001","EE001",726,"flat"
"saue vald","Kernu rural municipality",2004,"dwelling",490.596651445967,"EE001","EE001",726,"flat"
"saue vald","Kernu rural municipality",2005,"dwelling",523.032793690328,"EE001","EE001",726,"flat"
"saue vald","Nissi rural municipality",2003,"dwelling",978.297218762972,"EE001","EE001",726,"flat"
"saue vald","Nissi rural municipality",2004,"dwelling",982.93095336931,"EE001","EE001",726,"flat"
"saue vald","Nissi rural municipality",2005,"dwelling",994.515289885153,"EE001","EE001",726,"flat"
"saue vald","Saue city",2003,"dwelling",1112.09630552096,"EE001","EE001",726,"flat"
"saue vald","Saue city",2004,"dwelling",1125.41829251418,"EE001","EE001",726,"flat"
"saue vald","Saue city",2005,"dwelling",1157.85443475854,"EE001","EE001",726,"flat"
"saue vald","Saue rural municipality",2003,"dwelling",1708.1104192611,"EE001","EE001",726,"flat"
"saue vald","Saue rural municipality",2004,"dwelling",1724.90770720908,"EE001","EE001",726,"flat"
"saue vald","Saue rural municipality",2005,"dwelling",1755.60619897606,"EE001","EE001",726,"flat"
"saue vald","Kernu rural municipality",2006,"dwelling",1202.16018237082,"EE001","EE001",726,"flat"
"saue vald","Kernu rural municipality",2007,"dwelling",1203.64984802432,"EE001","EE001",726,"flat"
"saue vald","Nissi rural municipality",2006,"dwelling",863.012968591692,"EE001","EE001",726,"flat"
"saue vald","Nissi rural municipality",2007,"dwelling",863.012968591692,"EE001","EE001",726,"flat"
"saue vald","Saue city",2006,"dwelling",1011.97953394124,"EE001","EE001",726,"flat"
"saue vald","Saue city",2007,"dwelling",1018.93130699088,"EE001","EE001",726,"flat"
"saue vald","Saue rural municipality",2006,"dwelling",1750.85369807497,"EE001","EE001",726,"flat"
"saue vald","Saue rural municipality",2007,"dwelling",1829.3094224924,"EE001","EE001",726,"flat"
"setomaa vald","Meremäe rural municipality",2003,"dwelling",135.625,"EE008","EE008",732,"flat"
"setomaa vald","Meremäe rural municipality",2004,"dwelling",137.15625,"EE008","EE008",732,"flat"
"setomaa vald","Meremäe rural municipality",2005,"dwelling",140,"EE008","EE008",732,"flat"
"setomaa vald","Mikitamäe rural municipality",2003,"dwelling",126.21875,"EE008","EE008",732,"flat"
"setomaa vald","Mikitamäe rural municipality",2004,"dwelling",128.1875,"EE008","EE008",732,"flat"
"setomaa vald","Mikitamäe rural municipality",2005,"dwelling",130.375,"EE008","EE008",732,"flat"
"setomaa vald","Värska rural municipality",2003,"dwelling",135.40625,"EE008","EE008",732,"flat"
"setomaa vald","Värska rural municipality",2004,"dwelling",139.78125,"EE008","EE008",732,"flat"
"setomaa vald","Värska rural municipality",2005,"dwelling",143.71875,"EE008","EE008",732,"flat"
"setomaa vald","Meremäe rural municipality",2006,"dwelling",160.485981308411,"EE008","EE008",732,"flat"
"setomaa vald","Meremäe rural municipality",2007,"dwelling",160.733644859813,"EE008","EE008",732,"flat"
"setomaa vald","Mikitamäe rural municipality",2006,"dwelling",150.331775700935,"EE008","EE008",732,"flat"
"setomaa vald","Mikitamäe rural municipality",2007,"dwelling",150.579439252336,"EE008","EE008",732,"flat"
"setomaa vald","Värska rural municipality",2006,"dwelling",169.897196261682,"EE008","EE008",732,"flat"
"setomaa vald","Värska rural municipality",2007,"dwelling",169.897196261682,"EE008","EE008",732,"flat"
"sillamäe linn","Sillamäe city",2003,"dwelling",7539.85138907351,"EE00A","EE007",735,"flat"
