nuts,year,type,indicator,value,level
338,2025,all,ppm2,1326,laucode
353,2005,flat,ppm2,320,laucode
353,2006,flat,ppm2,518,laucode
353,2007,flat,ppm2,598,laucode
353,2008,flat,ppm2,616,laucode
353,2009,flat,ppm2,372,laucode
353,2010,flat,ppm2,288,laucode
353,2011,flat,ppm2,345,laucode
353,2012,flat,ppm2,320,laucode
353,2013,flat,ppm2,369,laucode
353,2014,flat,ppm2,384,laucode
353,2015,flat,ppm2,394,laucode
353,2016,flat,ppm2,488,laucode
353,2017,flat,ppm2,519,laucode
353,2018,flat,ppm2,501,laucode
353,2019,flat,ppm2,585,laucode
353,2020,flat,ppm2,572,laucode
353,2021,flat,ppm2,707,laucode
353,2022,flat,ppm2,852,laucode
353,2023,flat,ppm2,889,laucode
353,2024,flat,ppm2,973,laucode
353,2025,flat,ppm2,987,laucode
353,2005,house,ppm2,520,laucode
353,2006,house,ppm2,781,laucode
353,2007,house,ppm2,1051,laucode
353,2008,house,ppm2,1159,laucode
353,2009,house,ppm2,805,laucode
353,2010,house,ppm2,517,laucode
353,2011,house,ppm2,738,laucode
353,2012,house,ppm2,579,laucode
353,2013,house,ppm2,655,laucode
353,2014,house,ppm2,682,laucode
353,2015,house,ppm2,689,laucode
353,2016,house,ppm2,691,laucode
353,2017,house,ppm2,776,laucode
353,2018,house,ppm2,774,laucode
353,2019,house,ppm2,659,laucode
353,2020,house,ppm2,1036,laucode
353,2021,house,ppm2,1111,laucode
353,2022,house,ppm2,1337,laucode
353,2023,house,ppm2,1617,laucode
353,2024,house,ppm2,1783,laucode
353,2025,house,ppm2,1534,laucode
353,2005,all,ppm2,365,laucode
353,2006,all,ppm2,555,laucode
353,2007,all,ppm2,675,laucode
353,2008,all,ppm2,792,laucode
353,2009,all,ppm2,559,laucode
353,2010,all,ppm2,331,laucode
353,2011,all,ppm2,463,laucode
353,2012,all,ppm2,397,laucode
353,2013,all,ppm2,419,laucode
353,2014,all,ppm2,475,laucode
353,2015,all,ppm2,470,laucode
353,2016,all,ppm2,531,laucode
353,2017,all,ppm2,599,laucode
353,2018,all,ppm2,566,laucode
353,2019,all,ppm2,595,laucode
353,2020,all,ppm2,761,laucode
353,2021,all,ppm2,822,laucode
353,2022,all,ppm2,976,laucode
353,2023,all,ppm2,1107,laucode
353,2024,all,ppm2,1252,laucode
353,2025,all,ppm2,1119,laucode
424,2005,flat,ppm2,172,laucode
424,2006,flat,ppm2,282,laucode
424,2007,flat,ppm2,448,laucode
424,2008,flat,ppm2,385,laucode
424,2009,flat,ppm2,213,laucode
424,2010,flat,ppm2,135,laucode
424,2011,flat,ppm2,143,laucode
424,2012,flat,ppm2,158,laucode
424,2013,flat,ppm2,138,laucode
424,2014,flat,ppm2,183,laucode
424,2015,flat,ppm2,210,laucode
424,2016,flat,ppm2,220,laucode
424,2017,flat,ppm2,253,laucode
424,2018,flat,ppm2,263,laucode
424,2019,flat,ppm2,310,laucode
424,2020,flat,ppm2,379,laucode
424,2021,flat,ppm2,387,laucode
424,2022,flat,ppm2,528,laucode
424,2023,flat,ppm2,495,laucode
424,2024,flat,ppm2,542,laucode
424,2025,flat,ppm2,549,laucode
424,2005,house,ppm2,412,laucode
424,2006,house,ppm2,553,laucode
424,2007,house,ppm2,730,laucode
424,2008,house,ppm2,697,laucode
424,2009,house,ppm2,511,laucode
424,2010,house,ppm2,392,laucode
424,2011,house,ppm2,368,laucode
424,2012,house,ppm2,467,laucode
424,2013,house,ppm2,555,laucode
424,2014,house,ppm2,655,laucode
424,2015,house,ppm2,759,laucode
424,2016,house,ppm2,837,laucode
424,2017,house,ppm2,728,laucode
424,2018,house,ppm2,595,laucode
424,2019,house,ppm2,623,laucode
424,2020,house,ppm2,658,laucode
424,2021,house,ppm2,676,laucode
424,2022,house,ppm2,1097,laucode
424,2023,house,ppm2,1205,laucode
424,2024,house,ppm2,1232,laucode
424,2025,house,ppm2,1261,laucode
424,2005,all,ppm2,195,laucode
424,2006,all,ppm2,295,laucode
424,2007,all,ppm2,482,laucode
424,2008,all,ppm2,462,laucode
424,2009,all,ppm2,255,laucode
424,2010,all,ppm2,177,laucode
424,2011,all,ppm2,198,laucode
424,2012,all,ppm2,191,laucode
424,2013,all,ppm2,167,laucode
424,2014,all,ppm2,237,laucode
424,2015,all,ppm2,256,laucode
424,2016,all,ppm2,300,laucode
424,2017,all,ppm2,290,laucode
424,2018,all,ppm2,308,laucode
424,2019,all,ppm2,336,laucode
424,2020,all,ppm2,413,laucode
424,2021,all,ppm2,420,laucode
424,2022,all,ppm2,598,laucode
424,2023,all,ppm2,549,laucode
424,2024,all,ppm2,611,laucode
424,2025,all,ppm2,627,laucode
430,2005,flat,ppm2,61,laucode
430,2006,flat,ppm2,94,laucode
430,2007,flat,ppm2,113,laucode
430,2008,flat,ppm2,92,laucode
430,2009,flat,ppm2,83,laucode
430,2010,flat,ppm2,55,laucode
430,2011,flat,ppm2,88,laucode
430,2012,flat,ppm2,62,laucode
430,2013,flat,ppm2,68,laucode
430,2014,flat,ppm2,75,laucode
430,2015,flat,ppm2,72,laucode
430,2016,flat,ppm2,87,laucode
430,2017,flat,ppm2,88,laucode
430,2018,flat,ppm2,108,laucode
430,2019,flat,ppm2,98,laucode
430,2020,flat,ppm2,113,laucode
430,2021,flat,ppm2,116,laucode
430,2022,flat,ppm2,177,laucode
430,2023,flat,ppm2,193,laucode
430,2024,flat,ppm2,248,laucode
430,2025,flat,ppm2,215,laucode
430,2005,house,ppm2,111,laucode
430,2006,house,ppm2,171,laucode
430,2007,house,ppm2,227,laucode
430,2008,house,ppm2,219,laucode
430,2009,house,ppm2,138,laucode
430,2010,house,ppm2,137,laucode
430,2011,house,ppm2,160,laucode
430,2012,house,ppm2,181,laucode
430,2013,house,ppm2,173,laucode
430,2014,house,ppm2,272,laucode
430,2015,house,ppm2,268,laucode
430,2016,house,ppm2,183,laucode
430,2017,house,ppm2,234,laucode
430,2018,house,ppm2,293,laucode
430,2019,house,ppm2,261,laucode
430,2020,house,ppm2,305,laucode
430,2021,house,ppm2,390,laucode
430,2022,house,ppm2,324,laucode
430,2023,house,ppm2,544,laucode
430,2024,house,ppm2,431,laucode
430,2025,house,ppm2,379,laucode
430,2005,all,ppm2,94,laucode
430,2006,all,ppm2,155,laucode
430,2007,all,ppm2,155,laucode
430,2008,all,ppm2,131,laucode
430,2009,all,ppm2,100,laucode
430,2010,all,ppm2,84,laucode
430,2011,all,ppm2,106,laucode
430,2012,all,ppm2,99,laucode
430,2013,all,ppm2,101,laucode
430,2014,all,ppm2,129,laucode
430,2015,all,ppm2,128,laucode
430,2016,all,ppm2,125,laucode
430,2017,all,ppm2,120,laucode
430,2018,all,ppm2,158,laucode
430,2019,all,ppm2,157,laucode
430,2020,all,ppm2,188,laucode
430,2021,all,ppm2,203,laucode
430,2022,all,ppm2,222,laucode
430,2023,all,ppm2,296,laucode
430,2024,all,ppm2,298,laucode
430,2025,all,ppm2,268,laucode
431,2005,flat,ppm2,233,laucode
431,2006,flat,ppm2,412,laucode
431,2007,flat,ppm2,528,laucode
431,2008,flat,ppm2,460,laucode
431,2009,flat,ppm2,251,laucode
431,2010,flat,ppm2,194,laucode
431,2011,flat,ppm2,255,laucode
431,2012,flat,ppm2,204,laucode
431,2013,flat,ppm2,248,laucode
431,2014,flat,ppm2,272,laucode
431,2015,flat,ppm2,321,laucode
431,2016,flat,ppm2,339,laucode
431,2017,flat,ppm2,376,laucode
431,2018,flat,ppm2,401,laucode
431,2019,flat,ppm2,404,laucode
431,2020,flat,ppm2,487,laucode
431,2021,flat,ppm2,558,laucode
431,2022,flat,ppm2,800,laucode
431,2023,flat,ppm2,754,laucode
431,2024,flat,ppm2,851,laucode
431,2025,flat,ppm2,902,laucode
431,2005,house,ppm2,441,laucode
431,2006,house,ppm2,657,laucode
431,2007,house,ppm2,985,laucode
431,2008,house,ppm2,911,laucode
431,2009,house,ppm2,559,laucode
431,2010,house,ppm2,705,laucode
431,2011,house,ppm2,434,laucode
431,2012,house,ppm2,699,laucode
431,2013,house,ppm2,639,laucode
431,2014,house,ppm2,592,laucode
431,2015,house,ppm2,789,laucode
431,2016,house,ppm2,774,laucode
431,2017,house,ppm2,1008,laucode
431,2018,house,ppm2,905,laucode
431,2019,house,ppm2,1033,laucode
431,2020,house,ppm2,1139,laucode
431,2021,house,ppm2,1129,laucode
431,2022,house,ppm2,1516,laucode
431,2023,house,ppm2,1890,laucode
431,2024,house,ppm2,1850,laucode
431,2025,house,ppm2,1900,laucode
431,2005,all,ppm2,246,laucode
431,2006,all,ppm2,411,laucode
431,2007,all,ppm2,539,laucode
431,2008,all,ppm2,479,laucode
431,2009,all,ppm2,265,laucode
431,2010,all,ppm2,216,laucode
431,2011,all,ppm2,268,laucode
431,2012,all,ppm2,266,laucode
431,2013,all,ppm2,287,laucode
431,2014,all,ppm2,300,laucode
431,2015,all,ppm2,354,laucode
431,2016,all,ppm2,373,laucode
431,2017,all,ppm2,426,laucode
431,2018,all,ppm2,449,laucode
431,2019,all,ppm2,448,laucode
431,2020,all,ppm2,541,laucode
431,2021,all,ppm2,595,laucode
431,2022,all,ppm2,849,laucode
431,2023,all,ppm2,869,laucode
431,2024,all,ppm2,945,laucode
431,2025,all,ppm2,989,laucode
432,2005,flat,ppm2,590,laucode
432,2006,flat,ppm2,890,laucode
432,2007,flat,ppm2,798,laucode
432,2008,flat,ppm2,947,laucode
432,2009,flat,ppm2,605,laucode
432,2010,flat,ppm2,411,laucode
432,2011,flat,ppm2,654,laucode
432,2012,flat,ppm2,711,laucode
432,2013,flat,ppm2,834,laucode
432,2014,flat,ppm2,909,laucode
432,2015,flat,ppm2,937,laucode
432,2016,flat,ppm2,939,laucode
432,2017,flat,ppm2,1064,laucode
432,2018,flat,ppm2,1150,laucode
432,2019,flat,ppm2,1183,laucode
432,2020,flat,ppm2,1249,laucode
432,2021,flat,ppm2,1424,laucode
432,2022,flat,ppm2,1670,laucode
432,2023,flat,ppm2,1710,laucode
432,2024,flat,ppm2,1932,laucode
432,2025,flat,ppm2,1931,laucode
432,2005,house,ppm2,503,laucode
432,2006,house,ppm2,585,laucode
432,2007,house,ppm2,1174,laucode
432,2008,house,ppm2,980,laucode
432,2009,house,ppm2,611,laucode
432,2010,house,ppm2,755,laucode
432,2011,house,ppm2,765,laucode
432,2012,house,ppm2,839,laucode
432,2013,house,ppm2,620,laucode
432,2014,house,ppm2,825,laucode
432,2015,house,ppm2,971,laucode
432,2016,house,ppm2,855,laucode
432,2017,house,ppm2,1167,laucode
432,2018,house,ppm2,1153,laucode
432,2019,house,ppm2,1216,laucode
432,2020,house,ppm2,1347,laucode
432,2021,house,ppm2,1425,laucode
432,2022,house,ppm2,1866,laucode
432,2023,house,ppm2,1939,laucode
432,2024,house,ppm2,1713,laucode
432,2025,house,ppm2,1879,laucode
432,2005,all,ppm2,577,laucode
432,2006,all,ppm2,837,laucode
432,2007,all,ppm2,807,laucode
432,2008,all,ppm2,925,laucode
432,2009,all,ppm2,590,laucode
432,2010,all,ppm2,423,laucode
432,2011,all,ppm2,661,laucode
432,2012,all,ppm2,714,laucode
432,2013,all,ppm2,792,laucode
432,2014,all,ppm2,865,laucode
432,2015,all,ppm2,913,laucode
432,2016,all,ppm2,901,laucode
432,2017,all,ppm2,1042,laucode
432,2018,all,ppm2,1114,laucode
432,2019,all,ppm2,1143,laucode
432,2020,all,ppm2,1210,laucode
432,2021,all,ppm2,1381,laucode
432,2022,all,ppm2,1635,laucode
432,2023,all,ppm2,1689,laucode
432,2024,all,ppm2,1812,laucode
432,2025,all,ppm2,1849,laucode
441,2005,flat,ppm2,125,laucode
441,2006,flat,ppm2,179,laucode
441,2007,flat,ppm2,247,laucode
441,2008,flat,ppm2,246,laucode
441,2009,flat,ppm2,131,laucode
441,2010,flat,ppm2,106,laucode
441,2011,flat,ppm2,121,laucode
441,2012,flat,ppm2,125,laucode
441,2013,flat,ppm2,118,laucode
441,2014,flat,ppm2,144,laucode
441,2015,flat,ppm2,133,laucode
441,2016,flat,ppm2,142,laucode
441,2017,flat,ppm2,151,laucode
441,2018,flat,ppm2,155,laucode
441,2019,flat,ppm2,185,laucode
441,2020,flat,ppm2,179,laucode
441,2021,flat,ppm2,245,laucode
441,2022,flat,ppm2,298,laucode
441,2023,flat,ppm2,321,laucode
441,2024,flat,ppm2,349,laucode
441,2025,flat,ppm2,416,laucode
441,2005,house,ppm2,199,laucode
441,2006,house,ppm2,305,laucode
441,2007,house,ppm2,350,laucode
441,2008,house,ppm2,341,laucode
441,2009,house,ppm2,261,laucode
441,2010,house,ppm2,229,laucode
441,2011,house,ppm2,280,laucode
441,2012,house,ppm2,254,laucode
441,2013,house,ppm2,307,laucode
441,2014,house,ppm2,352,laucode
441,2015,house,ppm2,313,laucode
441,2016,house,ppm2,285,laucode
441,2017,house,ppm2,337,laucode
441,2018,house,ppm2,338,laucode
441,2019,house,ppm2,541,laucode
441,2020,house,ppm2,341,laucode
441,2021,house,ppm2,548,laucode
441,2022,house,ppm2,596,laucode
441,2023,house,ppm2,780,laucode
441,2024,house,ppm2,830,laucode
441,2025,house,ppm2,767,laucode
441,2005,all,ppm2,140,laucode
441,2006,all,ppm2,203,laucode
441,2007,all,ppm2,261,laucode
441,2008,all,ppm2,263,laucode
441,2009,all,ppm2,167,laucode
441,2010,all,ppm2,123,laucode
441,2011,all,ppm2,167,laucode
441,2012,all,ppm2,156,laucode
441,2013,all,ppm2,157,laucode
441,2014,all,ppm2,187,laucode
441,2015,all,ppm2,181,laucode
441,2016,all,ppm2,174,laucode
441,2017,all,ppm2,185,laucode
441,2018,all,ppm2,186,laucode
441,2019,all,ppm2,268,laucode
441,2020,all,ppm2,207,laucode
441,2021,all,ppm2,319,laucode
441,2022,all,ppm2,344,laucode
441,2023,all,ppm2,399,laucode
441,2024,all,ppm2,422,laucode
441,2025,all,ppm2,505,laucode
442,2005,flat,ppm2,33,laucode
442,2006,flat,ppm2,61,laucode
442,2007,flat,ppm2,87,laucode
442,2008,flat,ppm2,152,laucode
442,2009,flat,ppm2,54,laucode
442,2010,flat,ppm2,58,laucode
442,2011,flat,ppm2,52,laucode
442,2012,flat,ppm2,55,laucode
442,2013,flat,ppm2,57,laucode
442,2014,flat,ppm2,63,laucode
442,2015,flat,ppm2,64,laucode
442,2016,flat,ppm2,66,laucode
442,2017,flat,ppm2,67,laucode
442,2018,flat,ppm2,64,laucode
442,2019,flat,ppm2,67,laucode
442,2020,flat,ppm2,74,laucode
442,2021,flat,ppm2,74,laucode
442,2022,flat,ppm2,107,laucode
442,2023,flat,ppm2,122,laucode
442,2024,flat,ppm2,131,laucode
442,2025,flat,ppm2,120,laucode
442,2005,house,ppm2,132,laucode
442,2006,house,ppm2,194,laucode
442,2007,house,ppm2,295,laucode
442,2008,house,ppm2,373,laucode
442,2009,house,ppm2,142,laucode
442,2010,house,ppm2,211,laucode
442,2011,house,ppm2,202,laucode
442,2012,house,ppm2,222,laucode
442,2013,house,ppm2,197,laucode
442,2014,house,ppm2,243,laucode
442,2015,house,ppm2,198,laucode
442,2016,house,ppm2,250,laucode
442,2017,house,ppm2,209,laucode
442,2018,house,ppm2,222,laucode
442,2019,house,ppm2,237,laucode
442,2020,house,ppm2,283,laucode
442,2021,house,ppm2,301,laucode
442,2022,house,ppm2,382,laucode
442,2023,house,ppm2,403,laucode
442,2024,house,ppm2,347,laucode
442,2025,house,ppm2,399,laucode
442,2005,all,ppm2,52,laucode
442,2006,all,ppm2,79,laucode
442,2007,all,ppm2,120,laucode
442,2008,all,ppm2,179,laucode
442,2009,all,ppm2,68,laucode
442,2010,all,ppm2,70,laucode
442,2011,all,ppm2,66,laucode
442,2012,all,ppm2,75,laucode
442,2013,all,ppm2,73,laucode
442,2014,all,ppm2,85,laucode
442,2015,all,ppm2,77,laucode
442,2016,all,ppm2,90,laucode
442,2017,all,ppm2,86,laucode
442,2018,all,ppm2,81,laucode
442,2019,all,ppm2,92,laucode
442,2020,all,ppm2,108,laucode
442,2021,all,ppm2,117,laucode
442,2022,all,ppm2,145,laucode
442,2023,all,ppm2,150,laucode
442,2024,all,ppm2,147,laucode
442,2025,all,ppm2,153,laucode
446,2005,flat,ppm2,474,laucode
446,2006,flat,ppm2,786,laucode
446,2007,flat,ppm2,904,laucode
446,2008,flat,ppm2,827,laucode
446,2009,flat,ppm2,432,laucode
446,2010,flat,ppm2,431,laucode
446,2011,flat,ppm2,466,laucode
446,2012,flat,ppm2,472,laucode
446,2013,flat,ppm2,579,laucode
446,2014,flat,ppm2,702,laucode
446,2015,flat,ppm2,744,laucode
446,2016,flat,ppm2,802,laucode
446,2017,flat,ppm2,877,laucode
446,2018,flat,ppm2,1010,laucode
446,2019,flat,ppm2,1015,laucode
446,2020,flat,ppm2,1097,laucode
446,2021,flat,ppm2,1214,laucode
446,2022,flat,ppm2,1507,laucode
446,2023,flat,ppm2,1537,laucode
446,2024,flat,ppm2,1648,laucode
446,2025,flat,ppm2,1679,laucode
446,2005,house,ppm2,723,laucode
446,2006,house,ppm2,869,laucode
446,2007,house,ppm2,1308,laucode
446,2008,house,ppm2,1216,laucode
446,2009,house,ppm2,964,laucode
446,2010,house,ppm2,846,laucode
446,2011,house,ppm2,818,laucode
446,2012,house,ppm2,897,laucode
446,2013,house,ppm2,948,laucode
446,2014,house,ppm2,998,laucode
446,2015,house,ppm2,1093,laucode
446,2016,house,ppm2,1101,laucode
446,2017,house,ppm2,1295,laucode
446,2018,house,ppm2,1282,laucode
446,2019,house,ppm2,1412,laucode
446,2020,house,ppm2,1604,laucode
446,2021,house,ppm2,1664,laucode
446,2022,house,ppm2,2076,laucode
446,2023,house,ppm2,2027,laucode
446,2024,house,ppm2,2118,laucode
446,2025,house,ppm2,1992,laucode
446,2005,all,ppm2,487,laucode
446,2006,all,ppm2,762,laucode
446,2007,all,ppm2,905,laucode
446,2008,all,ppm2,834,laucode
446,2009,all,ppm2,436,laucode
446,2010,all,ppm2,456,laucode
446,2011,all,ppm2,489,laucode
446,2012,all,ppm2,495,laucode
446,2013,all,ppm2,586,laucode
446,2014,all,ppm2,712,laucode
446,2015,all,ppm2,755,laucode
446,2016,all,ppm2,803,laucode
446,2017,all,ppm2,889,laucode
446,2018,all,ppm2,1007,laucode
446,2019,all,ppm2,1030,laucode
446,2020,all,ppm2,1131,laucode
446,2021,all,ppm2,1221,laucode
446,2022,all,ppm2,1521,laucode
446,2023,all,ppm2,1557,laucode
446,2024,all,ppm2,1658,laucode
446,2025,all,ppm2,1671,laucode
478,2005,flat,ppm2,203,laucode
478,2006,flat,ppm2,313,laucode
478,2007,flat,ppm2,376,laucode
478,2008,flat,ppm2,354,laucode
478,2009,flat,ppm2,237,laucode
478,2010,flat,ppm2,205,laucode
478,2011,flat,ppm2,210,laucode
478,2012,flat,ppm2,220,laucode
478,2013,flat,ppm2,236,laucode
478,2014,flat,ppm2,256,laucode
478,2015,flat,ppm2,272,laucode
478,2016,flat,ppm2,288,laucode
478,2017,flat,ppm2,315,laucode
478,2018,flat,ppm2,331,laucode
478,2019,flat,ppm2,362,laucode
478,2020,flat,ppm2,378,laucode
478,2021,flat,ppm2,456,laucode
478,2022,flat,ppm2,568,laucode
478,2023,flat,ppm2,630,laucode
478,2024,flat,ppm2,666,laucode
478,2025,flat,ppm2,716,laucode
478,2005,house,ppm2,479,laucode
478,2006,house,ppm2,489,laucode
478,2007,house,ppm2,553,laucode
478,2008,house,ppm2,562,laucode
478,2009,house,ppm2,505,laucode
478,2010,house,ppm2,512,laucode
478,2011,house,ppm2,531,laucode
478,2012,house,ppm2,541,laucode
478,2013,house,ppm2,545,laucode
478,2014,house,ppm2,545,laucode
478,2015,house,ppm2,546,laucode
478,2016,house,ppm2,529,laucode
478,2017,house,ppm2,526,laucode
478,2018,house,ppm2,651,laucode
478,2019,house,ppm2,904,laucode
478,2020,house,ppm2,968,laucode
478,2021,house,ppm2,1007,laucode
478,2022,house,ppm2,1253,laucode
478,2023,house,ppm2,1241,laucode
478,2024,house,ppm2,1178,laucode
478,2025,house,ppm2,1139,laucode
478,2005,all,ppm2,403,laucode
478,2006,all,ppm2,492,laucode
478,2007,all,ppm2,550,laucode
478,2008,all,ppm2,503,laucode
478,2009,all,ppm2,462,laucode
478,2010,all,ppm2,468,laucode
478,2011,all,ppm2,482,laucode
478,2012,all,ppm2,399,laucode
478,2013,all,ppm2,524,laucode
478,2014,all,ppm2,519,laucode
478,2015,all,ppm2,525,laucode
478,2016,all,ppm2,448,laucode
478,2017,all,ppm2,498,laucode
478,2018,all,ppm2,638,laucode
478,2019,all,ppm2,812,laucode
478,2020,all,ppm2,654,laucode
478,2021,all,ppm2,999,laucode
478,2022,all,ppm2,1212,laucode
478,2023,all,ppm2,1149,laucode
478,2024,all,ppm2,1149,laucode
478,2025,all,ppm2,1095,laucode
480,2005,flat,ppm2,51,laucode
480,2006,flat,ppm2,106,laucode
480,2007,flat,ppm2,162,laucode
480,2008,flat,ppm2,180,laucode
480,2009,flat,ppm2,144,laucode
480,2010,flat,ppm2,101,laucode
480,2011,flat,ppm2,84,laucode
480,2012,flat,ppm2,95,laucode
480,2013,flat,ppm2,77,laucode
480,2014,flat,ppm2,120,laucode
480,2015,flat,ppm2,119,laucode
480,2016,flat,ppm2,122,laucode
480,2017,flat,ppm2,136,laucode
480,2018,flat,ppm2,121,laucode
480,2019,flat,ppm2,147,laucode
480,2020,flat,ppm2,157,laucode
480,2021,flat,ppm2,197,laucode
480,2022,flat,ppm2,241,laucode
480,2023,flat,ppm2,248,laucode
480,2024,flat,ppm2,287,laucode
480,2025,flat,ppm2,275,laucode
480,2005,house,ppm2,102,laucode
480,2006,house,ppm2,188,laucode
480,2007,house,ppm2,169,laucode
480,2008,house,ppm2,153,laucode
480,2009,house,ppm2,153,laucode
480,2010,house,ppm2,132,laucode
480,2011,house,ppm2,130,laucode
480,2012,house,ppm2,121,laucode
480,2013,house,ppm2,135,laucode
480,2014,house,ppm2,157,laucode
480,2015,house,ppm2,203,laucode
480,2016,house,ppm2,120,laucode
480,2017,house,ppm2,179,laucode
480,2018,house,ppm2,152,laucode
480,2019,house,ppm2,223,laucode
480,2020,house,ppm2,198,laucode
480,2021,house,ppm2,245,laucode
480,2022,house,ppm2,303,laucode
480,2023,house,ppm2,323,laucode
480,2024,house,ppm2,316,laucode
480,2025,house,ppm2,460,laucode
480,2005,all,ppm2,70,laucode
480,2006,all,ppm2,128,laucode
480,2007,all,ppm2,164,laucode
480,2008,all,ppm2,170,laucode
480,2009,all,ppm2,147,laucode
480,2010,all,ppm2,113,laucode
480,2011,all,ppm2,101,laucode
480,2012,all,ppm2,105,laucode
480,2013,all,ppm2,95,laucode
480,2014,all,ppm2,131,laucode
480,2015,all,ppm2,154,laucode
480,2016,all,ppm2,121,laucode
480,2017,all,ppm2,152,laucode
480,2018,all,ppm2,129,laucode
480,2019,all,ppm2,170,laucode
480,2020,all,ppm2,173,laucode
480,2021,all,ppm2,211,laucode
480,2022,all,ppm2,261,laucode
480,2023,all,ppm2,268,laucode
480,2024,all,ppm2,296,laucode
480,2025,all,ppm2,348,laucode
486,2005,flat,ppm2,120,laucode
486,2006,flat,ppm2,116,laucode
486,2007,flat,ppm2,269,laucode
486,2008,flat,ppm2,223,laucode
486,2009,flat,ppm2,106,laucode
486,2010,flat,ppm2,116,laucode
486,2011,flat,ppm2,84,laucode
486,2012,flat,ppm2,89,laucode
486,2013,flat,ppm2,167,laucode
486,2014,flat,ppm2,115,laucode
486,2015,flat,ppm2,204,laucode
486,2016,flat,ppm2,148,laucode
486,2017,flat,ppm2,138,laucode
486,2018,flat,ppm2,186,laucode
486,2019,flat,ppm2,167,laucode
486,2020,flat,ppm2,169,laucode
486,2021,flat,ppm2,243,laucode
486,2022,flat,ppm2,272,laucode
486,2023,flat,ppm2,308,laucode
486,2024,flat,ppm2,307,laucode
486,2025,flat,ppm2,335,laucode
486,2005,house,ppm2,146,laucode
486,2006,house,ppm2,222,laucode
486,2007,house,ppm2,286,laucode
486,2008,house,ppm2,264,laucode
486,2009,house,ppm2,237,laucode
486,2010,house,ppm2,190,laucode
486,2011,house,ppm2,241,laucode
486,2012,house,ppm2,213,laucode
486,2013,house,ppm2,216,laucode
486,2014,house,ppm2,216,laucode
486,2015,house,ppm2,283,laucode
486,2016,house,ppm2,258,laucode
486,2017,house,ppm2,250,laucode
486,2018,house,ppm2,249,laucode
486,2019,house,ppm2,282,laucode
486,2020,house,ppm2,343,laucode
486,2021,house,ppm2,345,laucode
486,2022,house,ppm2,529,laucode
486,2023,house,ppm2,432,laucode
486,2024,house,ppm2,539,laucode
486,2025,house,ppm2,568,laucode
486,2005,all,ppm2,138,laucode
486,2006,all,ppm2,185,laucode
486,2007,all,ppm2,286,laucode
486,2008,all,ppm2,250,laucode
486,2009,all,ppm2,196,laucode
486,2010,all,ppm2,166,laucode
486,2011,all,ppm2,171,laucode
486,2012,all,ppm2,176,laucode
486,2013,all,ppm2,201,laucode
486,2014,all,ppm2,178,laucode
486,2015,all,ppm2,267,laucode
486,2016,all,ppm2,228,laucode
486,2017,all,ppm2,204,laucode
486,2018,all,ppm2,232,laucode
486,2019,all,ppm2,240,laucode
486,2020,all,ppm2,291,laucode
486,2021,all,ppm2,311,laucode
486,2022,all,ppm2,450,laucode
486,2023,all,ppm2,393,laucode
486,2024,all,ppm2,475,laucode
486,2025,all,ppm2,476,laucode
503,2005,flat,ppm2,172,laucode
503,2006,flat,ppm2,282,laucode
503,2007,flat,ppm2,310,laucode
503,2008,flat,ppm2,283,laucode
503,2009,flat,ppm2,215,laucode
503,2010,flat,ppm2,164,laucode
503,2011,flat,ppm2,186,laucode
503,2012,flat,ppm2,188,laucode
503,2013,flat,ppm2,177,laucode
503,2014,flat,ppm2,194,laucode
503,2015,flat,ppm2,215,laucode
503,2016,flat,ppm2,192,laucode
503,2017,flat,ppm2,229,laucode
503,2018,flat,ppm2,202,laucode
503,2019,flat,ppm2,257,laucode
503,2020,flat,ppm2,305,laucode
503,2021,flat,ppm2,347,laucode
503,2022,flat,ppm2,457,laucode
503,2023,flat,ppm2,467,laucode
503,2024,flat,ppm2,545,laucode
503,2025,flat,ppm2,529,laucode
503,2005,house,ppm2,205,laucode
503,2006,house,ppm2,241,laucode
503,2007,house,ppm2,240,laucode
503,2008,house,ppm2,351,laucode
503,2009,house,ppm2,179,laucode
503,2010,house,ppm2,202,laucode
503,2011,house,ppm2,215,laucode
503,2012,house,ppm2,167,laucode
503,2013,house,ppm2,225,laucode
503,2014,house,ppm2,270,laucode
503,2015,house,ppm2,269,laucode
503,2016,house,ppm2,231,laucode
503,2017,house,ppm2,289,laucode
503,2018,house,ppm2,192,laucode
503,2019,house,ppm2,337,laucode
503,2020,house,ppm2,353,laucode
503,2021,house,ppm2,385,laucode
503,2022,house,ppm2,475,laucode
503,2023,house,ppm2,471,laucode
503,2024,house,ppm2,615,laucode
503,2025,house,ppm2,708,laucode
503,2005,all,ppm2,184,laucode
503,2006,all,ppm2,265,laucode
503,2007,all,ppm2,289,laucode
503,2008,all,ppm2,299,laucode
503,2009,all,ppm2,197,laucode
503,2010,all,ppm2,179,laucode
503,2011,all,ppm2,199,laucode
503,2012,all,ppm2,181,laucode
503,2013,all,ppm2,194,laucode
503,2014,all,ppm2,215,laucode
503,2015,all,ppm2,232,laucode
503,2016,all,ppm2,199,laucode
503,2017,all,ppm2,247,laucode
503,2018,all,ppm2,198,laucode
503,2019,all,ppm2,287,laucode
503,2020,all,ppm2,324,laucode
503,2021,all,ppm2,357,laucode
503,2022,all,ppm2,461,laucode
503,2023,all,ppm2,468,laucode
503,2024,all,ppm2,560,laucode
503,2025,all,ppm2,603,laucode
