laucode,year,nuts,indicator,value,type
486,2017,EE008,ppm2,138,flat
486,2018,EE008,ppm2,186,flat
486,2019,EE008,ppm2,167,flat
486,2020,EE008,ppm2,169,flat
486,2021,EE008,ppm2,243,flat
486,2022,EE008,ppm2,272,flat
486,2023,EE008,ppm2,308,flat
486,2024,EE008,ppm2,307,flat
486,2025,EE008,ppm2,335,flat
503,2005,EE009,ppm2,172,flat
503,2006,EE009,ppm2,282,flat
503,2007,EE009,ppm2,310,flat
503,2008,EE009,ppm2,283,flat
503,2009,EE009,ppm2,215,flat
503,2010,EE009,ppm2,164,flat
503,2011,EE009,ppm2,186,flat
503,2012,EE009,ppm2,188,flat
503,2013,EE009,ppm2,177,flat
503,2014,EE009,ppm2,194,flat
503,2015,EE009,ppm2,215,flat
503,2016,EE009,ppm2,192,flat
503,2017,EE009,ppm2,229,flat
503,2018,EE009,ppm2,202,flat
503,2019,EE009,ppm2,257,flat
503,2020,EE009,ppm2,305,flat
503,2021,EE009,ppm2,347,flat
503,2022,EE009,ppm2,457,flat
503,2023,EE009,ppm2,467,flat
503,2024,EE009,ppm2,545,flat
503,2025,EE009,ppm2,529,flat
511,2005,EE00A,ppm2,243,flat
511,2006,EE00A,ppm2,497,flat
511,2007,EE00A,ppm2,697,flat
511,2008,EE00A,ppm2,616,flat
511,2009,EE00A,ppm2,317,flat
511,2010,EE00A,ppm2,291,flat
511,2011,EE00A,ppm2,308,flat
511,2012,EE00A,ppm2,352,flat
511,2013,EE00A,ppm2,411,flat
511,2014,EE00A,ppm2,475,flat
511,2015,EE00A,ppm2,483,flat
511,2016,EE00A,ppm2,458,flat
511,2017,EE00A,ppm2,448,flat
511,2018,EE00A,ppm2,463,flat
511,2019,EE00A,ppm2,467,flat
511,2020,EE00A,ppm2,491,flat
511,2021,EE00A,ppm2,536,flat
511,2022,EE00A,ppm2,628,flat
511,2023,EE00A,ppm2,663,flat
511,2024,EE00A,ppm2,691,flat
511,2025,EE00A,ppm2,633,flat
514,2005,EE00A,ppm2,409,flat
514,2006,EE00A,ppm2,768,flat
514,2007,EE00A,ppm2,944,flat
514,2008,EE00A,ppm2,1106,flat
514,2009,EE00A,ppm2,676,flat
514,2010,EE00A,ppm2,609,flat
514,2011,EE00A,ppm2,598,flat
514,2012,EE00A,ppm2,678,flat
514,2013,EE00A,ppm2,718,flat
514,2014,EE00A,ppm2,806,flat
514,2015,EE00A,ppm2,672,flat
514,2016,EE00A,ppm2,643,flat
514,2017,EE00A,ppm2,688,flat
514,2018,EE00A,ppm2,729,flat
514,2019,EE00A,ppm2,771,flat
514,2020,EE00A,ppm2,875,flat
514,2021,EE00A,ppm2,888,flat
514,2022,EE00A,ppm2,1063,flat
514,2023,EE00A,ppm2,1114,flat
514,2024,EE00A,ppm2,1147,flat
514,2025,EE00A,ppm2,1019,flat
528,2005,EE008,ppm2,346,flat
528,2006,EE008,ppm2,538,flat
528,2007,EE008,ppm2,622,flat
528,2008,EE008,ppm2,581,flat
528,2009,EE008,ppm2,384,flat
528,2010,EE008,ppm2,384,flat
528,2011,EE008,ppm2,310,flat
528,2012,EE008,ppm2,389,flat
528,2013,EE008,ppm2,397,flat
528,2014,EE008,ppm2,489,flat
528,2015,EE008,ppm2,484,flat
528,2016,EE008,ppm2,559,flat
528,2017,EE008,ppm2,632,flat
528,2018,EE008,ppm2,638,flat
528,2019,EE008,ppm2,639,flat
528,2020,EE008,ppm2,735,flat
528,2021,EE008,ppm2,1037,flat
528,2022,EE008,ppm2,1326,flat
528,2023,EE008,ppm2,1525,flat
528,2024,EE008,ppm2,1656,flat
528,2025,EE008,ppm2,1610,flat
557,2005,EE008,ppm2,273,flat
557,2006,EE008,ppm2,362,flat
557,2007,EE008,ppm2,825,flat
557,2008,EE008,ppm2,628,flat
557,2009,EE008,ppm2,516,flat
557,2010,EE008,ppm2,337,flat
557,2011,EE008,ppm2,339,flat
557,2012,EE008,ppm2,404,flat
557,2013,EE008,ppm2,306,flat
557,2014,EE008,ppm2,322,flat
557,2015,EE008,ppm2,423,flat
557,2016,EE008,ppm2,448,flat
557,2017,EE008,ppm2,442,flat
557,2018,EE008,ppm2,488,flat
557,2019,EE008,ppm2,526,flat
557,2020,EE008,ppm2,509,flat
557,2021,EE008,ppm2,745,flat
557,2022,EE008,ppm2,867,flat
557,2023,EE008,ppm2,973,flat
557,2024,EE008,ppm2,1062,flat
557,2025,EE008,ppm2,1203,flat
567,2005,EE009,ppm2,215,flat
567,2006,EE009,ppm2,369,flat
567,2007,EE009,ppm2,512,flat
567,2008,EE009,ppm2,458,flat
567,2009,EE009,ppm2,218,flat
567,2010,EE009,ppm2,223,flat
567,2011,EE009,ppm2,250,flat
567,2012,EE009,ppm2,242,flat
567,2013,EE009,ppm2,216,flat
567,2014,EE009,ppm2,235,flat
567,2015,EE009,ppm2,277,flat
567,2016,EE009,ppm2,271,flat
567,2017,EE009,ppm2,305,flat
567,2018,EE009,ppm2,359,flat
567,2019,EE009,ppm2,412,flat
567,2020,EE009,ppm2,445,flat
567,2021,EE009,ppm2,530,flat
567,2022,EE009,ppm2,704,flat
567,2023,EE009,ppm2,687,flat
567,2024,EE009,ppm2,776,flat
567,2025,EE009,ppm2,801,flat
586,2005,EE008,ppm2,113,flat
586,2006,EE008,ppm2,200,flat
586,2007,EE008,ppm2,282,flat
586,2008,EE008,ppm2,262,flat
586,2009,EE008,ppm2,128,flat
586,2010,EE008,ppm2,150,flat
586,2011,EE008,ppm2,193,flat
586,2012,EE008,ppm2,171,flat
586,2013,EE008,ppm2,161,flat
586,2014,EE008,ppm2,168,flat
586,2015,EE008,ppm2,163,flat
586,2016,EE008,ppm2,206,flat
586,2017,EE008,ppm2,215,flat
586,2018,EE008,ppm2,205,flat
586,2019,EE008,ppm2,275,flat
586,2020,EE008,ppm2,329,flat
586,2021,EE008,ppm2,348,flat
586,2022,EE008,ppm2,401,flat
586,2023,EE008,ppm2,435,flat
586,2024,EE008,ppm2,506,flat
586,2025,EE008,ppm2,480,flat
615,2005,EE008,ppm2,57,flat
615,2006,EE008,ppm2,119,flat
615,2007,EE008,ppm2,165,flat
615,2008,EE008,ppm2,167,flat
615,2009,EE008,ppm2,108,flat
615,2010,EE008,ppm2,101,flat
615,2011,EE008,ppm2,105,flat
615,2012,EE008,ppm2,117,flat
615,2013,EE008,ppm2,92,flat
615,2014,EE008,ppm2,99,flat
615,2015,EE008,ppm2,127,flat
615,2016,EE008,ppm2,124,flat
615,2017,EE008,ppm2,144,flat
615,2018,EE008,ppm2,158,flat
615,2019,EE008,ppm2,182,flat
615,2020,EE008,ppm2,208,flat
615,2021,EE008,ppm2,227,flat
615,2022,EE008,ppm2,325,flat
615,2023,EE008,ppm2,339,flat
615,2024,EE008,ppm2,391,flat
615,2025,EE008,ppm2,348,flat
618,2005,EE008,ppm2,105,flat
618,2006,EE008,ppm2,179,flat
618,2007,EE008,ppm2,232,flat
618,2008,EE008,ppm2,243,flat
618,2009,EE008,ppm2,155,flat
618,2010,EE008,ppm2,124,flat
618,2011,EE008,ppm2,135,flat
618,2012,EE008,ppm2,165,flat
618,2013,EE008,ppm2,152,flat
618,2014,EE008,ppm2,182,flat
618,2015,EE008,ppm2,185,flat
618,2016,EE008,ppm2,177,flat
618,2017,EE008,ppm2,210,flat
618,2018,EE008,ppm2,221,flat
618,2019,EE008,ppm2,220,flat
618,2020,EE008,ppm2,217,flat
618,2021,EE008,ppm2,298,flat
618,2022,EE008,ppm2,381,flat
618,2023,EE008,ppm2,415,flat
618,2024,EE008,ppm2,450,flat
618,2025,EE008,ppm2,448,flat
622,2005,EE008,ppm2,204,flat
622,2006,EE008,ppm2,328,flat
622,2007,EE008,ppm2,407,flat
622,2008,EE008,ppm2,370,flat
622,2009,EE008,ppm2,250,flat
622,2010,EE008,ppm2,236,flat
622,2011,EE008,ppm2,231,flat
622,2012,EE008,ppm2,258,flat
622,2013,EE008,ppm2,235,flat
622,2014,EE008,ppm2,313,flat
622,2015,EE008,ppm2,292,flat
622,2016,EE008,ppm2,339,flat
622,2017,EE008,ppm2,360,flat
622,2018,EE008,ppm2,357,flat
622,2019,EE008,ppm2,408,flat
622,2020,EE008,ppm2,422,flat
622,2021,EE008,ppm2,518,flat
622,2022,EE008,ppm2,696,flat
622,2023,EE008,ppm2,684,flat
622,2024,EE008,ppm2,687,flat
622,2025,EE008,ppm2,708,flat
624,2005,EE004,ppm2,641,flat
624,2006,EE004,ppm2,986,flat
624,2007,EE004,ppm2,1186,flat
624,2008,EE004,ppm2,1086,flat
624,2009,EE004,ppm2,702,flat
624,2010,EE004,ppm2,659,flat
624,2011,EE004,ppm2,685,flat
624,2012,EE004,ppm2,721,flat
624,2013,EE004,ppm2,771,flat
624,2014,EE004,ppm2,864,flat
624,2015,EE004,ppm2,905,flat
624,2016,EE004,ppm2,987,flat
624,2017,EE004,ppm2,1109,flat
624,2018,EE004,ppm2,1185,flat
624,2019,EE004,ppm2,1269,flat
624,2020,EE004,ppm2,1331,flat
624,2021,EE004,ppm2,1523,flat
624,2022,EE004,ppm2,1925,flat
624,2023,EE004,ppm2,2103,flat
624,2024,EE004,ppm2,2113,flat
624,2025,EE004,ppm2,2245,flat
638,2005,EE004,ppm2,140,flat
638,2006,EE004,ppm2,216,flat
638,2007,EE004,ppm2,259,flat
638,2008,EE004,ppm2,244,flat
638,2009,EE004,ppm2,132,flat
638,2010,EE004,ppm2,148,flat
638,2011,EE004,ppm2,127,flat
638,2012,EE004,ppm2,131,flat
638,2013,EE004,ppm2,118,flat
638,2014,EE004,ppm2,145,flat
638,2015,EE004,ppm2,153,flat
638,2016,EE004,ppm2,167,flat
638,2017,EE004,ppm2,163,flat
638,2018,EE004,ppm2,191,flat
638,2019,EE004,ppm2,195,flat
638,2020,EE004,ppm2,211,flat
638,2021,EE004,ppm2,277,flat
638,2022,EE004,ppm2,334,flat
638,2023,EE004,ppm2,392,flat
638,2024,EE004,ppm2,429,flat
638,2025,EE004,ppm2,470,flat
651,2005,EE001,ppm2,408,flat
651,2006,EE001,ppm2,687,flat
651,2007,EE001,ppm2,920,flat
651,2008,EE001,ppm2,898,flat
651,2009,EE001,ppm2,470,flat
651,2010,EE001,ppm2,499,flat
651,2011,EE001,ppm2,456,flat
651,2012,EE001,ppm2,467,flat
651,2013,EE001,ppm2,573,flat
651,2014,EE001,ppm2,616,flat
651,2015,EE001,ppm2,610,flat
651,2016,EE001,ppm2,871,flat
651,2017,EE001,ppm2,815,flat
651,2018,EE001,ppm2,1030,flat
651,2019,EE001,ppm2,928,flat
651,2020,EE001,ppm2,1082,flat
651,2021,EE001,ppm2,1279,flat
651,2022,EE001,ppm2,1615,flat
651,2023,EE001,ppm2,1630,flat
651,2024,EE001,ppm2,1860,flat
651,2025,EE001,ppm2,2038,flat
653,2005,EE001,ppm2,813,flat
653,2006,EE001,ppm2,1148,flat
653,2007,EE001,ppm2,1513,flat
653,2008,EE001,ppm2,1360,flat
653,2009,EE001,ppm2,891,flat
653,2010,EE001,ppm2,879,flat
653,2011,EE001,ppm2,946,flat
653,2012,EE001,ppm2,1027,flat
653,2013,EE001,ppm2,1099,flat
653,2014,EE001,ppm2,1308,flat
653,2015,EE001,ppm2,1403,flat
653,2016,EE001,ppm2,1463,flat
653,2017,EE001,ppm2,1532,flat
653,2018,EE001,ppm2,1647,flat
653,2019,EE001,ppm2,1771,flat
653,2020,EE001,ppm2,1955,flat
653,2021,EE001,ppm2,2159,flat
653,2022,EE001,ppm2,2622,flat
653,2023,EE001,ppm2,2788,flat
653,2024,EE001,ppm2,2962,flat
653,2025,EE001,ppm2,3075,flat
661,2005,EE009,ppm2,200,flat
661,2006,EE009,ppm2,402,flat
661,2007,EE009,ppm2,519,flat
661,2008,EE009,ppm2,500,flat
661,2009,EE009,ppm2,284,flat
661,2010,EE009,ppm2,238,flat
661,2011,EE009,ppm2,232,flat
661,2012,EE009,ppm2,264,flat
661,2013,EE009,ppm2,257,flat
661,2014,EE009,ppm2,319,flat
661,2015,EE009,ppm2,288,flat
661,2016,EE009,ppm2,349,flat
661,2017,EE009,ppm2,366,flat
661,2018,EE009,ppm2,390,flat
661,2019,EE009,ppm2,390,flat
661,2020,EE009,ppm2,420,flat
661,2021,EE009,ppm2,530,flat
661,2022,EE009,ppm2,673,flat
661,2023,EE009,ppm2,672,flat
661,2024,EE009,ppm2,735,flat
661,2025,EE009,ppm2,698,flat
663,2005,EE009,ppm2,353,flat
663,2006,EE009,ppm2,632,flat
663,2007,EE009,ppm2,808,flat
663,2008,EE009,ppm2,750,flat
663,2009,EE009,ppm2,442,flat
663,2010,EE009,ppm2,424,flat
663,2011,EE009,ppm2,393,flat
663,2012,EE009,ppm2,453,flat
663,2013,EE009,ppm2,465,flat
663,2014,EE009,ppm2,526,flat
663,2015,EE009,ppm2,535,flat
663,2016,EE009,ppm2,584,flat
663,2017,EE009,ppm2,644,flat
663,2018,EE009,ppm2,736,flat
663,2019,EE009,ppm2,756,flat
663,2020,EE009,ppm2,793,flat
663,2021,EE009,ppm2,972,flat
663,2022,EE009,ppm2,1184,flat
663,2023,EE009,ppm2,1226,flat
663,2024,EE009,ppm2,1381,flat
663,2025,EE009,ppm2,1401,flat
668,2005,EE009,ppm2,269,flat
668,2006,EE009,ppm2,393,flat
668,2007,EE009,ppm2,529,flat
668,2008,EE009,ppm2,524,flat
668,2009,EE009,ppm2,287,flat
668,2010,EE009,ppm2,241,flat
668,2011,EE009,ppm2,310,flat
668,2012,EE009,ppm2,283,flat
668,2013,EE009,ppm2,311,flat
668,2014,EE009,ppm2,330,flat
668,2015,EE009,ppm2,365,flat
668,2016,EE009,ppm2,389,flat
668,2017,EE009,ppm2,444,flat
668,2018,EE009,ppm2,493,flat
668,2019,EE009,ppm2,518,flat
668,2020,EE009,ppm2,611,flat
668,2021,EE009,ppm2,668,flat
668,2022,EE009,ppm2,957,flat
668,2023,EE009,ppm2,897,flat
668,2024,EE009,ppm2,898,flat
668,2025,EE009,ppm2,1074,flat
689,2005,EE004,ppm2,285,flat
689,2006,EE004,ppm2,437,flat
689,2007,EE004,ppm2,526,flat
689,2008,EE004,ppm2,494,flat
689,2009,EE004,ppm2,330,flat
689,2010,EE004,ppm2,287,flat
689,2011,EE004,ppm2,293,flat
689,2012,EE004,ppm2,307,flat
689,2013,EE004,ppm2,330,flat
689,2014,EE004,ppm2,358,flat
689,2015,EE004,ppm2,380,flat
689,2016,EE004,ppm2,402,flat
689,2017,EE004,ppm2,441,flat
689,2018,EE004,ppm2,463,flat
689,2019,EE004,ppm2,506,flat
689,2020,EE004,ppm2,528,flat
689,2021,EE004,ppm2,637,flat
689,2022,EE004,ppm2,794,flat
689,2023,EE004,ppm2,881,flat
689,2024,EE004,ppm2,931,flat
689,2025,EE004,ppm2,1001,flat
698,2005,EE008,ppm2,37,flat
698,2006,EE008,ppm2,92,flat
698,2007,EE008,ppm2,144,flat
698,2008,EE008,ppm2,64,flat
698,2009,EE008,ppm2,57,flat
698,2010,EE008,ppm2,49,flat
698,2011,EE008,ppm2,36,flat
698,2012,EE008,ppm2,44,flat
698,2013,EE008,ppm2,72,flat
698,2014,EE008,ppm2,83,flat
698,2015,EE008,ppm2,100,flat
698,2016,EE008,ppm2,92,flat
698,2017,EE008,ppm2,119,flat
698,2018,EE008,ppm2,128,flat
698,2019,EE008,ppm2,106,flat
698,2020,EE008,ppm2,144,flat
698,2021,EE008,ppm2,135,flat
698,2022,EE008,ppm2,215,flat
698,2023,EE008,ppm2,172,flat
698,2024,EE008,ppm2,220,flat
698,2025,EE008,ppm2,194,flat
708,2005,EE008,ppm2,66,flat
708,2006,EE008,ppm2,143,flat
708,2007,EE008,ppm2,182,flat
708,2008,EE008,ppm2,186,flat
708,2009,EE008,ppm2,116,flat
708,2010,EE008,ppm2,102,flat
708,2011,EE008,ppm2,92,flat
708,2012,EE008,ppm2,128,flat
708,2013,EE008,ppm2,132,flat
708,2014,EE008,ppm2,128,flat
708,2015,EE008,ppm2,138,flat
708,2016,EE008,ppm2,145,flat
708,2017,EE008,ppm2,140,flat
708,2018,EE008,ppm2,153,flat
708,2019,EE008,ppm2,181,flat
708,2020,EE008,ppm2,195,flat
708,2021,EE008,ppm2,229,flat
708,2022,EE008,ppm2,306,flat
708,2023,EE008,ppm2,330,flat
708,2024,EE008,ppm2,337,flat
708,2025,EE008,ppm2,353,flat
712,2005,EE004,ppm2,103,flat
712,2006,EE004,ppm2,159,flat
712,2007,EE004,ppm2,191,flat
712,2008,EE004,ppm2,143,flat
712,2009,EE004,ppm2,161,flat
712,2010,EE004,ppm2,90,flat
712,2011,EE004,ppm2,112,flat
712,2012,EE004,ppm2,95,flat
712,2013,EE004,ppm2,93,flat
712,2014,EE004,ppm2,98,flat
712,2015,EE004,ppm2,141,flat
712,2016,EE004,ppm2,103,flat
712,2017,EE004,ppm2,132,flat
712,2018,EE004,ppm2,125,flat
712,2019,EE004,ppm2,155,flat
712,2020,EE004,ppm2,162,flat
712,2021,EE004,ppm2,213,flat
712,2022,EE004,ppm2,291,flat
712,2023,EE004,ppm2,264,flat
712,2024,EE004,ppm2,254,flat
712,2025,EE004,ppm2,292,flat
714,2005,EE004,ppm2,468,flat
714,2006,EE004,ppm2,723,flat
714,2007,EE004,ppm2,872,flat
714,2008,EE004,ppm2,861,flat
714,2009,EE004,ppm2,543,flat
714,2010,EE004,ppm2,557,flat
714,2011,EE004,ppm2,534,flat
714,2012,EE004,ppm2,570,flat
714,2013,EE004,ppm2,577,flat
714,2014,EE004,ppm2,602,flat
714,2015,EE004,ppm2,666,flat
714,2016,EE004,ppm2,700,flat
714,2017,EE004,ppm2,736,flat
714,2018,EE004,ppm2,786,flat
714,2019,EE004,ppm2,859,flat
714,2020,EE004,ppm2,906,flat
714,2021,EE004,ppm2,1076,flat
714,2022,EE004,ppm2,1206,flat
714,2023,EE004,ppm2,1322,flat
714,2024,EE004,ppm2,1459,flat
714,2025,EE004,ppm2,1650,flat
718,2005,EE001,ppm2,558,flat
718,2006,EE001,ppm2,1046,flat
718,2007,EE001,ppm2,1216,flat
718,2008,EE001,ppm2,1060,flat
718,2009,EE001,ppm2,676,flat
718,2010,EE001,ppm2,669,flat
718,2011,EE001,ppm2,663,flat
718,2012,EE001,ppm2,703,flat
718,2013,EE001,ppm2,788,flat
718,2014,EE001,ppm2,916,flat
718,2015,EE001,ppm2,1062,flat
718,2016,EE001,ppm2,1177,flat
718,2017,EE001,ppm2,1160,flat
718,2018,EE001,ppm2,1346,flat
718,2019,EE001,ppm2,1374,flat
718,2020,EE001,ppm2,1733,flat
718,2021,EE001,ppm2,1782,flat
718,2022,EE001,ppm2,2174,flat
718,2023,EE001,ppm2,2216,flat
718,2024,EE001,ppm2,2429,flat
718,2025,EE001,ppm2,2445,flat
726,2005,EE001,ppm2,670,flat
726,2006,EE001,ppm2,979,flat
726,2007,EE001,ppm2,1224,flat
726,2008,EE001,ppm2,1115,flat
726,2009,EE001,ppm2,738,flat
726,2010,EE001,ppm2,730,flat
726,2011,EE001,ppm2,718,flat
726,2012,EE001,ppm2,770,flat
726,2013,EE001,ppm2,859,flat
726,2014,EE001,ppm2,956,flat
726,2015,EE001,ppm2,1111,flat
726,2016,EE001,ppm2,1157,flat
726,2017,EE001,ppm2,1285,flat
726,2018,EE001,ppm2,1394,flat
726,2019,EE001,ppm2,1531,flat
726,2020,EE001,ppm2,1634,flat
726,2021,EE001,ppm2,1713,flat
726,2022,EE001,ppm2,2125,flat
726,2023,EE001,ppm2,2202,flat
726,2024,EE001,ppm2,2392,flat
726,2025,EE001,ppm2,2388,flat
732,2005,EE008,ppm2,68,flat
732,2006,EE008,ppm2,108,flat
732,2007,EE008,ppm2,133,flat
732,2008,EE008,ppm2,157,flat
732,2009,EE008,ppm2,108,flat
732,2010,EE008,ppm2,154,flat
732,2011,EE008,ppm2,109,flat
732,2012,EE008,ppm2,95,flat
732,2013,EE008,ppm2,110,flat
732,2014,EE008,ppm2,100,flat
732,2015,EE008,ppm2,144,flat
732,2016,EE008,ppm2,157,flat
732,2017,EE008,ppm2,166,flat
732,2018,EE008,ppm2,168,flat
732,2019,EE008,ppm2,129,flat
732,2020,EE008,ppm2,191,flat
732,2021,EE008,ppm2,159,flat
732,2022,EE008,ppm2,225,flat
732,2023,EE008,ppm2,281,flat
732,2024,EE008,ppm2,403,flat
732,2025,EE008,ppm2,348,flat
735,2005,EE00A,ppm2,194,flat
735,2006,EE00A,ppm2,329,flat
735,2007,EE00A,ppm2,504,flat
735,2008,EE00A,ppm2,406,flat
735,2009,EE00A,ppm2,224,flat
735,2010,EE00A,ppm2,215,flat
735,2011,EE00A,ppm2,228,flat
735,2012,EE00A,ppm2,262,flat
735,2013,EE00A,ppm2,287,flat
735,2014,EE00A,ppm2,320,flat
735,2015,EE00A,ppm2,327,flat
735,2016,EE00A,ppm2,291,flat
735,2017,EE00A,ppm2,291,flat
735,2018,EE00A,ppm2,266,flat
735,2019,EE00A,ppm2,286,flat
735,2020,EE00A,ppm2,280,flat
735,2021,EE00A,ppm2,313,flat
735,2022,EE00A,ppm2,381,flat
735,2023,EE00A,ppm2,393,flat
735,2024,EE00A,ppm2,396,flat
735,2025,EE00A,ppm2,387,flat
784,2005,EE001,ppm2,874,flat
784,2006,EE001,ppm2,1344,flat
784,2007,EE001,ppm2,1613,flat
784,2008,EE001,ppm2,1439,flat
784,2009,EE001,ppm2,907,flat
784,2010,EE001,ppm2,918,flat
784,2011,EE001,ppm2,1013,flat
784,2012,EE001,ppm2,1089,flat
784,2013,EE001,ppm2,1231,flat
784,2014,EE001,ppm2,1440,flat
784,2015,EE001,ppm2,1538,flat
784,2016,EE001,ppm2,1607,flat
784,2017,EE001,ppm2,1726,flat
784,2018,EE001,ppm2,1823,flat
784,2019,EE001,ppm2,1943,flat
784,2020,EE001,ppm2,2102,flat
784,2021,EE001,ppm2,2328,flat
784,2022,EE001,ppm2,2837,flat
784,2023,EE001,ppm2,3026,flat
784,2024,EE001,ppm2,3086,flat
784,2025,EE001,ppm2,3120,flat
792,2005,EE009,ppm2,85,flat
792,2006,EE009,ppm2,149,flat
792,2007,EE009,ppm2,200,flat
792,2008,EE009,ppm2,175,flat
792,2009,EE009,ppm2,111,flat
792,2010,EE009,ppm2,97,flat
792,2011,EE009,ppm2,105,flat
792,2012,EE009,ppm2,96,flat
792,2013,EE009,ppm2,95,flat
792,2014,EE009,ppm2,101,flat
792,2015,EE009,ppm2,122,flat
792,2016,EE009,ppm2,131,flat
792,2017,EE009,ppm2,145,flat
792,2018,EE009,ppm2,189,flat
792,2019,EE009,ppm2,198,flat
792,2020,EE009,ppm2,211,flat
792,2021,EE009,ppm2,267,flat
792,2022,EE009,ppm2,342,flat
792,2023,EE009,ppm2,301,flat
792,2024,EE009,ppm2,382,flat
792,2025,EE009,ppm2,402,flat
793,2005,EE008,ppm2,644,flat
793,2006,EE008,ppm2,1038,flat
793,2007,EE008,ppm2,1214,flat
793,2008,EE008,ppm2,1160,flat
793,2009,EE008,ppm2,771,flat
793,2010,EE008,ppm2,772,flat
793,2011,EE008,ppm2,824,flat
793,2012,EE008,ppm2,897,flat
793,2013,EE008,ppm2,1008,flat
793,2014,EE008,ppm2,1153,flat
793,2015,EE008,ppm2,1227,flat
793,2016,EE008,ppm2,1264,flat
793,2017,EE008,ppm2,1336,flat
793,2018,EE008,ppm2,1413,flat
793,2019,EE008,ppm2,1503,flat
793,2020,EE008,ppm2,1665,flat
793,2021,EE008,ppm2,1861,flat
793,2022,EE008,ppm2,2237,flat
793,2023,EE008,ppm2,2487,flat
793,2024,EE008,ppm2,2568,flat
793,2025,EE008,ppm2,2565,flat
796,2005,EE008,ppm2,411,flat
796,2006,EE008,ppm2,758,flat
796,2007,EE008,ppm2,984,flat
796,2008,EE008,ppm2,916,flat
796,2009,EE008,ppm2,665,flat
796,2010,EE008,ppm2,614,flat
796,2011,EE008,ppm2,636,flat
796,2012,EE008,ppm2,634,flat
796,2013,EE008,ppm2,798,flat
796,2014,EE008,ppm2,949,flat
796,2015,EE008,ppm2,945,flat
796,2016,EE008,ppm2,996,flat
796,2017,EE008,ppm2,1039,flat
796,2018,EE008,ppm2,1078,flat
796,2019,EE008,ppm2,1192,flat
796,2020,EE008,ppm2,1404,flat
796,2021,EE008,ppm2,1549,flat
796,2022,EE008,ppm2,1818,flat
796,2023,EE008,ppm2,2074,flat
796,2024,EE008,ppm2,2271,flat
796,2025,EE008,ppm2,2357,flat
803,2005,EE00A,ppm2,108,flat
803,2006,EE00A,ppm2,175,flat
803,2007,EE00A,ppm2,264,flat
803,2008,EE00A,ppm2,250,flat
803,2009,EE00A,ppm2,143,flat
803,2010,EE00A,ppm2,161,flat
803,2011,EE00A,ppm2,144,flat
803,2012,EE00A,ppm2,134,flat
803,2013,EE00A,ppm2,148,flat
803,2014,EE00A,ppm2,174,flat
803,2015,EE00A,ppm2,188,flat
803,2016,EE00A,ppm2,177,flat
803,2017,EE00A,ppm2,179,flat
803,2018,EE00A,ppm2,195,flat
803,2019,EE00A,ppm2,186,flat
803,2020,EE00A,ppm2,215,flat
803,2021,EE00A,ppm2,251,flat
803,2022,EE00A,ppm2,292,flat
803,2023,EE00A,ppm2,346,flat
803,2024,EE00A,ppm2,354,flat
803,2025,EE00A,ppm2,315,flat
809,2005,EE004,ppm2,427,flat
809,2006,EE004,ppm2,656,flat
809,2007,EE004,ppm2,789,flat
809,2008,EE004,ppm2,677,flat
809,2009,EE004,ppm2,435,flat
809,2010,EE004,ppm2,352,flat
809,2011,EE004,ppm2,255,flat
809,2012,EE004,ppm2,389,flat
809,2013,EE004,ppm2,407,flat
809,2014,EE004,ppm2,512,flat
809,2015,EE004,ppm2,522,flat
809,2016,EE004,ppm2,555,flat
809,2017,EE004,ppm2,602,flat
809,2018,EE004,ppm2,621,flat
809,2019,EE004,ppm2,635,flat
809,2020,EE004,ppm2,705,flat
809,2021,EE004,ppm2,857,flat
809,2022,EE004,ppm2,1022,flat
809,2023,EE004,ppm2,1051,flat
809,2024,EE004,ppm2,1206,flat
809,2025,EE004,ppm2,1321,flat
824,2005,EE008,ppm2,48,flat
824,2006,EE008,ppm2,92,flat
824,2007,EE008,ppm2,164,flat
824,2008,EE008,ppm2,176,flat
824,2009,EE008,ppm2,160,flat
824,2010,EE008,ppm2,84,flat
824,2011,EE008,ppm2,92,flat
824,2012,EE008,ppm2,108,flat
824,2013,EE008,ppm2,93,flat
824,2014,EE008,ppm2,87,flat
824,2015,EE008,ppm2,133,flat
824,2016,EE008,ppm2,119,flat
824,2017,EE008,ppm2,134,flat
824,2018,EE008,ppm2,150,flat
824,2019,EE008,ppm2,170,flat
824,2020,EE008,ppm2,189,flat
824,2021,EE008,ppm2,245,flat
824,2022,EE008,ppm2,242,flat
824,2023,EE008,ppm2,309,flat
824,2024,EE008,ppm2,330,flat
824,2025,EE008,ppm2,414,flat
834,2005,EE009,ppm2,140,flat
834,2006,EE009,ppm2,230,flat
834,2007,EE009,ppm2,336,flat
834,2008,EE009,ppm2,308,flat
834,2009,EE009,ppm2,193,flat
834,2010,EE009,ppm2,189,flat
834,2011,EE009,ppm2,198,flat
834,2012,EE009,ppm2,180,flat
834,2013,EE009,ppm2,179,flat
834,2014,EE009,ppm2,201,flat
834,2015,EE009,ppm2,192,flat
834,2016,EE009,ppm2,228,flat
834,2017,EE009,ppm2,239,flat
834,2018,EE009,ppm2,274,flat
834,2019,EE009,ppm2,327,flat
834,2020,EE009,ppm2,308,flat
834,2021,EE009,ppm2,406,flat
834,2022,EE009,ppm2,528,flat
834,2023,EE009,ppm2,535,flat
834,2024,EE009,ppm2,507,flat
834,2025,EE009,ppm2,558,flat
855,2005,EE008,ppm2,92,flat
