"nuts","year","type","indicator","level","value"
"247",2008,"flat","totalm2","laucode",214962.333195981
"247",2009,"flat","totalm2","laucode",220182.555463987
"247",2010,"flat","totalm2","laucode",225402.777731993
"247",2011,"flat","totalm2","laucode",230623
"247",2012,"flat","totalm2","laucode",231015.4
"247",2013,"flat","totalm2","laucode",231407.8
"247",2014,"flat","totalm2","laucode",231800.2
"247",2015,"flat","totalm2","laucode",232192.6
"247",2016,"flat","totalm2","laucode",232585
"247",2017,"flat","totalm2","laucode",232977.4
"247",2018,"flat","totalm2","laucode",233369.8
"247",2019,"flat","totalm2","laucode",233762.2
"247",2020,"flat","totalm2","laucode",234154.6
"247",2021,"flat","totalm2","laucode",234547
"247",2003,"house","totalm2","laucode",261861.094851582
"247",2004,"house","totalm2","laucode",264424.080591147
"247",2005,"house","totalm2","laucode",267162.938701051
"247",2006,"house","totalm2","laucode",272239.257409602
"247",2007,"house","totalm2","laucode",272291.957054741
"247",2008,"house","totalm2","laucode",279068.967791055
"247",2009,"house","totalm2","laucode",285845.97852737
"247",2010,"house","totalm2","laucode",292622.989263685
"247",2011,"house","totalm2","laucode",299400
"247",2012,"house","totalm2","laucode",303803.8
"247",2013,"house","totalm2","laucode",308207.6
"247",2014,"house","totalm2","laucode",312611.4
"247",2015,"house","totalm2","laucode",317015.2
"247",2016,"house","totalm2","laucode",321419
"247",2017,"house","totalm2","laucode",325822.8
"247",2018,"house","totalm2","laucode",330226.6
"247",2019,"house","totalm2","laucode",334630.4
"247",2020,"house","totalm2","laucode",339034.2
"247",2021,"house","totalm2","laucode",343438
"251",2003,"all","totalm2","laucode",384656.7
"251",2004,"all","totalm2","laucode",385975.7
"251",2005,"all","totalm2","laucode",387602.1
"251",2006,"all","totalm2","laucode",414494.4
"251",2007,"all","totalm2","laucode",418439.2
"251",2008,"all","totalm2","laucode",414932.9
"251",2009,"all","totalm2","laucode",411426.6
"251",2010,"all","totalm2","laucode",407920.3
"251",2011,"all","totalm2","laucode",404414
"251",2012,"all","totalm2","laucode",405013.1
"251",2013,"all","totalm2","laucode",405612.2
"251",2014,"all","totalm2","laucode",406211.3
"251",2015,"all","totalm2","laucode",406810.4
"251",2016,"all","totalm2","laucode",407409.5
"251",2017,"all","totalm2","laucode",408008.6
"251",2018,"all","totalm2","laucode",408607.7
"251",2019,"all","totalm2","laucode",409206.8
"251",2020,"all","totalm2","laucode",409805.9
"251",2021,"all","totalm2","laucode",410405
"251",2003,"flat","totalm2","laucode",255333.202613164
"251",2004,"flat","totalm2","laucode",256208.748247093
"251",2005,"flat","totalm2","laucode",257288.344470765
"251",2006,"flat","totalm2","laucode",275139.319339093
"251",2007,"flat","totalm2","laucode",277757.857941614
"251",2008,"flat","totalm2","laucode",275430.393456211
"251",2009,"flat","totalm2","laucode",273102.928970807
"251",2010,"flat","totalm2","laucode",270775.464485404
"251",2011,"flat","totalm2","laucode",268448
"251",2012,"flat","totalm2","laucode",268059.5
"251",2013,"flat","totalm2","laucode",267671
"251",2014,"flat","totalm2","laucode",267282.5
"251",2015,"flat","totalm2","laucode",266894
"251",2016,"flat","totalm2","laucode",266505.5
"251",2017,"flat","totalm2","laucode",266117
"251",2018,"flat","totalm2","laucode",265728.5
"251",2019,"flat","totalm2","laucode",265340
"251",2020,"flat","totalm2","laucode",264951.5
"251",2021,"flat","totalm2","laucode",264563
"251",2003,"house","totalm2","laucode",129031.495609202
"251",2004,"house","totalm2","laucode",129473.948691934
"251",2005,"house","totalm2","laucode",130019.51783049
"251",2006,"house","totalm2","laucode",139040.428396643
"251",2007,"house","totalm2","laucode",140363.695205408
"251",2008,"house","totalm2","laucode",139187.521404056
"251",2009,"house","totalm2","laucode",138011.347602704
"251",2010,"house","totalm2","laucode",136835.173801352
"251",2011,"house","totalm2","laucode",135659
"251",2012,"house","totalm2","laucode",136452.9
"251",2013,"house","totalm2","laucode",137246.8
"251",2014,"house","totalm2","laucode",138040.7
"251",2015,"house","totalm2","laucode",138834.6
"251",2016,"house","totalm2","laucode",139628.5
"251",2017,"house","totalm2","laucode",140422.4
"251",2018,"house","totalm2","laucode",141216.3
"251",2019,"house","totalm2","laucode",142010.2
"251",2020,"house","totalm2","laucode",142804.1
"251",2021,"house","totalm2","laucode",143598
"255",2003,"all","totalm2","laucode",419870.7
"255",2004,"all","totalm2","laucode",427717.5
"255",2005,"all","totalm2","laucode",434627.9
"255",2006,"all","totalm2","laucode",444878.9
"255",2007,"all","totalm2","laucode",445118.4
"255",2008,"all","totalm2","laucode",438386.8
"255",2009,"all","totalm2","laucode",431655.2
"255",2010,"all","totalm2","laucode",424923.6
"255",2011,"all","totalm2","laucode",418192
"255",2012,"all","totalm2","laucode",421719.7
"255",2013,"all","totalm2","laucode",425247.4
"255",2014,"all","totalm2","laucode",428775.1
"255",2015,"all","totalm2","laucode",432302.8
"255",2016,"all","totalm2","laucode",435830.5
"255",2017,"all","totalm2","laucode",439358.2
"255",2018,"all","totalm2","laucode",442885.9
"255",2019,"all","totalm2","laucode",446413.6
"255",2020,"all","totalm2","laucode",449941.3
"255",2021,"all","totalm2","laucode",453469
"255",2003,"flat","totalm2","laucode",134029.869595305
"255",2004,"flat","totalm2","laucode",136534.701632265
"255",2005,"flat","totalm2","laucode",138740.618860715
"255",2006,"flat","totalm2","laucode",142012.912434002
"255",2007,"flat","totalm2","laucode",142089.364907985
"255",2008,"flat","totalm2","laucode",139940.523680989
"255",2009,"flat","totalm2","laucode",137791.682453992
"255",2010,"flat","totalm2","laucode",135642.841226996
"255",2011,"flat","totalm2","laucode",133494
"255",2012,"flat","totalm2","laucode",135070.7
"255",2013,"flat","totalm2","laucode",136647.4
"255",2014,"flat","totalm2","laucode",138224.1
"255",2015,"flat","totalm2","laucode",139800.8
"255",2016,"flat","totalm2","laucode",141377.5
"255",2017,"flat","totalm2","laucode",142954.2
"255",2018,"flat","totalm2","laucode",144530.9
"255",2019,"flat","totalm2","laucode",146107.6
"255",2020,"flat","totalm2","laucode",147684.3
"255",2021,"flat","totalm2","laucode",149261
"255",2003,"house","totalm2","laucode",284128.986219488
"255",2004,"house","totalm2","laucode",289438.962193203
"255",2005,"house","totalm2","laucode",294115.270748125
"255",2006,"house","totalm2","laucode",301052.183082651
"255",2007,"house","totalm2","laucode",301214.25414929
"255",2008,"house","totalm2","laucode",296658.940611968
"255",2009,"house","totalm2","laucode",292103.627074645
"255",2010,"house","totalm2","laucode",287548.313537323
"255",2011,"house","totalm2","laucode",282993
"255",2012,"house","totalm2","laucode",284561.6
"255",2013,"house","totalm2","laucode",286130.2
"255",2014,"house","totalm2","laucode",287698.8
"255",2015,"house","totalm2","laucode",289267.4
"255",2016,"house","totalm2","laucode",290836
"255",2017,"house","totalm2","laucode",292404.6
"255",2018,"house","totalm2","laucode",293973.2
"255",2019,"house","totalm2","laucode",295541.8
"255",2020,"house","totalm2","laucode",297110.4
"255",2021,"house","totalm2","laucode",298679
"272",2003,"all","totalm2","laucode",171725.3
"272",2004,"all","totalm2","laucode",172230.8
"272",2005,"all","totalm2","laucode",173773.4
"272",2006,"all","totalm2","laucode",174856.3
"272",2007,"all","totalm2","laucode",174856.3
"272",2008,"all","totalm2","laucode",178196.225
"272",2009,"all","totalm2","laucode",181536.15
"272",2010,"all","totalm2","laucode",184876.075
"272",2011,"all","totalm2","laucode",188216
"272",2012,"all","totalm2","laucode",189353
"272",2013,"all","totalm2","laucode",190490
"272",2014,"all","totalm2","laucode",191627
"272",2015,"all","totalm2","laucode",192764
"272",2016,"all","totalm2","laucode",193901
"272",2017,"all","totalm2","laucode",195038
"272",2018,"all","totalm2","laucode",196175
"272",2019,"all","totalm2","laucode",197312
"272",2020,"all","totalm2","laucode",198449
"272",2021,"all","totalm2","laucode",199586
"272",2003,"flat","totalm2","laucode",66046.5780895354
"272",2004,"flat","totalm2","laucode",66240.9964147575
"272",2005,"flat","totalm2","laucode",66834.2896066222
"272",2006,"flat","totalm2","laucode",67250.7794273601
"272",2007,"flat","totalm2","laucode",67250.7794273601
"272",2008,"flat","totalm2","laucode",68535.3345705201
"272",2009,"flat","totalm2","laucode",69819.88971368
"272",2010,"flat","totalm2","laucode",71104.44485684
"272",2011,"flat","totalm2","laucode",72389
"272",2012,"flat","totalm2","laucode",72545
"272",2013,"flat","totalm2","laucode",72701
"272",2014,"flat","totalm2","laucode",72857
"272",2015,"flat","totalm2","laucode",73013
"272",2016,"flat","totalm2","laucode",73169
"272",2017,"flat","totalm2","laucode",73325
"272",2018,"flat","totalm2","laucode",73481
"272",2019,"flat","totalm2","laucode",73637
"272",2020,"flat","totalm2","laucode",73793
"272",2021,"flat","totalm2","laucode",73949
"272",2003,"house","totalm2","laucode",105375.810364156
"272",2004,"house","totalm2","laucode",105686.000371913
"272",2005,"house","totalm2","laucode",106632.586140392
"272",2006,"house","totalm2","laucode",107297.086158988
"272",2007,"house","totalm2","laucode",107297.086158988
"272",2008,"house","totalm2","laucode",109346.564619241
"272",2009,"house","totalm2","laucode",111396.043079494
"272",2010,"house","totalm2","laucode",113445.521539747
"272",2011,"house","totalm2","laucode",115495
"272",2012,"house","totalm2","laucode",116473.2
"272",2013,"house","totalm2","laucode",117451.4
"272",2014,"house","totalm2","laucode",118429.6
"272",2015,"house","totalm2","laucode",119407.8
"272",2016,"house","totalm2","laucode",120386
"272",2017,"house","totalm2","laucode",121364.2
"272",2018,"house","totalm2","laucode",122342.4
"272",2019,"house","totalm2","laucode",123320.6
"272",2020,"house","totalm2","laucode",124298.8
"272",2021,"house","totalm2","laucode",125277
"283",2003,"all","totalm2","laucode",191248.1
"283",2004,"all","totalm2","laucode",200842
"283",2005,"all","totalm2","laucode",212699
"283",2006,"all","totalm2","laucode",246797.7
"283",2007,"all","totalm2","laucode",258205.7
"283",2008,"all","totalm2","laucode",297339.775
"283",2009,"all","totalm2","laucode",336473.85
"283",2010,"all","totalm2","laucode",375607.925
"283",2011,"all","totalm2","laucode",414742
"283",2012,"all","totalm2","laucode",431406.5
"283",2013,"all","totalm2","laucode",448071
"283",2014,"all","totalm2","laucode",464735.5
"283",2015,"all","totalm2","laucode",481400
"283",2016,"all","totalm2","laucode",498064.5
"283",2017,"all","totalm2","laucode",514729
"283",2018,"all","totalm2","laucode",531393.5
"283",2019,"all","totalm2","laucode",548058
"283",2020,"all","totalm2","laucode",564722.5
"283",2021,"all","totalm2","laucode",581387
"283",2003,"flat","totalm2","laucode",50589.1531477401
"283",2004,"flat","totalm2","laucode",53126.9418964079
"283",2005,"flat","totalm2","laucode",56263.3682916127
"283",2006,"flat","totalm2","laucode",65283.1930973955
"283",2007,"flat","totalm2","laucode",68300.8495295871
"283",2008,"flat","totalm2","laucode",78652.6371471903
"283",2009,"flat","totalm2","laucode",89004.4247647936
"283",2010,"flat","totalm2","laucode",99356.2123823968
"283",2011,"flat","totalm2","laucode",109708
"283",2012,"flat","totalm2","laucode",116960.3
"283",2013,"flat","totalm2","laucode",124212.6
"283",2014,"flat","totalm2","laucode",131464.9
"283",2015,"flat","totalm2","laucode",138717.2
"283",2016,"flat","totalm2","laucode",145969.5
"283",2017,"flat","totalm2","laucode",153221.8
"283",2018,"flat","totalm2","laucode",160474.1
"283",2019,"flat","totalm2","laucode",167726.4
"283",2020,"flat","totalm2","laucode",174978.7
"283",2021,"flat","totalm2","laucode",182231
"283",2003,"house","totalm2","laucode",140227.333411615
"283",2004,"house","totalm2","laucode",147261.79291222
"283",2005,"house","totalm2","laucode",155955.607346254
"283",2006,"house","totalm2","laucode",180957.527751229
"283",2007,"house","totalm2","laucode",189322.125462577
"283",2008,"house","totalm2","laucode",218016.094096933
"283",2009,"house","totalm2","laucode",246710.062731288
"283",2010,"house","totalm2","laucode",275404.031365644
"283",2011,"house","totalm2","laucode",304098
"283",2012,"house","totalm2","laucode",313428.6
"283",2013,"house","totalm2","laucode",322759.2
"283",2014,"house","totalm2","laucode",332089.8
"283",2015,"house","totalm2","laucode",341420.4
"283",2016,"house","totalm2","laucode",350751
"283",2017,"house","totalm2","laucode",360081.6
"283",2018,"house","totalm2","laucode",369412.2
"283",2019,"house","totalm2","laucode",378742.8
"283",2020,"house","totalm2","laucode",388073.4
"283",2021,"house","totalm2","laucode",397404
"284",2003,"all","totalm2","laucode",166038.4
"284",2004,"all","totalm2","laucode",168783.5
"284",2005,"all","totalm2","laucode",171687.9
"284",2006,"all","totalm2","laucode",178665.7
"284",2007,"all","totalm2","laucode",179271.2
"284",2008,"all","totalm2","laucode",185746.4
"284",2009,"all","totalm2","laucode",192221.6
"284",2010,"all","totalm2","laucode",198696.8
"284",2011,"all","totalm2","laucode",205172
"284",2012,"all","totalm2","laucode",208303
"284",2013,"all","totalm2","laucode",211434
"284",2014,"all","totalm2","laucode",214565
"284",2015,"all","totalm2","laucode",217696
"284",2016,"all","totalm2","laucode",220827
"284",2017,"all","totalm2","laucode",223958
"284",2018,"all","totalm2","laucode",227089
"284",2019,"all","totalm2","laucode",230220
"284",2020,"all","totalm2","laucode",233351
"284",2021,"all","totalm2","laucode",236482
"284",2003,"flat","totalm2","laucode",36149.032468368
"284",2004,"flat","totalm2","laucode",36746.6816207864
"284",2005,"flat","totalm2","laucode",37379.0127556391
"284",2006,"flat","totalm2","laucode",38898.18373511
"284",2007,"flat","totalm2","laucode",39030.010102743
"284",2008,"flat","totalm2","laucode",40439.7575770573
"284",2009,"flat","totalm2","laucode",41849.5050513715
"284",2010,"flat","totalm2","laucode",43259.2525256858
"284",2011,"flat","totalm2","laucode",44669
"284",2012,"flat","totalm2","laucode",44985.5
"284",2013,"flat","totalm2","laucode",45302
"284",2014,"flat","totalm2","laucode",45618.5
"284",2015,"flat","totalm2","laucode",45935
"284",2016,"flat","totalm2","laucode",46251.5
"284",2017,"flat","totalm2","laucode",46568
"284",2018,"flat","totalm2","laucode",46884.5
"284",2019,"flat","totalm2","laucode",47201
"284",2020,"flat","totalm2","laucode",47517.5
"284",2021,"flat","totalm2","laucode",47834
"284",2003,"house","totalm2","laucode",129335.021402531
"284",2004,"house","totalm2","laucode",131473.307288519
"284",2005,"house","totalm2","laucode",133735.679343185
"284",2006,"house","totalm2","laucode",139171.011846646
"284",2007,"house","totalm2","laucode",139642.663919053
"284",2008,"house","totalm2","laucode",144686.49793929
"284",2009,"house","totalm2","laucode",149730.331959527
"284",2010,"house","totalm2","laucode",154774.165979763
"284",2011,"house","totalm2","laucode",159818
"284",2012,"house","totalm2","laucode",162479
"284",2013,"house","totalm2","laucode",165140
"284",2014,"house","totalm2","laucode",167801
"284",2015,"house","totalm2","laucode",170462
"284",2016,"house","totalm2","laucode",173123
"284",2017,"house","totalm2","laucode",175784
"284",2018,"house","totalm2","laucode",178445
"284",2019,"house","totalm2","laucode",181106
"284",2020,"house","totalm2","laucode",183767
"284",2021,"house","totalm2","laucode",186428
"291",2003,"all","totalm2","laucode",143570.6
"291",2004,"all","totalm2","laucode",147827
"291",2005,"all","totalm2","laucode",149675.9
"291",2006,"all","totalm2","laucode",170464.1
"291",2007,"all","totalm2","laucode",171210.9
"291",2008,"all","totalm2","laucode",180186.925
"291",2009,"all","totalm2","laucode",189162.95
"291",2010,"all","totalm2","laucode",198138.975
"291",2011,"all","totalm2","laucode",207115
"291",2012,"all","totalm2","laucode",212535.2
"291",2013,"all","totalm2","laucode",217955.4
"291",2014,"all","totalm2","laucode",223375.6
"291",2015,"all","totalm2","laucode",228795.8
