"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"järva vald","Koeru rural municipality","2007","totalm2",100551.1,"EE009","EE006",255
"järva vald","Koigi rural municipality","2003","dwelling",577,"EE009","EE006",255
"järva vald","Koigi rural municipality","2003","totalm2",43556.9,"EE009","EE006",255
"järva vald","Koigi rural municipality","2004","dwelling",591,"EE009","EE006",255
"järva vald","Koigi rural municipality","2004","totalm2",44798,"EE009","EE006",255
"järva vald","Koigi rural municipality","2005","dwelling",600,"EE009","EE006",255
"järva vald","Koigi rural municipality","2005","totalm2",45223.9,"EE009","EE006",255
"järva vald","Koigi rural municipality","2006","dwelling",619,"EE009","EE006",255
"järva vald","Koigi rural municipality","2006","totalm2",46734.1,"EE009","EE006",255
"järva vald","Koigi rural municipality","2007","dwelling",619,"EE009","EE006",255
"järva vald","Koigi rural municipality","2007","totalm2",46734.1,"EE009","EE006",255
"jõelähtme vald","Jõelähtme rural municipality","2003","dwelling",2051,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2003","totalm2",145033.8,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2004","dwelling",2136,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2004","totalm2",152386.7,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2005","dwelling",2145,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2005","totalm2",153883.3,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2006","dwelling",2751,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2006","totalm2",193187.2,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2007","dwelling",2825,"EE001","EE001",245
"jõelähtme vald","Jõelähtme rural municipality","2007","totalm2",197455.9,"EE001","EE001",245
"jõgeva vald","Jõgeva city","2003","dwelling",2970,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2003","totalm2",170247.1,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2004","dwelling",2965,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2004","totalm2",170303.8,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2005","dwelling",2976,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2005","totalm2",171022.8,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2006","dwelling",2975,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2006","totalm2",171388.1,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2007","dwelling",2976,"EE008","EE008",247
"jõgeva vald","Jõgeva city","2007","totalm2",171532.2,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2003","dwelling",2223,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2003","totalm2",156357.1,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2004","dwelling",2229,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2004","totalm2",157740.6,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2005","dwelling",2255,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2005","totalm2",159797.9,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2006","dwelling",2323,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2006","totalm2",165938.5,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2007","dwelling",2324,"EE008","EE008",247
"jõgeva vald","Jõgeva rural municipality","2007","totalm2",166067.8,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2003","dwelling",895,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2003","totalm2",65054.1,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2004","dwelling",902,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2004","totalm2",66840.8,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2005","dwelling",909,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2005","totalm2",68172.2,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2006","dwelling",918,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2006","totalm2",68942.2,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2007","dwelling",918,"EE008","EE008",247
"jõgeva vald","Palamuse rural municipality","2007","totalm2",68942.2,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2003","dwelling",942,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2003","totalm2",72440.2,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2004","dwelling",958,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2004","totalm2",73755.7,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2005","dwelling",966,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2005","totalm2",74502.1,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2006","dwelling",982,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2006","totalm2",76223,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2007","dwelling",977,"EE008","EE008",247
"jõgeva vald","Torma rural municipality","2007","totalm2",76043,"EE008","EE008",247
"jõhvi vald","Jõhvi city*","2003","dwelling",6064,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2003","totalm2",332564,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2004","dwelling",6061,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2004","totalm2",333281.8,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2005","dwelling",6060,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2005","totalm2",333488.3,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2006","dwelling",NA,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2006","totalm2",NA,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2007","dwelling",NA,"EE00A","EE007",251
"jõhvi vald","Jõhvi city*","2007","totalm2",NA,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2003","dwelling",779,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2003","totalm2",52092.7,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2004","dwelling",788,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2004","totalm2",52693.9,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2005","dwelling",808,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2005","totalm2",54113.8,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2006","dwelling",7605,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2006","totalm2",414494.4,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2007","dwelling",7655,"EE00A","EE007",251
"jõhvi vald","Jõhvi rural municipality*","2007","totalm2",418439.2,"EE00A","EE007",251
"kadrina vald","Kadrina rural municipality*","2003","dwelling",2529,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2003","totalm2",171725.3,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2004","dwelling",2524,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2004","totalm2",172230.8,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2005","dwelling",2537,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2005","totalm2",173773.4,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2006","dwelling",2556,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2006","totalm2",174856.3,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2007","dwelling",2556,"EE009","EE006",272
"kadrina vald","Kadrina rural municipality*","2007","totalm2",174856.3,"EE009","EE006",272
"kambja vald","Kambja rural municipality","2003","dwelling",948,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2003","totalm2",69156.4,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2004","dwelling",965,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2004","totalm2",70761.5,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2005","dwelling",986,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2005","totalm2",72396.9,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2006","dwelling",1113,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2006","totalm2",84781,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2007","dwelling",1122,"EE008","EE008",283
"kambja vald","Kambja rural municipality","2007","totalm2",86080.6,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2003","dwelling",1813,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2003","totalm2",122091.7,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2004","dwelling",1873,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2004","totalm2",130080.5,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2005","dwelling",1979,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2005","totalm2",140302.1,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2006","dwelling",2205,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2006","totalm2",162016.7,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2007","dwelling",2294,"EE008","EE008",283
"kambja vald","Ülenurme rural municipality","2007","totalm2",172125.1,"EE008","EE008",283
"kanepi vald","Kanepi rural municipality","2003","dwelling",968,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2003","totalm2",74587.6,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2004","dwelling",981,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2004","totalm2",75733,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2005","dwelling",993,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2005","totalm2",76529,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2006","dwelling",1031,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2006","totalm2",78973.6,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2007","dwelling",1034,"EE008","EE008",284
"kanepi vald","Kanepi rural municipality","2007","totalm2",79283.8,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2003","dwelling",489,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2003","totalm2",37363.6,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2004","dwelling",502,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2004","totalm2",38294.1,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2005","dwelling",513,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2005","totalm2",39823.6,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2006","dwelling",542,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2006","totalm2",42761.2,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2007","dwelling",542,"EE008","EE008",284
"kanepi vald","Kõlleste rural municipality","2007","totalm2",42761.2,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2003","dwelling",656,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2003","totalm2",54087.2,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2004","dwelling",671,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2004","totalm2",54756.4,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2005","dwelling",680,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2005","totalm2",55335.3,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2006","dwelling",699,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2006","totalm2",56930.9,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2007","dwelling",700,"EE008","EE008",284
"kanepi vald","Valgjärve rural municipality","2007","totalm2",57226.2,"EE008","EE008",284
"kastre vald","Haaslava rural municipality","2003","dwelling",737,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2003","totalm2",50594.8,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2004","dwelling",748,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2004","totalm2",52008.9,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2005","dwelling",758,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2005","totalm2",52927.9,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2006","dwelling",897,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2006","totalm2",65405,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2007","dwelling",899,"EE008","EE008",291
"kastre vald","Haaslava rural municipality","2007","totalm2",65553.6,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2003","dwelling",684,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2003","totalm2",50876.1,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2004","dwelling",708,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2004","totalm2",52848.1,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2005","dwelling",717,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2005","totalm2",53262.5,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2006","dwelling",775,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2006","totalm2",58161.9,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2007","dwelling",780,"EE008","EE008",291
"kastre vald","Mäksa rural municipality","2007","totalm2",58760.1,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2003","dwelling",610,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2003","totalm2",42099.7,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2004","dwelling",628,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2004","totalm2",42970,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2005","dwelling",632,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2005","totalm2",43485.5,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2006","dwelling",654,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2006","totalm2",46897.2,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2007","dwelling",654,"EE008","EE008",291
"kastre vald","Võnnu rural municipality","2007","totalm2",46897.2,"EE008","EE008",291
"kehtna vald","Järvakandi rural municipality","2003","dwelling",912,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2003","totalm2",45599.3,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2004","dwelling",913,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2004","totalm2",45742.9,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2005","dwelling",913,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2005","totalm2",45742.9,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2006","dwelling",911,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2006","totalm2",45622.4,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2007","dwelling",911,"EE009","EE006",293
"kehtna vald","Järvakandi rural municipality","2007","totalm2",45622.4,"EE009","EE006",293
"kehtna vald","Kehtna rural municipality","2003","dwelling",2185,"EE009","EE006",293
