"nuts","year","variable","nuts2021","nuts2016","value","type"
255,2010,"number_transactions","EE009","EE006",444,"all"
255,2011,"number_transactions","EE009","EE006",402,"all"
255,2012,"number_transactions","EE009","EE006",409,"all"
255,2013,"number_transactions","EE009","EE006",402,"all"
255,2014,"number_transactions","EE009","EE006",378,"all"
255,2015,"number_transactions","EE009","EE006",372,"all"
255,2016,"number_transactions","EE009","EE006",403,"all"
255,2017,"number_transactions","EE009","EE006",378,"all"
255,2018,"number_transactions","EE009","EE006",396,"all"
255,2019,"number_transactions","EE009","EE006",421,"all"
255,2020,"number_transactions","EE009","EE006",372,"all"
255,2021,"number_transactions","EE009","EE006",372,"all"
255,2022,"number_transactions","EE009","EE006",372,"all"
255,2023,"number_transactions","EE009","EE006",539,"all"
255,2024,"number_transactions","EE009","EE006",785,"all"
255,2025,"number_transactions","EE009","EE006",744,"all"
272,2007,"number_transactions","EE009","EE006",405,"all"
272,2008,"number_transactions","EE009","EE006",388,"all"
272,2009,"number_transactions","EE009","EE006",295,"all"
272,2010,"number_transactions","EE009","EE006",319,"all"
272,2011,"number_transactions","EE009","EE006",302,"all"
272,2012,"number_transactions","EE009","EE006",341,"all"
272,2013,"number_transactions","EE009","EE006",399,"all"
272,2014,"number_transactions","EE009","EE006",356,"all"
272,2015,"number_transactions","EE009","EE006",257,"all"
272,2016,"number_transactions","EE009","EE006",229,"all"
272,2017,"number_transactions","EE009","EE006",235,"all"
272,2018,"number_transactions","EE009","EE006",254,"all"
272,2019,"number_transactions","EE009","EE006",229,"all"
272,2020,"number_transactions","EE009","EE006",249,"all"
272,2021,"number_transactions","EE009","EE006",229,"all"
272,2022,"number_transactions","EE009","EE006",229,"all"
272,2023,"number_transactions","EE009","EE006",357,"all"
272,2024,"number_transactions","EE009","EE006",394,"all"
272,2025,"number_transactions","EE009","EE006",368,"all"
283,2007,"number_transactions","EE008","EE008",2378,"all"
283,2008,"number_transactions","EE008","EE008",3233,"all"
283,2009,"number_transactions","EE008","EE008",2600,"all"
283,2010,"number_transactions","EE008","EE008",2213,"all"
283,2011,"number_transactions","EE008","EE008",2230,"all"
283,2012,"number_transactions","EE008","EE008",2058,"all"
283,2013,"number_transactions","EE008","EE008",1771,"all"
283,2014,"number_transactions","EE008","EE008",1957,"all"
283,2015,"number_transactions","EE008","EE008",2029,"all"
283,2016,"number_transactions","EE008","EE008",1865,"all"
283,2017,"number_transactions","EE008","EE008",1871,"all"
283,2018,"number_transactions","EE008","EE008",1827,"all"
283,2019,"number_transactions","EE008","EE008",1520,"all"
283,2020,"number_transactions","EE008","EE008",1380,"all"
283,2021,"number_transactions","EE008","EE008",1073,"all"
283,2022,"number_transactions","EE008","EE008",894,"all"
283,2023,"number_transactions","EE008","EE008",1411,"all"
283,2024,"number_transactions","EE008","EE008",1574,"all"
283,2025,"number_transactions","EE008","EE008",1747,"all"
284,2007,"number_transactions","EE008","EE008",371,"all"
284,2008,"number_transactions","EE008","EE008",351,"all"
284,2009,"number_transactions","EE008","EE008",248,"all"
284,2010,"number_transactions","EE008","EE008",221,"all"
284,2011,"number_transactions","EE008","EE008",208,"all"
284,2012,"number_transactions","EE008","EE008",208,"all"
284,2013,"number_transactions","EE008","EE008",224,"all"
284,2014,"number_transactions","EE008","EE008",267,"all"
284,2015,"number_transactions","EE008","EE008",348,"all"
284,2016,"number_transactions","EE008","EE008",217,"all"
284,2017,"number_transactions","EE008","EE008",256,"all"
284,2018,"number_transactions","EE008","EE008",115,"all"
284,2019,"number_transactions","EE008","EE008",103,"all"
284,2020,"number_transactions","EE008","EE008",115,"all"
284,2021,"number_transactions","EE008","EE008",109,"all"
284,2022,"number_transactions","EE008","EE008",103,"all"
284,2023,"number_transactions","EE008","EE008",194,"all"
284,2024,"number_transactions","EE008","EE008",327,"all"
284,2025,"number_transactions","EE008","EE008",320,"all"
291,2007,"number_transactions","EE008","EE008",333,"all"
291,2008,"number_transactions","EE008","EE008",496,"all"
291,2009,"number_transactions","EE008","EE008",424,"all"
291,2010,"number_transactions","EE008","EE008",485,"all"
291,2011,"number_transactions","EE008","EE008",483,"all"
291,2012,"number_transactions","EE008","EE008",393,"all"
291,2013,"number_transactions","EE008","EE008",234,"all"
291,2014,"number_transactions","EE008","EE008",383,"all"
291,2015,"number_transactions","EE008","EE008",558,"all"
291,2016,"number_transactions","EE008","EE008",665,"all"
291,2017,"number_transactions","EE008","EE008",656,"all"
291,2018,"number_transactions","EE008","EE008",666,"all"
291,2019,"number_transactions","EE008","EE008",514,"all"
291,2020,"number_transactions","EE008","EE008",562,"all"
291,2021,"number_transactions","EE008","EE008",536,"all"
291,2022,"number_transactions","EE008","EE008",594,"all"
291,2023,"number_transactions","EE008","EE008",827,"all"
291,2024,"number_transactions","EE008","EE008",828,"all"
291,2025,"number_transactions","EE008","EE008",844,"all"
293,2007,"number_transactions","EE009","EE006",405,"all"
293,2008,"number_transactions","EE009","EE006",411,"all"
293,2009,"number_transactions","EE009","EE006",465,"all"
293,2010,"number_transactions","EE009","EE006",552,"all"
293,2011,"number_transactions","EE009","EE006",539,"all"
293,2012,"number_transactions","EE009","EE006",514,"all"
293,2013,"number_transactions","EE009","EE006",669,"all"
293,2014,"number_transactions","EE009","EE006",495,"all"
293,2015,"number_transactions","EE009","EE006",564,"all"
293,2016,"number_transactions","EE009","EE006",568,"all"
293,2017,"number_transactions","EE009","EE006",459,"all"
293,2018,"number_transactions","EE009","EE006",447,"all"
293,2019,"number_transactions","EE009","EE006",405,"all"
293,2020,"number_transactions","EE009","EE006",405,"all"
293,2021,"number_transactions","EE009","EE006",405,"all"
293,2022,"number_transactions","EE009","EE006",405,"all"
293,2023,"number_transactions","EE009","EE006",369,"all"
293,2024,"number_transactions","EE009","EE006",654,"all"
293,2025,"number_transactions","EE009","EE006",662,"all"
296,2007,"number_transactions","EE001","EE001",1167,"all"
296,2008,"number_transactions","EE001","EE001",1275,"all"
296,2009,"number_transactions","EE001","EE001",1181,"all"
296,2010,"number_transactions","EE001","EE001",1171,"all"
296,2011,"number_transactions","EE001","EE001",1312,"all"
296,2012,"number_transactions","EE001","EE001",1603,"all"
296,2013,"number_transactions","EE001","EE001",1347,"all"
296,2014,"number_transactions","EE001","EE001",1184,"all"
296,2015,"number_transactions","EE001","EE001",1385,"all"
296,2016,"number_transactions","EE001","EE001",1183,"all"
296,2017,"number_transactions","EE001","EE001",1129,"all"
296,2018,"number_transactions","EE001","EE001",1228,"all"
296,2019,"number_transactions","EE001","EE001",1116,"all"
296,2020,"number_transactions","EE001","EE001",997,"all"
296,2021,"number_transactions","EE001","EE001",844,"all"
296,2022,"number_transactions","EE001","EE001",927,"all"
296,2023,"number_transactions","EE001","EE001",867,"all"
296,2024,"number_transactions","EE001","EE001",1000,"all"
296,2025,"number_transactions","EE001","EE001",1012,"all"
303,2007,"number_transactions","EE004","EE004",0,"all"
303,2008,"number_transactions","EE004","EE004",0,"all"
303,2009,"number_transactions","EE004","EE004",0,"all"
303,2010,"number_transactions","EE004","EE004",0,"all"
303,2011,"number_transactions","EE004","EE004",0,"all"
303,2012,"number_transactions","EE004","EE004",0,"all"
303,2013,"number_transactions","EE004","EE004",0,"all"
303,2014,"number_transactions","EE004","EE004",0,"all"
303,2015,"number_transactions","EE004","EE004",0,"all"
303,2016,"number_transactions","EE004","EE004",0,"all"
303,2017,"number_transactions","EE004","EE004",0,"all"
303,2018,"number_transactions","EE004","EE004",0,"all"
303,2019,"number_transactions","EE004","EE004",0,"all"
303,2020,"number_transactions","EE004","EE004",0,"all"
303,2021,"number_transactions","EE004","EE004",0,"all"
303,2022,"number_transactions","EE004","EE004",0,"all"
303,2023,"number_transactions","EE004","EE004",0,"all"
303,2024,"number_transactions","EE004","EE004",0,"all"
303,2025,"number_transactions","EE004","EE004",0,"all"
304,2007,"number_transactions","EE001","EE001",642,"all"
304,2008,"number_transactions","EE001","EE001",839,"all"
304,2009,"number_transactions","EE001","EE001",893,"all"
304,2010,"number_transactions","EE001","EE001",1124,"all"
304,2011,"number_transactions","EE001","EE001",1223,"all"
304,2012,"number_transactions","EE001","EE001",1189,"all"
304,2013,"number_transactions","EE001","EE001",829,"all"
304,2014,"number_transactions","EE001","EE001",700,"all"
304,2015,"number_transactions","EE001","EE001",716,"all"
304,2016,"number_transactions","EE001","EE001",819,"all"
304,2017,"number_transactions","EE001","EE001",894,"all"
304,2018,"number_transactions","EE001","EE001",775,"all"
304,2019,"number_transactions","EE001","EE001",574,"all"
304,2020,"number_transactions","EE001","EE001",621,"all"
304,2021,"number_transactions","EE001","EE001",422,"all"
304,2022,"number_transactions","EE001","EE001",1015,"all"
304,2023,"number_transactions","EE001","EE001",1297,"all"
304,2024,"number_transactions","EE001","EE001",1376,"all"
304,2025,"number_transactions","EE001","EE001",1349,"all"
317,2007,"number_transactions","EE009","EE006",958,"all"
317,2008,"number_transactions","EE009","EE006",1574,"all"
317,2009,"number_transactions","EE009","EE006",1394,"all"
317,2010,"number_transactions","EE009","EE006",1336,"all"
317,2011,"number_transactions","EE009","EE006",1600,"all"
317,2012,"number_transactions","EE009","EE006",1837,"all"
317,2013,"number_transactions","EE009","EE006",1810,"all"
317,2014,"number_transactions","EE009","EE006",1656,"all"
317,2015,"number_transactions","EE009","EE006",1637,"all"
317,2016,"number_transactions","EE009","EE006",1692,"all"
317,2017,"number_transactions","EE009","EE006",1683,"all"
317,2018,"number_transactions","EE009","EE006",1316,"all"
317,2019,"number_transactions","EE009","EE006",914,"all"
317,2020,"number_transactions","EE009","EE006",857,"all"
317,2021,"number_transactions","EE009","EE006",532,"all"
317,2022,"number_transactions","EE009","EE006",531,"all"
317,2023,"number_transactions","EE009","EE006",894,"all"
317,2024,"number_transactions","EE009","EE006",1241,"all"
317,2025,"number_transactions","EE009","EE006",1616,"all"
321,2007,"number_transactions","EE00A","EE007",3099,"all"
321,2008,"number_transactions","EE00A","EE007",3183,"all"
321,2009,"number_transactions","EE00A","EE007",3256,"all"
321,2010,"number_transactions","EE00A","EE007",3444,"all"
321,2011,"number_transactions","EE00A","EE007",3388,"all"
321,2012,"number_transactions","EE00A","EE007",3421,"all"
321,2013,"number_transactions","EE00A","EE007",3459,"all"
321,2014,"number_transactions","EE00A","EE007",3356,"all"
321,2015,"number_transactions","EE00A","EE007",3279,"all"
321,2016,"number_transactions","EE00A","EE007",3257,"all"
321,2017,"number_transactions","EE00A","EE007",3235,"all"
321,2018,"number_transactions","EE00A","EE007",3293,"all"
321,2019,"number_transactions","EE00A","EE007",3298,"all"
321,2020,"number_transactions","EE00A","EE007",3218,"all"
321,2021,"number_transactions","EE00A","EE007",3105,"all"
321,2022,"number_transactions","EE00A","EE007",3079,"all"
321,2023,"number_transactions","EE00A","EE007",2982,"all"
321,2024,"number_transactions","EE00A","EE007",3264,"all"
321,2025,"number_transactions","EE00A","EE007",3215,"all"
338,2007,"number_transactions","EE001","EE001",391,"all"
338,2008,"number_transactions","EE001","EE001",414,"all"
338,2009,"number_transactions","EE001","EE001",392,"all"
338,2010,"number_transactions","EE001","EE001",411,"all"
338,2011,"number_transactions","EE001","EE001",526,"all"
338,2012,"number_transactions","EE001","EE001",655,"all"
338,2013,"number_transactions","EE001","EE001",532,"all"
338,2014,"number_transactions","EE001","EE001",612,"all"
338,2015,"number_transactions","EE001","EE001",654,"all"
338,2016,"number_transactions","EE001","EE001",595,"all"
338,2017,"number_transactions","EE001","EE001",553,"all"
338,2018,"number_transactions","EE001","EE001",558,"all"
338,2019,"number_transactions","EE001","EE001",657,"all"
338,2020,"number_transactions","EE001","EE001",721,"all"
338,2021,"number_transactions","EE001","EE001",499,"all"
338,2022,"number_transactions","EE001","EE001",546,"all"
338,2023,"number_transactions","EE001","EE001",812,"all"
338,2024,"number_transactions","EE001","EE001",1099,"all"
338,2025,"number_transactions","EE001","EE001",1108,"all"
353,2007,"number_transactions","EE001","EE001",416,"all"
353,2008,"number_transactions","EE001","EE001",374,"all"
353,2009,"number_transactions","EE001","EE001",430,"all"
353,2010,"number_transactions","EE001","EE001",382,"all"
353,2011,"number_transactions","EE001","EE001",419,"all"
353,2012,"number_transactions","EE001","EE001",506,"all"
353,2013,"number_transactions","EE001","EE001",464,"all"
353,2014,"number_transactions","EE001","EE001",543,"all"
353,2015,"number_transactions","EE001","EE001",736,"all"
353,2016,"number_transactions","EE001","EE001",675,"all"
353,2017,"number_transactions","EE001","EE001",403,"all"
353,2018,"number_transactions","EE001","EE001",404,"all"
353,2019,"number_transactions","EE001","EE001",339,"all"
353,2020,"number_transactions","EE001","EE001",308,"all"
353,2021,"number_transactions","EE001","EE001",255,"all"
353,2022,"number_transactions","EE001","EE001",261,"all"
353,2023,"number_transactions","EE001","EE001",473,"all"
353,2024,"number_transactions","EE001","EE001",761,"all"
353,2025,"number_transactions","EE001","EE001",791,"all"
424,2007,"number_transactions","EE001","EE001",372,"all"
424,2008,"number_transactions","EE001","EE001",378,"all"
424,2009,"number_transactions","EE001","EE001",378,"all"
424,2010,"number_transactions","EE001","EE001",435,"all"
424,2011,"number_transactions","EE001","EE001",506,"all"
424,2012,"number_transactions","EE001","EE001",492,"all"
424,2013,"number_transactions","EE001","EE001",489,"all"
424,2014,"number_transactions","EE001","EE001",532,"all"
424,2015,"number_transactions","EE001","EE001",660,"all"
424,2016,"number_transactions","EE001","EE001",617,"all"
424,2017,"number_transactions","EE001","EE001",523,"all"
424,2018,"number_transactions","EE001","EE001",508,"all"
424,2019,"number_transactions","EE001","EE001",503,"all"
424,2020,"number_transactions","EE001","EE001",494,"all"
424,2021,"number_transactions","EE001","EE001",434,"all"
424,2022,"number_transactions","EE001","EE001",378,"all"
424,2023,"number_transactions","EE001","EE001",401,"all"
424,2024,"number_transactions","EE001","EE001",378,"all"
424,2025,"number_transactions","EE001","EE001",308,"all"
430,2007,"number_transactions","EE004","EE004",418,"all"
430,2008,"number_transactions","EE004","EE004",314,"all"
430,2009,"number_transactions","EE004","EE004",341,"all"
430,2010,"number_transactions","EE004","EE004",413,"all"
430,2011,"number_transactions","EE004","EE004",644,"all"
430,2012,"number_transactions","EE004","EE004",967,"all"
430,2013,"number_transactions","EE004","EE004",780,"all"
430,2014,"number_transactions","EE004","EE004",496,"all"
430,2015,"number_transactions","EE004","EE004",666,"all"
430,2016,"number_transactions","EE004","EE004",595,"all"
430,2017,"number_transactions","EE004","EE004",499,"all"
430,2018,"number_transactions","EE004","EE004",383,"all"
430,2019,"number_transactions","EE004","EE004",366,"all"
430,2020,"number_transactions","EE004","EE004",436,"all"
430,2021,"number_transactions","EE004","EE004",357,"all"
430,2022,"number_transactions","EE004","EE004",307,"all"
430,2023,"number_transactions","EE004","EE004",497,"all"
430,2024,"number_transactions","EE004","EE004",765,"all"
430,2025,"number_transactions","EE004","EE004",847,"all"
431,2007,"number_transactions","EE001","EE001",2847,"all"
431,2008,"number_transactions","EE001","EE001",3345,"all"
431,2009,"number_transactions","EE001","EE001",3396,"all"
431,2010,"number_transactions","EE001","EE001",3732,"all"
431,2011,"number_transactions","EE001","EE001",3874,"all"
431,2012,"number_transactions","EE001","EE001",4284,"all"
431,2013,"number_transactions","EE001","EE001",4805,"all"
431,2014,"number_transactions","EE001","EE001",4470,"all"
431,2015,"number_transactions","EE001","EE001",4570,"all"
431,2016,"number_transactions","EE001","EE001",4162,"all"
431,2017,"number_transactions","EE001","EE001",3473,"all"
431,2018,"number_transactions","EE001","EE001",3422,"all"
431,2019,"number_transactions","EE001","EE001",3048,"all"
431,2020,"number_transactions","EE001","EE001",2763,"all"
431,2021,"number_transactions","EE001","EE001",2368,"all"
431,2022,"number_transactions","EE001","EE001",2493,"all"
431,2023,"number_transactions","EE001","EE001",2539,"all"
431,2024,"number_transactions","EE001","EE001",3579,"all"
431,2025,"number_transactions","EE001","EE001",3676,"all"
432,2007,"number_transactions","EE008","EE008",719,"all"
432,2008,"number_transactions","EE008","EE008",858,"all"
432,2009,"number_transactions","EE008","EE008",775,"all"
432,2010,"number_transactions","EE008","EE008",698,"all"
432,2011,"number_transactions","EE008","EE008",682,"all"
432,2012,"number_transactions","EE008","EE008",857,"all"
432,2013,"number_transactions","EE008","EE008",727,"all"
432,2014,"number_transactions","EE008","EE008",789,"all"
432,2015,"number_transactions","EE008","EE008",632,"all"
432,2016,"number_transactions","EE008","EE008",775,"all"
432,2017,"number_transactions","EE008","EE008",639,"all"
432,2018,"number_transactions","EE008","EE008",593,"all"
432,2019,"number_transactions","EE008","EE008",526,"all"
432,2020,"number_transactions","EE008","EE008",624,"all"
432,2021,"number_transactions","EE008","EE008",375,"all"
432,2022,"number_transactions","EE008","EE008",394,"all"
432,2023,"number_transactions","EE008","EE008",708,"all"
432,2024,"number_transactions","EE008","EE008",817,"all"
432,2025,"number_transactions","EE008","EE008",619,"all"
441,2007,"number_transactions","EE004","EE004",539,"all"
441,2008,"number_transactions","EE004","EE004",594,"all"
441,2009,"number_transactions","EE004","EE004",557,"all"
441,2010,"number_transactions","EE004","EE004",536,"all"
441,2011,"number_transactions","EE004","EE004",572,"all"
441,2012,"number_transactions","EE004","EE004",596,"all"
441,2013,"number_transactions","EE004","EE004",586,"all"
441,2014,"number_transactions","EE004","EE004",481,"all"
441,2015,"number_transactions","EE004","EE004",555,"all"
441,2016,"number_transactions","EE004","EE004",710,"all"
441,2017,"number_transactions","EE004","EE004",477,"all"
441,2018,"number_transactions","EE004","EE004",506,"all"
441,2019,"number_transactions","EE004","EE004",457,"all"
441,2020,"number_transactions","EE004","EE004",463,"all"
441,2021,"number_transactions","EE004","EE004",466,"all"
441,2022,"number_transactions","EE004","EE004",457,"all"
441,2023,"number_transactions","EE004","EE004",649,"all"
441,2024,"number_transactions","EE004","EE004",988,"all"
441,2025,"number_transactions","EE004","EE004",1176,"all"
442,2007,"number_transactions","EE00A","EE007",694,"all"
442,2008,"number_transactions","EE00A","EE007",700,"all"
442,2009,"number_transactions","EE00A","EE007",659,"all"
442,2010,"number_transactions","EE00A","EE007",711,"all"
442,2011,"number_transactions","EE00A","EE007",753,"all"
442,2012,"number_transactions","EE00A","EE007",819,"all"
442,2013,"number_transactions","EE00A","EE007",882,"all"
442,2014,"number_transactions","EE00A","EE007",828,"all"
442,2015,"number_transactions","EE00A","EE007",839,"all"
442,2016,"number_transactions","EE00A","EE007",870,"all"
442,2017,"number_transactions","EE00A","EE007",768,"all"
442,2018,"number_transactions","EE00A","EE007",752,"all"
442,2019,"number_transactions","EE00A","EE007",788,"all"
442,2020,"number_transactions","EE00A","EE007",746,"all"
442,2021,"number_transactions","EE00A","EE007",586,"all"
442,2022,"number_transactions","EE00A","EE007",558,"all"
442,2023,"number_transactions","EE00A","EE007",778,"all"
442,2024,"number_transactions","EE00A","EE007",874,"all"
442,2025,"number_transactions","EE00A","EE007",672,"all"
446,2007,"number_transactions","EE001","EE001",3080,"all"
446,2008,"number_transactions","EE001","EE001",3920,"all"
446,2009,"number_transactions","EE001","EE001",3658,"all"
446,2010,"number_transactions","EE001","EE001",3395,"all"
446,2011,"number_transactions","EE001","EE001",3476,"all"
446,2012,"number_transactions","EE001","EE001",3475,"all"
446,2013,"number_transactions","EE001","EE001",3706,"all"
446,2014,"number_transactions","EE001","EE001",3411,"all"
446,2015,"number_transactions","EE001","EE001",3261,"all"
446,2016,"number_transactions","EE001","EE001",3000,"all"
446,2017,"number_transactions","EE001","EE001",2884,"all"
446,2018,"number_transactions","EE001","EE001",2596,"all"
446,2019,"number_transactions","EE001","EE001",2755,"all"
446,2020,"number_transactions","EE001","EE001",2804,"all"
446,2021,"number_transactions","EE001","EE001",2225,"all"
446,2022,"number_transactions","EE001","EE001",2287,"all"
446,2023,"number_transactions","EE001","EE001",2237,"all"
446,2024,"number_transactions","EE001","EE001",2583,"all"
446,2025,"number_transactions","EE001","EE001",2505,"all"
478,2007,"number_transactions","EE004","EE004",66,"all"
478,2008,"number_transactions","EE004","EE004",25,"all"
478,2009,"number_transactions","EE004","EE004",0,"all"
478,2010,"number_transactions","EE004","EE004",0,"all"
478,2011,"number_transactions","EE004","EE004",0,"all"
478,2012,"number_transactions","EE004","EE004",0,"all"
478,2013,"number_transactions","EE004","EE004",0,"all"
478,2014,"number_transactions","EE004","EE004",12,"all"
478,2015,"number_transactions","EE004","EE004",8,"all"
478,2016,"number_transactions","EE004","EE004",0,"all"
478,2017,"number_transactions","EE004","EE004",0,"all"
478,2018,"number_transactions","EE004","EE004",0,"all"
478,2019,"number_transactions","EE004","EE004",0,"all"
478,2020,"number_transactions","EE004","EE004",0,"all"
478,2021,"number_transactions","EE004","EE004",0,"all"
478,2022,"number_transactions","EE004","EE004",0,"all"
478,2023,"number_transactions","EE004","EE004",77,"all"
478,2024,"number_transactions","EE004","EE004",180,"all"
478,2025,"number_transactions","EE004","EE004",244,"all"
480,2007,"number_transactions","EE008","EE008",491,"all"
480,2008,"number_transactions","EE008","EE008",523,"all"
480,2009,"number_transactions","EE008","EE008",519,"all"
480,2010,"number_transactions","EE008","EE008",647,"all"
480,2011,"number_transactions","EE008","EE008",895,"all"
480,2012,"number_transactions","EE008","EE008",817,"all"
480,2013,"number_transactions","EE008","EE008",826,"all"
480,2014,"number_transactions","EE008","EE008",778,"all"
480,2015,"number_transactions","EE008","EE008",612,"all"
480,2016,"number_transactions","EE008","EE008",539,"all"
480,2017,"number_transactions","EE008","EE008",560,"all"
480,2018,"number_transactions","EE008","EE008",475,"all"
480,2019,"number_transactions","EE008","EE008",347,"all"
480,2020,"number_transactions","EE008","EE008",404,"all"
480,2021,"number_transactions","EE008","EE008",317,"all"
480,2022,"number_transactions","EE008","EE008",330,"all"
480,2023,"number_transactions","EE008","EE008",597,"all"
480,2024,"number_transactions","EE008","EE008",752,"all"
480,2025,"number_transactions","EE008","EE008",694,"all"
486,2007,"number_transactions","EE008","EE008",312,"all"
486,2008,"number_transactions","EE008","EE008",440,"all"
486,2009,"number_transactions","EE008","EE008",526,"all"
486,2010,"number_transactions","EE008","EE008",659,"all"
486,2011,"number_transactions","EE008","EE008",557,"all"
486,2012,"number_transactions","EE008","EE008",461,"all"
486,2013,"number_transactions","EE008","EE008",682,"all"
486,2014,"number_transactions","EE008","EE008",657,"all"
486,2015,"number_transactions","EE008","EE008",749,"all"
486,2016,"number_transactions","EE008","EE008",532,"all"
486,2017,"number_transactions","EE008","EE008",365,"all"
486,2018,"number_transactions","EE008","EE008",442,"all"
486,2019,"number_transactions","EE008","EE008",314,"all"
486,2020,"number_transactions","EE008","EE008",265,"all"
486,2021,"number_transactions","EE008","EE008",185,"all"
486,2022,"number_transactions","EE008","EE008",152,"all"
486,2023,"number_transactions","EE008","EE008",434,"all"
486,2024,"number_transactions","EE008","EE008",582,"all"
486,2025,"number_transactions","EE008","EE008",509,"all"
503,2007,"number_transactions","EE009","EE006",428,"all"
503,2008,"number_transactions","EE009","EE006",448,"all"
503,2009,"number_transactions","EE009","EE006",348,"all"
503,2010,"number_transactions","EE009","EE006",471,"all"
503,2011,"number_transactions","EE009","EE006",467,"all"
503,2012,"number_transactions","EE009","EE006",547,"all"
503,2013,"number_transactions","EE009","EE006",629,"all"
503,2014,"number_transactions","EE009","EE006",536,"all"
503,2015,"number_transactions","EE009","EE006",639,"all"
503,2016,"number_transactions","EE009","EE006",560,"all"
503,2017,"number_transactions","EE009","EE006",515,"all"
503,2018,"number_transactions","EE009","EE006",422,"all"
503,2019,"number_transactions","EE009","EE006",458,"all"
503,2020,"number_transactions","EE009","EE006",367,"all"
503,2021,"number_transactions","EE009","EE006",273,"all"
503,2022,"number_transactions","EE009","EE006",273,"all"
503,2023,"number_transactions","EE009","EE006",448,"all"
503,2024,"number_transactions","EE009","EE006",663,"all"
503,2025,"number_transactions","EE009","EE006",738,"all"
511,2007,"number_transactions","EE00A","EE007",4795,"all"
511,2008,"number_transactions","EE00A","EE007",4831,"all"
511,2009,"number_transactions","EE00A","EE007",4843,"all"
511,2010,"number_transactions","EE00A","EE007",4925,"all"
511,2011,"number_transactions","EE00A","EE007",4924,"all"
511,2012,"number_transactions","EE00A","EE007",5082,"all"
511,2013,"number_transactions","EE00A","EE007",5269,"all"
511,2014,"number_transactions","EE00A","EE007",5430,"all"
511,2015,"number_transactions","EE00A","EE007",5652,"all"
511,2016,"number_transactions","EE00A","EE007",5785,"all"
511,2017,"number_transactions","EE00A","EE007",5752,"all"
511,2018,"number_transactions","EE00A","EE007",5917,"all"
511,2019,"number_transactions","EE00A","EE007",5673,"all"
511,2020,"number_transactions","EE00A","EE007",5458,"all"
511,2021,"number_transactions","EE00A","EE007",5151,"all"
511,2022,"number_transactions","EE00A","EE007",5111,"all"
511,2023,"number_transactions","EE00A","EE007",3491,"all"
511,2024,"number_transactions","EE00A","EE007",5216,"all"
511,2025,"number_transactions","EE00A","EE007",4830,"all"
514,2007,"number_transactions","EE00A","EE007",421,"all"
514,2008,"number_transactions","EE00A","EE007",449,"all"
514,2009,"number_transactions","EE00A","EE007",548,"all"
514,2010,"number_transactions","EE00A","EE007",568,"all"
514,2011,"number_transactions","EE00A","EE007",500,"all"
514,2012,"number_transactions","EE00A","EE007",522,"all"
514,2013,"number_transactions","EE00A","EE007",553,"all"
514,2014,"number_transactions","EE00A","EE007",943,"all"
514,2015,"number_transactions","EE00A","EE007",1340,"all"
514,2016,"number_transactions","EE00A","EE007",1368,"all"
514,2017,"number_transactions","EE00A","EE007",1074,"all"
514,2018,"number_transactions","EE00A","EE007",1052,"all"
514,2019,"number_transactions","EE00A","EE007",776,"all"
514,2020,"number_transactions","EE00A","EE007",741,"all"
514,2021,"number_transactions","EE00A","EE007",641,"all"
514,2022,"number_transactions","EE00A","EE007",459,"all"
514,2023,"number_transactions","EE00A","EE007",462,"all"
514,2024,"number_transactions","EE00A","EE007",673,"all"
514,2025,"number_transactions","EE00A","EE007",627,"all"
528,2007,"number_transactions","EE008","EE008",297,"all"
528,2008,"number_transactions","EE008","EE008",280,"all"
528,2009,"number_transactions","EE008","EE008",273,"all"
528,2010,"number_transactions","EE008","EE008",427,"all"
528,2011,"number_transactions","EE008","EE008",373,"all"
528,2012,"number_transactions","EE008","EE008",282,"all"
528,2013,"number_transactions","EE008","EE008",458,"all"
528,2014,"number_transactions","EE008","EE008",507,"all"
528,2015,"number_transactions","EE008","EE008",421,"all"
528,2016,"number_transactions","EE008","EE008",320,"all"
528,2017,"number_transactions","EE008","EE008",305,"all"
528,2018,"number_transactions","EE008","EE008",257,"all"
528,2019,"number_transactions","EE008","EE008",286,"all"
528,2020,"number_transactions","EE008","EE008",220,"all"
528,2021,"number_transactions","EE008","EE008",110,"all"
528,2022,"number_transactions","EE008","EE008",104,"all"
528,2023,"number_transactions","EE008","EE008",276,"all"
528,2024,"number_transactions","EE008","EE008",614,"all"
528,2025,"number_transactions","EE008","EE008",639,"all"
557,2007,"number_transactions","EE008","EE008",392,"all"
557,2008,"number_transactions","EE008","EE008",269,"all"
557,2009,"number_transactions","EE008","EE008",343,"all"
557,2010,"number_transactions","EE008","EE008",679,"all"
557,2011,"number_transactions","EE008","EE008",691,"all"
557,2012,"number_transactions","EE008","EE008",756,"all"
557,2013,"number_transactions","EE008","EE008",721,"all"
557,2014,"number_transactions","EE008","EE008",743,"all"
557,2015,"number_transactions","EE008","EE008",620,"all"
557,2016,"number_transactions","EE008","EE008",576,"all"
557,2017,"number_transactions","EE008","EE008",445,"all"
557,2018,"number_transactions","EE008","EE008",460,"all"
557,2019,"number_transactions","EE008","EE008",536,"all"
557,2020,"number_transactions","EE008","EE008",357,"all"
557,2021,"number_transactions","EE008","EE008",271,"all"
557,2022,"number_transactions","EE008","EE008",282,"all"
557,2023,"number_transactions","EE008","EE008",483,"all"
557,2024,"number_transactions","EE008","EE008",666,"all"
557,2025,"number_transactions","EE008","EE008",735,"all"
